,sa,timedifference,sequence no,length
26982,80:2b:f9:f1:5e:e9,54006.05930151499,86584,140
26983,80:2b:f9:f1:5e:e9,54006.071023661,86586,140
26984,80:2b:f9:f1:5e:e9,54006.087890202,86588,140
26985,80:2b:f9:f1:5e:e9,54006.250325401,86599,140
26986,80:2b:f9:f1:5e:e9,54006.258859122994,86600,140
26997,80:2b:f9:f1:5e:e9,54036.273335103,86649,140
27043,80:2b:f9:f1:5e:e9,54155.98583155499,86829,140
27044,80:2b:f9:f1:5e:e9,54156.210404897,86847,140
27071,80:2b:f9:f1:5e:e9,54215.954262802996,86933,140
27084,80:2b:f9:f1:5e:e9,54245.962286711,86980,140
27085,80:2b:f9:f1:5e:e9,54246.234482329,86999,140
27110,80:2b:f9:f1:5e:e9,54305.933511345,87083,140
27111,80:2b:f9:f1:5e:e9,54305.937205522,87084,140
27112,80:2b:f9:f1:5e:e9,54306.021496814996,87089,140
27134,80:2b:f9:f1:5e:e9,54365.761541246,87159,140
27149,80:2b:f9:f1:5e:e9,54395.978282179,87224,140
27163,80:2b:f9:f1:5e:e9,54425.741744852,87257,140
27164,80:2b:f9:f1:5e:e9,54425.749363916,87258,140
27200,80:2b:f9:f1:5e:e9,54515.687819447,87405,140
27201,80:2b:f9:f1:5e:e9,54515.697973117,87406,140
27202,80:2b:f9:f1:5e:e9,54515.710200531,87407,140
27203,80:2b:f9:f1:5e:e9,54515.893816119,87421,140
27204,80:2b:f9:f1:5e:e9,54515.916146524,87423,140
27205,80:2b:f9:f1:5e:e9,54515.92634854299,87424,140
27215,80:2b:f9:f1:5e:e9,54545.963401599,87475,140
27216,80:2b:f9:f1:5e:e9,54545.973356596005,87476,140
