,sa,timedifference,sequence no,length
24851,80:2b:f9:f1:5e:e9,49209.742105541,78664,140
24863,80:2b:f9:f1:5e:e9,49239.740404505,78710,140
24864,80:2b:f9:f1:5e:e9,49240.02360418799,78731,140
24888,80:2b:f9:f1:5e:e9,49299.719674402,78822,140
24899,80:2b:f9:f1:5e:e9,49329.787048584,78897,140
24914,80:2b:f9:f1:5e:e9,49359.554546969994,78933,140
24915,80:2b:f9:f1:5e:e9,49359.744039354,78949,140
24916,80:2b:f9:f1:5e:e9,49359.752528385,78950,140
24935,80:2b:f9:f1:5e:e9,49389.774135664,79004,140
24985,80:2b:f9:f1:5e:e9,49509.465800466,79210,140
24986,80:2b:f9:f1:5e:e9,49509.488678819,79212,140
24987,80:2b:f9:f1:5e:e9,49509.718053446,79230,140
24988,80:2b:f9:f1:5e:e9,49509.72849558,79231,140
25003,80:2b:f9:f1:5e:e9,49539.779197806005,79275,140
25047,80:2b:f9:f1:5e:e9,49599.472034002996,79354,140
25048,80:2b:f9:f1:5e:e9,49599.746157188,79374,140
25049,80:2b:f9:f1:5e:e9,49599.75629642,79375,140
25075,80:2b:f9:f1:5e:e9,49659.452794197,79459,140
25076,80:2b:f9:f1:5e:e9,49659.54094273,79465,140
25102,80:2b:f9:f1:5e:e9,49719.292101741004,79546,140
25103,80:2b:f9:f1:5e:e9,49719.304778911,79548,140
25104,80:2b:f9:f1:5e:e9,49719.47875739999,79561,140
25105,80:2b:f9:f1:5e:e9,49719.488953937995,79562,140
