f6:84:ec:62:f1:fb,1217.060975965,20888,NaN,94
f6:84:ec:62:f1:fb,1217.085435461,20889,NaN,94
f6:84:ec:62:f1:fb,1217.13370185,20891,NaN,94
f6:84:ec:62:f1:fb,1217.181899305,20893,NaN,94
f6:84:ec:62:f1:fb,1217.230975135,20895,NaN,94
f6:84:ec:62:f1:fb,1280.0574853960002,29091,NaN,94
f6:84:ec:62:f1:fb,1280.081950224,29092,NaN,94
f6:84:ec:62:f1:fb,1280.130206776,29094,NaN,94
f6:84:ec:62:f1:fb,1280.178484216,29096,NaN,94
f6:84:ec:62:f1:fb,1280.227485939,29098,NaN,94
f6:84:ec:62:f1:fb,1280.275633469,29100,NaN,94
f6:84:ec:62:f1:fb,1343.036392506,29101,NaN,94
f6:84:ec:62:f1:fb,1343.0614601319999,29102,NaN,94
f6:84:ec:62:f1:fb,1343.181790423,29107,NaN,94
f6:84:ec:62:f1:fb,1343.230771914,29109,NaN,94
f6:84:ec:62:f1:fb,1343.278892998,29111,NaN,94
f6:84:ec:62:f1:fb,1406.060674386,29113,NaN,94
f6:84:ec:62:f1:fb,1406.133392434,29116,NaN,94
f6:84:ec:62:f1:fb,1406.181678679,29118,NaN,94
f6:84:ec:62:f1:fb,1406.206091041,29119,NaN,94
f6:84:ec:62:f1:fb,1406.2788231910001,29122,NaN,94
