,sa,timedifference,sequence no,length
854,94:d7:71:fc:67:c9,1228.969451395,5416,166
855,94:d7:71:fc:67:c9,1229.156429171,5423,166
856,94:d7:71:fc:67:c9,1229.183628631,5424,166
857,94:d7:71:fc:67:c9,1229.6401383,5441,166
858,94:d7:71:fc:67:c9,1289.276886638,5604,166
859,94:d7:71:fc:67:c9,1289.517957007,5613,166
860,94:d7:71:fc:67:c9,1289.966607195,5630,166
861,94:d7:71:fc:67:c9,1289.993866329,5631,166
932,94:d7:71:fc:67:c9,1349.790210535,5754,166
933,94:d7:71:fc:67:c9,1349.83776284,5755,166
961,94:d7:71:fc:67:c9,1361.900375315,5788,166
962,94:d7:71:fc:67:c9,1361.94779367,5789,166
963,94:d7:71:fc:67:c9,1362.474575266,5800,166
964,94:d7:71:fc:67:c9,1362.521909553,5801,166
970,94:d7:71:fc:67:c9,1368.3595756419998,5860,166
971,94:d7:71:fc:67:c9,1368.3868408839999,5861,166
982,94:d7:71:fc:67:c9,1399.147996374,5993,166
983,94:d7:71:fc:67:c9,1399.623219431,6011,166
984,94:d7:71:fc:67:c9,1399.6505166369998,6012,166
985,94:d7:71:fc:67:c9,1399.864598913,6020,166
986,94:d7:71:fc:67:c9,1405.5061441110001,6099,166
987,94:d7:71:fc:67:c9,1405.533522525,6100,166
988,94:d7:71:fc:67:c9,1419.9952544569999,6189,166
989,94:d7:71:fc:67:c9,1420.0215796329999,6190,166
991,94:d7:71:fc:67:c9,1469.4577342819998,6360,166
992,94:d7:71:fc:67:c9,1469.4850336129998,6361,166
993,94:d7:71:fc:67:c9,1469.959599804,6379,166
1002,94:d7:71:fc:67:c9,1529.995936989,6546,166
1003,94:d7:71:fc:67:c9,1530.0232310529998,6547,166
1004,94:d7:71:fc:67:c9,1590.321548779,6729,166
1005,94:d7:71:fc:67:c9,1590.3488447169998,6730,166
1018,94:d7:71:fc:67:c9,1649.775297817,6881,166
1019,94:d7:71:fc:67:c9,1650.222095878,6898,166
1020,94:d7:71:fc:67:c9,1650.5119873669998,6909,166
1021,94:d7:71:fc:67:c9,1650.539399393,6910,166
1024,94:d7:71:fc:67:c9,1687.5172254810002,7009,166
1025,94:d7:71:fc:67:c9,1687.564664329,7010,166
1053,94:d7:71:fc:67:c9,1693.321112281,7080,166
1054,94:d7:71:fc:67:c9,1693.348398852,7081,166
1100,94:d7:71:fc:67:c9,1724.4167060369998,7213,166
1101,94:d7:71:fc:67:c9,1724.8654611279999,7230,166
1102,94:d7:71:fc:67:c9,1724.89274351,7231,166
1103,94:d7:71:fc:67:c9,1730.1122953450001,7302,166
1104,94:d7:71:fc:67:c9,1736.438393465,7410,166
1105,94:d7:71:fc:67:c9,1736.4657171569997,7411,166
