,sa,timedifference,sequence no,length
0,94:d7:71:fc:67:c9,0.0,0,166
1,94:d7:71:fc:67:c9,0.04744832999999815,1,166
2,94:d7:71:fc:67:c9,0.47964840999999936,10,166
39,94:d7:71:fc:67:c9,9.378032447999999,48,166
40,94:d7:71:fc:67:c9,9.424880510999998,49,166
41,94:d7:71:fc:67:c9,10.048535854,62,166
42,94:d7:71:fc:67:c9,10.096122638,63,166
100,94:d7:71:fc:67:c9,27.647615502999997,116,166
101,94:d7:71:fc:67:c9,27.674242260999996,117,166
102,94:d7:71:fc:67:c9,27.909347353999998,126,166
103,94:d7:71:fc:67:c9,27.936297450999994,127,166
116,94:d7:71:fc:67:c9,85.14289940199998,372,166
117,94:d7:71:fc:67:c9,85.17017309900001,373,166
120,94:d7:71:fc:67:c9,98.023906638,470,166
121,94:d7:71:fc:67:c9,98.28664821699999,480,166
122,94:d7:71:fc:67:c9,98.31393843199999,481,166
127,94:d7:71:fc:67:c9,110.18498270199999,669,166
128,94:d7:71:fc:67:c9,110.212210938,670,166
129,94:d7:71:fc:67:c9,144.602971541,796,166
130,94:d7:71:fc:67:c9,144.630297669,797,166
131,94:d7:71:fc:67:c9,145.081418249,814,166
132,94:d7:71:fc:67:c9,145.10887079399998,815,166
133,94:d7:71:fc:67:c9,145.342873201,824,166
134,94:d7:71:fc:67:c9,145.370147273,825,166
145,94:d7:71:fc:67:c9,207.396800644,1009,166
146,94:d7:71:fc:67:c9,207.444224603,1010,166
156,94:d7:71:fc:67:c9,212.742164484,1033,166
163,94:d7:71:fc:67:c9,212.793071519,1034,166
173,94:d7:71:fc:67:c9,213.46906635499997,1048,166
193,94:d7:71:fc:67:c9,218.116730827,1085,166
194,94:d7:71:fc:67:c9,218.144179648,1086,166
200,94:d7:71:fc:67:c9,218.83981064300002,1112,166
220,94:d7:71:fc:67:c9,243.65525023499995,1218,166
228,94:d7:71:fc:67:c9,249.614852109,1309,166
229,94:d7:71:fc:67:c9,255.277936789,1391,166
230,94:d7:71:fc:67:c9,255.305347446,1392,166
234,94:d7:71:fc:67:c9,326.617855915,1609,166
235,94:d7:71:fc:67:c9,326.64520730300006,1610,166
246,94:d7:71:fc:67:c9,356.636035871,1730,166
247,94:d7:71:fc:67:c9,357.164753069,1741,166
248,94:d7:71:fc:67:c9,357.21218761200004,1742,166
262,94:d7:71:fc:67:c9,362.40000494700007,1794,166
286,94:d7:71:fc:67:c9,387.43999952200005,1939,166
287,94:d7:71:fc:67:c9,387.46730057200006,1940,166
296,94:d7:71:fc:67:c9,399.475777965,2039,166
298,94:d7:71:fc:67:c9,411.10081298800003,2215,166
299,94:d7:71:fc:67:c9,411.128272655,2216,166
303,94:d7:71:fc:67:c9,447.828905716,2392,166
304,94:d7:71:fc:67:c9,447.856182931,2393,166
306,94:d7:71:fc:67:c9,507.75828430999996,2556,166
307,94:d7:71:fc:67:c9,507.805289536,2557,166
316,94:d7:71:fc:67:c9,518.531762272,2586,166
317,94:d7:71:fc:67:c9,518.579334748,2587,166
346,94:d7:71:fc:67:c9,519.461889178,2605,166
370,94:d7:71:fc:67:c9,524.535566723,2649,166
371,94:d7:71:fc:67:c9,524.725683008,2656,166
372,94:d7:71:fc:67:c9,525.124129908,2671,166
373,94:d7:71:fc:67:c9,525.1514967449999,2672,166
409,94:d7:71:fc:67:c9,558.752939387,2803,166
410,94:d7:71:fc:67:c9,558.7810599899999,2804,166
411,94:d7:71:fc:67:c9,558.809265304,2805,166
412,94:d7:71:fc:67:c9,558.836522974,2806,166
413,94:d7:71:fc:67:c9,564.962415045,2905,166
