,sa,timedifference,sequence no,length
1305,94:d7:71:fc:67:c9,2444.799050386,9157,166
1306,94:d7:71:fc:67:c9,2444.826512729,9158,166
1313,94:d7:71:fc:67:c9,2505.559085767,9323,166
1320,94:d7:71:fc:67:c9,2506.234192216,9337,166
1321,94:d7:71:fc:67:c9,2506.281665173,9338,166
1343,94:d7:71:fc:67:c9,2511.860238167,9394,166
1344,94:d7:71:fc:67:c9,2511.888120409,9395,166
1433,94:d7:71:fc:67:c9,2534.011702895,9526,166
1434,94:d7:71:fc:67:c9,2534.0390027619997,9527,166
1435,94:d7:71:fc:67:c9,2534.2731531,9536,166
1436,94:d7:71:fc:67:c9,2534.300457337,9537,166
1461,94:d7:71:fc:67:c9,2539.840468971,9614,166
1462,94:d7:71:fc:67:c9,2539.867831612,9615,166
1463,94:d7:71:fc:67:c9,2540.316969783,9632,166
1464,94:d7:71:fc:67:c9,2546.108165657,9720,166
1465,94:d7:71:fc:67:c9,2546.135480484,9721,166
1501,94:d7:71:fc:67:c9,2745.697302979,10058,166
1502,94:d7:71:fc:67:c9,2745.7247075180003,10059,166
1580,94:d7:71:fc:67:c9,2846.393711398,10281,166
1589,94:d7:71:fc:67:c9,2846.683987095,10287,166
1621,94:d7:71:fc:67:c9,2851.9014941980004,10330,166
1623,94:d7:71:fc:67:c9,2852.6134366769998,10358,166
1624,94:d7:71:fc:67:c9,2852.640824011,10359,166
1683,94:d7:71:fc:67:c9,2877.789982082,10494,166
1684,94:d7:71:fc:67:c9,2877.817280321,10495,166
1685,94:d7:71:fc:67:c9,2883.086605623,10564,166
1686,94:d7:71:fc:67:c9,2883.1141577430003,10565,166
1687,94:d7:71:fc:67:c9,2883.5623354960003,10582,166
1688,94:d7:71:fc:67:c9,2883.589674994,10583,166
1689,94:d7:71:fc:67:c9,2889.408714677,10674,166
1690,94:d7:71:fc:67:c9,2889.436017596,10675,166
1691,94:d7:71:fc:67:c9,2889.884243711,10692,166
