,sa,timedifference,sequence no,length
43,00:f4:6f:9e:c6:eb,0.0,0,149
44,00:f4:6f:9e:c6:eb,0.019998181000001836,1,149
45,00:f4:6f:9e:c6:eb,0.259399774000002,11,149
46,00:f4:6f:9e:c6:eb,0.2794504660000001,12,149
48,00:f4:6f:9e:c6:eb,0.5198945070000001,23,149
49,00:f4:6f:9e:c6:eb,0.5402298919999993,24,149
79,00:f4:6f:9e:c6:eb,7.293792776,57,149
80,00:f4:6f:9e:c6:eb,7.314553082,58,149
81,00:f4:6f:9e:c6:eb,7.646107917999995,75,149
82,00:f4:6f:9e:c6:eb,7.666000745000002,76,149
83,00:f4:6f:9e:c6:eb,8.048549546,94,149
84,00:f4:6f:9e:c6:eb,8.06877012,95,149
104,00:f4:6f:9e:c6:eb,19.181417231,137,149
105,00:f4:6f:9e:c6:eb,19.539266842999996,153,149
172,00:f4:6f:9e:c6:eb,202.98779702000002,4097,149
174,00:f4:6f:9e:c6:eb,203.505208666,4121,149
195,00:f4:6f:9e:c6:eb,207.75877477199998,4168,149
196,00:f4:6f:9e:c6:eb,207.803314155,4170,149
197,00:f4:6f:9e:c6:eb,207.823652109,4171,149
198,00:f4:6f:9e:c6:eb,208.072708063,4183,149
199,00:f4:6f:9e:c6:eb,208.092770111,4184,149
249,00:f4:6f:9e:c6:eb,346.903921621,8192,149
250,00:f4:6f:9e:c6:eb,347.034726478,8198,149
251,00:f4:6f:9e:c6:eb,347.055332778,8199,149
252,00:f4:6f:9e:c6:eb,347.12288656600003,8202,149
254,00:f4:6f:9e:c6:eb,347.29490129500005,8210,149
255,00:f4:6f:9e:c6:eb,347.315157242,8211,149
258,00:f4:6f:9e:c6:eb,351.377937513,8256,149
259,00:f4:6f:9e:c6:eb,351.39815948000006,8257,149
260,00:f4:6f:9e:c6:eb,351.66783035000003,8270,149
261,00:f4:6f:9e:c6:eb,351.89110880000004,8280,149
343,00:f4:6f:9e:c6:eb,508.882264319,12290,149
344,00:f4:6f:9e:c6:eb,508.90182798600006,12291,149
345,00:f4:6f:9e:c6:eb,508.9720377340001,12294,149
347,00:f4:6f:9e:c6:eb,509.08558426900004,12299,149
348,00:f4:6f:9e:c6:eb,509.14191603000006,12302,149
349,00:f4:6f:9e:c6:eb,509.16205495500003,12303,149
363,00:f4:6f:9e:c6:eb,512.955492779,12342,149
365,00:f4:6f:9e:c6:eb,512.974118103,12343,149
368,00:f4:6f:9e:c6:eb,513.130870208,12350,149
369,00:f4:6f:9e:c6:eb,513.285193058,12357,149
