f8:e6:1a:f1:d6:49,4217.948371734,460236,T wifi zone_secure,156
f8:e6:1a:f1:d6:49,4217.94956232,460237,NaN,156
f8:e6:1a:f1:d6:49,4218.414629129,460258,T wifi zone_secure,156
f8:e6:1a:f1:d6:49,4218.415941206,460259,NaN,156
f8:e6:1a:f1:d6:49,4218.455299854,460260,T wifi zone_secure,156
f8:e6:1a:f1:d6:49,4218.456484872,460261,NaN,156
f8:e6:1a:f1:d6:49,4518.242190739,476681,T wifi zone_secure,156
f8:e6:1a:f1:d6:49,4518.243479216,476682,NaN,156
f8:e6:1a:f1:d6:49,4518.282339138,476683,T wifi zone_secure,156
f8:e6:1a:f1:d6:49,4518.283576436,476684,NaN,156
f8:e6:1a:f1:d6:49,4644.058266405,505373,T wifi zone_secure,156
f8:e6:1a:f1:d6:49,4644.059452084,505374,NaN,156
f8:e6:1a:f1:d6:49,4644.098624693,505375,T wifi zone_secure,156
f8:e6:1a:f1:d6:49,4644.101963187,505376,NaN,156
