f8:e6:1a:f1:d6:49,1343.853166781,172924,T wifi zone_secure,156
f8:e6:1a:f1:d6:49,1343.854461227,172925,NaN,156
f8:e6:1a:f1:d6:49,1343.8565734219999,172926,T wifi zone_secure,156
f8:e6:1a:f1:d6:49,1343.857825495,172927,NaN,156
f8:e6:1a:f1:d6:49,1344.297621661,177044,T wifi zone_secure,156
f8:e6:1a:f1:d6:49,1344.298939215,177045,NaN,156
f8:e6:1a:f1:d6:49,1344.337971419,177046,T wifi zone_secure,156
f8:e6:1a:f1:d6:49,1344.339354976,177047,NaN,156
f8:e6:1a:f1:d6:49,1666.73310702,230320,T wifi zone_secure,156
f8:e6:1a:f1:d6:49,1666.734310175,230321,NaN,156
f8:e6:1a:f1:d6:49,1666.773102475,230322,T wifi zone_secure,156
f8:e6:1a:f1:d6:49,1666.774394284,230323,NaN,156
