14:9f:3c:d1:64:89,4863.34371952,496444,NaN,115
14:9f:3c:d1:64:89,4863.34554221,496445,T wifi zone_secure,115
14:9f:3c:d1:64:89,4864.108356618,496472,NaN,115
14:9f:3c:d1:64:89,4864.109970431,496473,T wifi zone_secure,115
