da:b1:d0:f2:eb:aa,0.0,0,94
da:b1:d0:f2:eb:aa,0.04886507099990922,2,94
da:b1:d0:f2:eb:aa,0.0970956380001553,4,94
da:b1:d0:f2:eb:aa,0.12154680300000109,5,94
da:b1:d0:f2:eb:aa,0.14537981899979968,6,94
da:b1:d0:f2:eb:aa,0.24250107300008494,10,94
da:b1:d0:f2:eb:aa,62.99534416300003,14,94
da:b1:d0:f2:eb:aa,63.06806114599999,17,94
da:b1:d0:f2:eb:aa,63.117119228999854,19,94
da:b1:d0:f2:eb:aa,126.02883841300013,25,94
da:b1:d0:f2:eb:aa,126.07794167599991,27,94
da:b1:d0:f2:eb:aa,126.15066874700005,30,94
da:b1:d0:f2:eb:aa,189.028858441,36,94
da:b1:d0:f2:eb:aa,189.07853419699995,38,94
da:b1:d0:f2:eb:aa,189.17432239100003,42,94
da:b1:d0:f2:eb:aa,189.1986769570001,43,94
da:b1:d0:f2:eb:aa,252.01788037799997,47,94
da:b1:d0:f2:eb:aa,252.06689871499998,49,94
da:b1:d0:f2:eb:aa,252.09059957099998,50,94
da:b1:d0:f2:eb:aa,252.11505498999986,51,94
da:b1:d0:f2:eb:aa,252.1632997549998,53,94
