1.4503936907679778e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.4980196076566866e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.4592242978339577e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.3984279918028742e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
0.0,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.2708797030981502e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.5909872733718314e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.4224227467133606e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.44239868958927e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.6936637652962172e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.433548235055056e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.156292627343385e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.4107388612192455e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.5359980862594698e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.4900464558537756e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.5191369391336205e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
2.2966154943702332e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.5283555064412262e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
0.0,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.7881569710180436e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.2650390402747784e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.559172844595751e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.3922080343963594e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
0.0,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.5109151897939704e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.4658633798563183e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
1.6236779241946565e-05,-91,5,2256,testtest,88:36:6c:8e:36:ac
0.0,-91,5,2256,testtest,88:36:6c:8e:36:ac
