2.6990042927400096e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.6680867352206847e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.5695303016448227e-05,-89,8,2240,iptime,88:36:6c:65:56:c0
0.0,-91,8,2240,iptime,88:36:6c:65:56:c0
0.0,-85,8,2240,iptime,88:36:6c:65:56:c0
2.6750679404253478e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.6638800881385795e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.6382548999492865e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.645485758821219e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.553631451225479e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.6234981626908363e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.645815746384243e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.4778297213844416e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.671761692774668e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
0.0,-91,8,2240,iptime,88:36:6c:65:56:c0
2.664649854534401e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.6783062714537445e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.671879366800735e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.7221679615061475e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.5974331519669873e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.6591763853926844e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.644382272480458e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.7893528288572148e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.651584925340053e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
2.9484005457167037e-05,-91,8,2256,iptime,88:36:6c:65:56:c0
2.5310064542430028e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
3.963473846746715e-05,-91,8,2240,iptime,88:36:6c:65:56:c0
0.0,-91,8,2240,iptime,88:36:6c:65:56:c0
