f6:ce:05:41:01:d7,649.9975023769999,12596,NaN,94
f6:ce:05:41:01:d7,650.046438038,12598,NaN,94
f6:ce:05:41:01:d7,650.11905193,12601,NaN,94
f6:ce:05:41:01:d7,650.1428537959999,12602,NaN,94
f6:ce:05:41:01:d7,650.191854587,12604,NaN,94
f6:ce:05:41:01:d7,650.240002268,12606,NaN,94
f6:ce:05:41:01:d7,713.036567687,12607,NaN,94
f6:ce:05:41:01:d7,713.085512493,12609,NaN,94
f6:ce:05:41:01:d7,713.133529427,12611,NaN,94
f6:ce:05:41:01:d7,713.181914385,12613,NaN,94
f6:ce:05:41:01:d7,713.230941833,12615,NaN,94
f6:ce:05:41:01:d7,713.279067562,12617,NaN,94
f6:ce:05:41:01:d7,776.05741354,12619,NaN,94
f6:ce:05:41:01:d7,776.0820537410001,12620,NaN,94
f6:ce:05:41:01:d7,776.130144677,12622,NaN,94
f6:ce:05:41:01:d7,776.2756226639999,12628,NaN,94
