ec:10:7b:1c:6a:8f,1956.348632973,312926,SK_WiFi,115
ec:10:7b:1c:6a:8f,1956.3682211770001,312927,SK_WiFi,115
ec:10:7b:1c:6a:8f,1956.489444921,312932,SK_WiFi,115
ec:10:7b:1c:6a:8f,1956.509901335,312933,SK_WiFi,115
ec:10:7b:1c:6a:8f,1987.57252009,321284,SK_WiFi,115
ec:10:7b:1c:6a:8f,2007.2079909670001,321380,SK_WiFi,115
ec:10:7b:1c:6a:8f,2007.23232617,321381,SK_WiFi,115
ec:10:7b:1c:6a:8f,2007.8125811789998,321405,SK_WiFi,115
ec:10:7b:1c:6a:8f,2007.833033679,321406,SK_WiFi,115
ec:10:7b:1c:6a:8f,2018.6156225670002,325560,SK_WiFi,115
ec:10:7b:1c:6a:8f,2018.6592896670002,325562,SK_WiFi,115
ec:10:7b:1c:6a:8f,2115.793294658,333807,SK_WiFi,115
ec:10:7b:1c:6a:8f,2115.812615664,333808,SK_WiFi,115
ec:10:7b:1c:6a:8f,2116.356695484,333831,SK_WiFi,115
ec:10:7b:1c:6a:8f,2116.377149723,333832,SK_WiFi,115
ec:10:7b:1c:6a:8f,2129.118632034,333842,SK_WiFi,115
ec:10:7b:1c:6a:8f,2129.1392637129998,333844,SK_WiFi,115
ec:10:7b:1c:6a:8f,2129.7304316610002,333870,SK_WiFi,115
ec:10:7b:1c:6a:8f,2129.751393011,333871,SK_WiFi,115
ec:10:7b:1c:6a:8f,2136.658566959,333925,SK_WiFi,115
ec:10:7b:1c:6a:8f,2136.723063129,333928,SK_WiFi,115
ec:10:7b:1c:6a:8f,2145.385046015,338054,SK_WiFi,115
ec:10:7b:1c:6a:8f,2145.40487717,338055,SK_WiFi,115
ec:10:7b:1c:6a:8f,2145.94822351,338078,SK_WiFi,115
ec:10:7b:1c:6a:8f,2145.968694187,338079,SK_WiFi,115
ec:10:7b:1c:6a:8f,2157.30303207,338151,SK_WiFi,115
ec:10:7b:1c:6a:8f,2157.323384403,338152,SK_WiFi,115
ec:10:7b:1c:6a:8f,2157.856032295,338175,SK_WiFi,115
ec:10:7b:1c:6a:8f,2157.876402641,338176,SK_WiFi,115
