94:d7:71:fc:67:c9,1466.471666441,193352,NaN,166
94:d7:71:fc:67:c9,1466.51903759,193353,NaN,166
94:d7:71:fc:67:c9,1473.0303185470002,197535,NaN,166
94:d7:71:fc:67:c9,1473.057712541,197536,NaN,166
94:d7:71:fc:67:c9,1500.452055096,214021,NaN,166
94:d7:71:fc:67:c9,1500.527462589,214024,NaN,166
94:d7:71:fc:67:c9,1500.5547948,214025,NaN,166
94:d7:71:fc:67:c9,1500.9005599329998,214038,NaN,166
94:d7:71:fc:67:c9,1500.927851024,214039,NaN,166
94:d7:71:fc:67:c9,1506.7351348179998,214128,NaN,166
94:d7:71:fc:67:c9,1506.7624185720001,214129,NaN,166
