,sa,timedifference,sequence no,length
57714,34:08:04:9b:31:79,68416.586303718,57154,273
57715,34:08:04:9b:31:79,68416.58857742399,57155,273
57758,34:08:04:9b:31:79,68476.58346712601,57205,273
57759,34:08:04:9b:31:79,68476.587995945,57207,273
57760,34:08:04:9b:31:79,68477.33625775101,57215,273
57805,34:08:04:9b:31:79,68537.62912051499,57269,273
57830,34:08:04:9b:31:79,68595.377433453,57288,273
57831,34:08:04:9b:31:79,68595.382019724,57290,273
57832,34:08:04:9b:31:79,68597.481020951,57312,273
57833,34:08:04:9b:31:79,68597.628465397,57315,273
57834,34:08:04:9b:31:79,68597.63527032,57317,273
57868,34:08:04:9b:31:79,68655.396120967,57338,273
57869,34:08:04:9b:31:79,68655.984882009,57344,273
57870,34:08:04:9b:31:79,68656.12738064601,57345,273
57871,34:08:04:9b:31:79,68658.235957893,57369,273
57872,34:08:04:9b:31:79,68658.23835870999,57370,273
57908,34:08:04:9b:31:79,68715.978731147,57388,273
57909,34:08:04:9b:31:79,68715.98333112101,57390,273
57910,34:08:04:9b:31:79,68716.583773917,57394,273
57911,34:08:04:9b:31:79,68716.58982398499,57395,273
57912,34:08:04:9b:31:79,68716.598090342,57396,273
57913,34:08:04:9b:31:79,68716.73443702399,57398,273
57914,34:08:04:9b:31:79,68716.744225359,57399,273
57915,34:08:04:9b:31:79,68718.232303848,57415,273
57916,34:08:04:9b:31:79,68718.23455518499,57416,273
57947,34:08:04:9b:31:79,68776.13874527499,57440,273
57948,34:08:04:9b:31:79,68776.737255068,57444,273
57949,34:08:04:9b:31:79,68776.739468837,57445,273
57950,34:08:04:9b:31:79,68776.748648883,57446,273
57952,34:08:04:9b:31:79,68776.885650624,57447,273
57953,34:08:04:9b:31:79,68776.89428723,57449,273
57993,34:08:04:9b:31:79,68835.082246651,57476,273
57994,34:08:04:9b:31:79,68835.08454914,57477,273
57995,34:08:04:9b:31:79,68835.088863497,57478,273
57996,34:08:04:9b:31:79,68836.878979362,57500,273
57997,34:08:04:9b:31:79,68837.482531496,57506,273
58048,34:08:04:9b:31:79,68895.229252627,57535,273
58049,34:08:04:9b:31:79,68895.238209171,57536,273
58050,34:08:04:9b:31:79,68895.25108541,57537,273
58051,34:08:04:9b:31:79,68895.830784502,57541,273
58052,34:08:04:9b:31:79,68895.835527206,57543,273
58054,34:08:04:9b:31:79,68897.34437868101,57563,273
58081,34:08:04:9b:31:79,68955.834691097,57595,273
58082,34:08:04:9b:31:79,68955.83706543701,57596,273
58083,34:08:04:9b:31:79,68955.839364906,57597,273
