,sa,timedifference,sequence no,length
52822,34:08:04:9b:31:79,61251.45880024499,50903,273
52823,34:08:04:9b:31:79,61251.461153202996,50904,273
52824,34:08:04:9b:31:79,61252.07292020299,50911,273
52870,34:08:04:9b:31:79,61309.80873084899,50931,273
52871,34:08:04:9b:31:79,61309.81112396899,50932,273
52872,34:08:04:9b:31:79,61309.82683788601,50933,273
52877,34:08:04:9b:31:79,61311.46539378101,50953,273
52878,34:08:04:9b:31:79,61311.91684019899,50956,273
52879,34:08:04:9b:31:79,61312.062468086006,50958,273
52880,34:08:04:9b:31:79,61312.812605855,50967,273
52920,34:08:04:9b:31:79,61370.41137404999,50986,273
52921,34:08:04:9b:31:79,61370.413708451,50987,273
52922,34:08:04:9b:31:79,61370.41599546399,50988,273
52923,34:08:04:9b:31:79,61372.66358092999,51014,273
52924,34:08:04:9b:31:79,61372.96932815299,51020,273
52966,34:08:04:9b:31:79,61430.413738584,51040,273
52967,34:08:04:9b:31:79,61430.707117508995,51045,273
52968,34:08:04:9b:31:79,61430.70942303499,51046,273
52969,34:08:04:9b:31:79,61430.713693208,51047,273
53041,34:08:04:9b:31:79,61551.159676782,51153,273
53088,34:08:04:9b:31:79,61609.96161627601,51193,273
53089,34:08:04:9b:31:79,61609.963887829,51194,273
53090,34:08:04:9b:31:79,61612.06013669101,51217,273
53091,34:08:04:9b:31:79,61612.66393357799,51224,273
53117,34:08:04:9b:31:79,61669.952487663,51239,273
53118,34:08:04:9b:31:79,61669.967613126006,51241,273
53158,34:08:04:9b:31:79,61730.41124237899,51289,273
53159,34:08:04:9b:31:79,61730.55659670399,51291,273
53160,34:08:04:9b:31:79,61730.558950936,51292,273
53161,34:08:04:9b:31:79,61730.562765673996,51293,273
53162,34:08:04:9b:31:79,61731.16471864999,51299,273
53163,34:08:04:9b:31:79,61732.20463609601,51312,273
53164,34:08:04:9b:31:79,61732.206966387996,51313,273
53165,34:08:04:9b:31:79,61732.209304924996,51314,273
53212,34:08:04:9b:31:79,61791.160404757,51351,273
53213,34:08:04:9b:31:79,61791.16267676999,51352,273
53214,34:08:04:9b:31:79,61791.30819435998,51355,273
53215,34:08:04:9b:31:79,61791.310445077004,51356,273
