,sa,timedifference,sequence no,length
24212,34:08:04:9b:31:79,11416.094010870998,4471,273
24213,34:08:04:9b:31:79,11416.096287380002,4472,273
24214,34:08:04:9b:31:79,11416.098581187005,4473,273
24238,34:08:04:9b:31:79,11476.392528693992,4537,273
24239,34:08:04:9b:31:79,11476.396344922003,4538,273
24240,34:08:04:9b:31:79,11476.398696672004,4539,273
24241,34:08:04:9b:31:79,11478.658009569997,4566,273
24286,34:08:04:9b:31:79,11595.509339739998,4666,273
24287,34:08:04:9b:31:79,11597.891854940994,4695,273
24308,34:08:04:9b:31:79,11657.745936315994,4756,273
24309,34:08:04:9b:31:79,11658.344252660994,4760,273
24310,34:08:04:9b:31:79,11658.491342155,4763,273
24311,34:08:04:9b:31:79,11658.493592447005,4764,273
24312,34:08:04:9b:31:79,11658.505028577005,4765,273
24329,34:08:04:9b:31:79,11715.636477580993,4805,273
24330,34:08:04:9b:31:79,11715.640295193996,4806,273
24349,34:08:04:9b:31:79,11776.239075545993,4875,273
24350,34:08:04:9b:31:79,11776.241486599996,4876,273
24351,34:08:04:9b:31:79,11776.243972924996,4877,273
24352,34:08:04:9b:31:79,11777.901642423996,4898,273
24365,34:08:04:9b:31:79,11836.240326562001,4922,273
24366,34:08:04:9b:31:79,11836.842932138992,4928,273
24367,34:08:04:9b:31:79,11836.845237488,4929,273
24368,34:08:04:9b:31:79,11838.641679508997,4952,273
24369,34:08:04:9b:31:79,11838.643959007997,4953,273
24386,34:08:04:9b:31:79,11896.990470253993,4989,273
24387,34:08:04:9b:31:79,11896.996429362,4990,273
24388,34:08:04:9b:31:79,11896.998701413992,4991,273
24389,34:08:04:9b:31:79,11897.137850082,4992,273
24390,34:08:04:9b:31:79,11897.140066073,4993,273
24391,34:08:04:9b:31:79,11897.154702711,4994,273
24407,34:08:04:9b:31:79,11955.343193677996,5026,273
24408,34:08:04:9b:31:79,11955.347774248992,5028,273
24411,34:08:04:9b:31:79,11957.140257915002,5050,273
