,sa,timedifference,sequence no,length
56022,34:08:04:9b:31:79,66058.115998888,55046,273
56023,34:08:04:9b:31:79,66058.118884293,55047,273
56024,34:08:04:9b:31:79,66058.122261108,55048,273
56025,34:08:04:9b:31:79,66058.26407176499,55049,273
56057,34:08:04:9b:31:79,66118.26149488999,55103,273
56058,34:08:04:9b:31:79,66118.41341650201,55107,273
56059,34:08:04:9b:31:79,66118.431180431,55108,273
56060,34:08:04:9b:31:79,66120.37130207299,55128,273
56061,34:08:04:9b:31:79,66120.51663555,55130,273
56062,34:08:04:9b:31:79,66120.532422316,55131,273
56063,34:08:04:9b:31:79,66120.537326587,55132,273
56064,34:08:04:9b:31:79,66121.26509537999,55139,273
56115,34:08:04:9b:31:79,66178.865505418,55160,273
56116,34:08:04:9b:31:79,66178.867749878,55161,273
56121,34:08:04:9b:31:79,66181.12437143999,55187,273
56122,34:08:04:9b:31:79,66181.126671448,55188,273
56126,34:08:04:9b:31:79,66188.11189087601,55216,273
56127,34:08:04:9b:31:79,66188.114221563,55217,273
56128,34:08:04:9b:31:79,66188.124323118,55218,273
56135,34:08:04:9b:31:79,66189.762697967,55237,273
56136,34:08:04:9b:31:79,66189.765029579,55238,273
56178,34:08:04:9b:31:79,66247.650639594,55260,273
56179,34:08:04:9b:31:79,66247.652881916,55261,273
56181,34:08:04:9b:31:79,66248.254626803,55266,273
56182,34:08:04:9b:31:79,66248.256997801,55267,273
56183,34:08:04:9b:31:79,66248.40154220299,55269,273
56184,34:08:04:9b:31:79,66248.41248258899,55270,273
56185,34:08:04:9b:31:79,66248.414962102,55271,273
56211,34:08:04:9b:31:79,66306.606919883,55295,273
56212,34:08:04:9b:31:79,66306.62149970999,55296,273
56213,34:08:04:9b:31:79,66306.62384655101,55297,273
56214,34:08:04:9b:31:79,66306.75364078101,55298,273
56217,34:08:04:9b:31:79,66308.406082433,55320,273
56264,34:08:04:9b:31:79,66366.756096527,55353,273
56265,34:08:04:9b:31:79,66367.362310761,55360,273
56266,34:08:04:9b:31:79,66369.759439915,55389,273
56267,34:08:04:9b:31:79,66369.761723985,55390,273
56268,34:08:04:9b:31:79,66369.778909966,55391,273
56311,34:08:04:9b:31:79,66427.359546739,55408,273
56312,34:08:04:9b:31:79,66427.364216372,55410,273
56313,34:08:04:9b:31:79,66427.50933210399,55412,273
56319,34:08:04:9b:31:79,66429.61415953899,55436,273
56320,34:08:04:9b:31:79,66429.61642669998,55437,273
56352,34:08:04:9b:31:79,66487.35829089899,55458,273
