,sa,timedifference,sequence no,length
61588,34:08:04:9b:31:79,75075.187986818,63055,273
61589,34:08:04:9b:31:79,75075.204361748,63056,273
61590,34:08:04:9b:31:79,75075.209574686,63057,273
61612,34:08:04:9b:31:79,75135.333375151,63114,273
61613,34:08:04:9b:31:79,75135.78682088498,63116,273
61614,34:08:04:9b:31:79,75137.43471677101,63137,273
61615,34:08:04:9b:31:79,75137.44142551499,63138,273
61616,34:08:04:9b:31:79,75138.18577906999,63148,273
61645,34:08:04:9b:31:79,75195.330616803,63172,273
61646,34:08:04:9b:31:79,75195.340489276,63174,273
61648,34:08:04:9b:31:79,75197.438085394,63196,273
61649,34:08:04:9b:31:79,75197.442839062,63197,273
61651,34:08:04:9b:31:79,75198.04002310499,63202,273
61652,34:08:04:9b:31:79,75198.042407428,63203,273
61693,34:08:04:9b:31:79,75255.328065611,63226,273
61694,34:08:04:9b:31:79,75255.933127362,63232,273
61695,34:08:04:9b:31:79,75255.935796446,63233,273
61696,34:08:04:9b:31:79,75257.577947054,63253,273
61726,34:08:04:9b:31:79,75315.93613521999,63289,273
61727,34:08:04:9b:31:79,75315.93848843499,63290,273
61728,34:08:04:9b:31:79,75316.54071415101,63295,273
61729,34:08:04:9b:31:79,75316.54299033499,63296,273
61763,34:08:04:9b:31:79,75376.081183889,63351,273
61764,34:08:04:9b:31:79,75376.08608084399,63352,273
61765,34:08:04:9b:31:79,75376.088352656,63353,273
61766,34:08:04:9b:31:79,75376.68503011999,63357,273
61767,34:08:04:9b:31:79,75376.687318212,63358,273
61768,34:08:04:9b:31:79,75376.689686276,63359,273
61769,34:08:04:9b:31:79,75376.83084206299,63360,273
61770,34:08:04:9b:31:79,75376.833141803,63361,273
61771,34:08:04:9b:31:79,75376.84982029101,63362,273
61843,34:08:04:9b:31:79,75479.49740044201,63446,273
61844,34:08:04:9b:31:79,75479.506273673,63447,273
61883,34:08:04:9b:31:79,75539.63665564399,63518,273
61884,34:08:04:9b:31:79,75539.65430293101,63519,273
61885,34:08:04:9b:31:79,75539.65655281399,63520,273
61886,34:08:04:9b:31:79,75540.091127016,63521,273
61887,34:08:04:9b:31:79,75541.73328783999,63542,273
61888,34:08:04:9b:31:79,75541.74994339499,63543,273
61889,34:08:04:9b:31:79,75541.764060463,63544,273
61890,34:08:04:9b:31:79,75541.889883274,63547,273
61891,34:08:04:9b:31:79,75542.33509102899,63548,273
61892,34:08:04:9b:31:79,75542.481739103,63551,273
61893,34:08:04:9b:31:79,75542.49296712899,63552,273
61894,34:08:04:9b:31:79,75542.499320148,63553,273
61927,34:08:04:9b:31:79,75599.634382177,63570,273
61928,34:08:04:9b:31:79,75599.647731991,63571,273
61929,34:08:04:9b:31:79,75599.661251108,63572,273
