,sa,timedifference,sequence no,length
27626,34:08:04:9b:31:79,19250.89223693899,12216,273
27627,34:08:04:9b:31:79,19250.896803963995,12217,273
27629,34:08:04:9b:31:79,19253.143280097996,12242,273
27630,34:08:04:9b:31:79,19253.145597689996,12243,273
27655,34:08:04:9b:31:79,19311.494899822,12286,273
27656,34:08:04:9b:31:79,19311.497306112004,12287,273
27657,34:08:04:9b:31:79,19311.499621894996,12288,273
27682,34:08:04:9b:31:79,19371.498339851998,12353,273
27683,34:08:04:9b:31:79,19371.501710558994,12354,273
27687,34:08:04:9b:31:79,19373.889590335,12384,273
27700,34:08:04:9b:31:79,19420.321889348,12393,273
27701,34:08:04:9b:31:79,19420.324218923,12394,273
27702,34:08:04:9b:31:79,19422.11521760399,12418,273
27703,34:08:04:9b:31:79,19422.131396562,12419,273
27704,34:08:04:9b:31:79,19422.564728177997,12420,273
27705,34:08:04:9b:31:79,19422.567012285,12421,273
27730,34:08:04:9b:31:79,19480.32598545,12463,273
27731,34:08:04:9b:31:79,19482.868601158996,12496,273
27757,34:08:04:9b:31:79,19541.071008017003,12531,273
27758,34:08:04:9b:31:79,19541.073357615,12532,273
27759,34:08:04:9b:31:79,19541.075696290995,12533,273
27788,34:08:04:9b:31:79,19601.362479847994,12613,273
27789,34:08:04:9b:31:79,19601.364730094996,12614,273
27834,34:08:04:9b:31:79,19720.463033948,12720,273
27835,34:08:04:9b:31:79,19720.474710163995,12721,273
27838,34:08:04:9b:31:79,19729.377623278997,12771,273
27839,34:08:04:9b:31:79,19729.379917177997,12772,273
27840,34:08:04:9b:31:79,19729.391648817997,12773,273
27841,34:08:04:9b:31:79,19731.475488335993,12797,273
27874,34:08:04:9b:31:79,19789.382872367998,12829,273
27875,34:08:04:9b:31:79,19789.385205417,12830,273
27876,34:08:04:9b:31:79,19789.83758339,12831,273
27877,34:08:04:9b:31:79,19789.839967817003,12832,273
27878,34:08:04:9b:31:79,19789.842316336,12833,273
27879,34:08:04:9b:31:79,19789.984839330995,12834,273
27880,34:08:04:9b:31:79,19789.987183173995,12835,273
27881,34:08:04:9b:31:79,19789.989511077998,12836,273
27882,34:08:04:9b:31:79,19790.588834349997,12841,273
