,sa,timedifference,sequence no,length
30334,34:08:04:9b:31:79,24657.815152466,17953,273
30335,34:08:04:9b:31:79,24660.059341007,17980,273
30352,34:08:04:9b:31:79,24717.822689262997,18009,273
30353,34:08:04:9b:31:79,24717.840292587003,18010,273
30354,34:08:04:9b:31:79,24718.425640248992,18015,273
30355,34:08:04:9b:31:79,24718.427926117998,18016,273
30356,34:08:04:9b:31:79,24718.575179105996,18018,273
30357,34:08:04:9b:31:79,24719.026982763993,18020,273
30380,34:08:04:9b:31:79,24778.424816817,18081,273
30381,34:08:04:9b:31:79,24779.025360573993,18086,273
30382,34:08:04:9b:31:79,24779.027736105993,18087,273
30383,34:08:04:9b:31:79,24779.032655185,18088,273
30384,34:08:04:9b:31:79,24779.183864010993,18091,273
30385,34:08:04:9b:31:79,24780.819560828997,18110,273
30386,34:08:04:9b:31:79,24780.821846893996,18111,273
30418,34:08:04:9b:31:79,24838.565300280992,18139,273
30419,34:08:04:9b:31:79,24839.166226970992,18145,273
30420,34:08:04:9b:31:79,24839.168593913993,18146,273
30421,34:08:04:9b:31:79,24839.318753728992,18149,273
30457,34:08:04:9b:31:79,24897.523263245996,18188,273
30458,34:08:04:9b:31:79,24897.527807937004,18190,273
30459,34:08:04:9b:31:79,24897.671442155,18191,273
30460,34:08:04:9b:31:79,24897.679838365002,18192,273
30461,34:08:04:9b:31:79,24897.682191148,18193,273
30462,34:08:04:9b:31:79,24899.318983357996,18212,273
30502,34:08:04:9b:31:79,24957.674506188996,18263,273
30503,34:08:04:9b:31:79,24957.815811055,18265,273
30504,34:08:04:9b:31:79,24957.820472209998,18267,273
30506,34:08:04:9b:31:79,24959.769541077003,18286,273
30509,34:08:04:9b:31:79,24959.915710834997,18289,273
30510,34:08:04:9b:31:79,24960.667711325994,18298,273
30511,34:08:04:9b:31:79,24960.691298097,18299,273
30529,34:08:04:9b:31:79,25018.272580707002,18333,273
30530,34:08:04:9b:31:79,25018.274796330996,18334,273
30531,34:08:04:9b:31:79,25020.516805002997,18360,273
30607,34:08:04:9b:31:79,25199.021744788,18523,273
30608,34:08:04:9b:31:79,25199.026825252004,18525,273
30609,34:08:04:9b:31:79,25199.774440012996,18532,273
