,sa,timedifference,sequence no,length
41347,34:08:04:9b:31:79,43808.06486761999,36142,273
41348,34:08:04:9b:31:79,43808.07402272899,36144,273
41382,34:08:04:9b:31:79,43866.25719345,36175,273
41383,34:08:04:9b:31:79,43866.259435777,36176,273
41385,34:08:04:9b:31:79,43868.81713858701,36209,273
41429,34:08:04:9b:31:79,43926.547800522996,36243,273
41430,34:08:04:9b:31:79,43926.55007384099,36244,273
41431,34:08:04:9b:31:79,43926.560094497996,36245,273
41479,34:08:04:9b:31:79,44047.011370008,36344,273
41480,34:08:04:9b:31:79,44047.767175618996,36353,273
41519,34:08:04:9b:31:79,44108.05776017399,36418,273
41520,34:08:04:9b:31:79,44108.060046526996,36419,273
41542,34:08:04:9b:31:79,44165.795000697995,36440,273
41543,34:08:04:9b:31:79,44165.79731337399,36441,273
41544,34:08:04:9b:31:79,44165.81704506,36442,273
41582,34:08:04:9b:31:79,44225.7967015,36489,273
41583,34:08:04:9b:31:79,44226.404039707995,36495,273
41584,34:08:04:9b:31:79,44226.40641147,36496,273
41585,34:08:04:9b:31:79,44226.410260369,36497,273
41586,34:08:04:9b:31:79,44226.551429834,36498,273
41587,34:08:04:9b:31:79,44228.06007572,36516,273
41588,34:08:04:9b:31:79,44228.068668174994,36518,273
41621,34:08:04:9b:31:79,44286.398194609996,36543,273
41622,34:08:04:9b:31:79,44286.40287533599,36545,273
41623,34:08:04:9b:31:79,44287.002407203996,36549,273
41624,34:08:04:9b:31:79,44287.00474006499,36550,273
41661,34:08:04:9b:31:79,44346.547449535996,36593,273
41662,34:08:04:9b:31:79,44347.152859263995,36599,273
41663,34:08:04:9b:31:79,44347.155178888,36600,273
41664,34:08:04:9b:31:79,44347.303734215995,36602,273
