,sa,timedifference,sequence no,length
67403,34:08:04:9b:31:79,85234.10782658999,74195,273
67404,34:08:04:9b:31:79,85234.110070826,74196,273
67437,34:08:04:9b:31:79,85296.356524136,74284,273
67462,34:08:04:9b:31:79,85353.354808638,74300,273
67463,34:08:04:9b:31:79,85354.561152834,74312,273
67497,34:08:04:9b:31:79,85416.06068041999,74383,273
67530,34:08:04:9b:31:79,85473.36254257499,74407,273
67531,34:08:04:9b:31:79,85473.364865798,74408,273
67535,34:08:04:9b:31:79,85475.478785684,74433,273
67536,34:08:04:9b:31:79,85475.488363799,74434,273
67537,34:08:04:9b:31:79,85475.612717461,74435,273
67565,34:08:04:9b:31:79,85533.819148056,74464,273
67566,34:08:04:9b:31:79,85533.96332393998,74466,273
67567,34:08:04:9b:31:79,85533.96579619701,74467,273
67568,34:08:04:9b:31:79,85533.968065747,74468,273
67599,34:08:04:9b:31:79,85594.568249231,74529,273
67600,34:08:04:9b:31:79,85594.570729998,74530,273
67627,34:08:04:9b:31:79,85654.71421433499,74596,273
67628,34:08:04:9b:31:79,85654.71643307799,74597,273
67629,34:08:04:9b:31:79,85654.723881571,74598,273
67655,34:08:04:9b:31:79,85714.85856739299,74668,273
67656,34:08:04:9b:31:79,85714.860864908,74669,273
67658,34:08:04:9b:31:79,85715.332094192,74673,273
67687,34:08:04:9b:31:79,85775.61553765499,74744,273
67688,34:08:04:9b:31:79,85775.62785399299,74745,273
67689,34:08:04:9b:31:79,85775.634731913,74746,273
