,sa,timedifference,sequence no,length
49886,34:08:04:9b:31:79,57049.84084206399,47345,273
49887,34:08:04:9b:31:79,57049.85287437499,47346,273
49888,34:08:04:9b:31:79,57051.941519043,47368,273
49891,34:08:04:9b:31:79,57052.08791784399,47371,273
49894,34:08:04:9b:31:79,57052.84120096899,47380,273
49934,34:08:04:9b:31:79,57110.440445992004,47403,273
49935,34:08:04:9b:31:79,57110.442849497005,47404,273
49936,34:08:04:9b:31:79,57110.445202566,47405,273
49937,34:08:04:9b:31:79,57110.588317411006,47406,273
49941,34:08:04:9b:31:79,57112.689263042004,47430,273
49942,34:08:04:9b:31:79,57112.985196501,47437,273
49943,34:08:04:9b:31:79,57113.007741409994,47438,273
49983,34:08:04:9b:31:79,57170.73871905601,47461,273
49984,34:08:04:9b:31:79,57170.741093873,47462,273
50133,34:08:04:9b:31:79,57352.690275544985,47636,273
50166,34:08:04:9b:31:79,57409.984395288004,47654,273
50167,34:08:04:9b:31:79,57409.986626401995,47655,273
50169,34:08:04:9b:31:79,57412.091149657004,47678,273
50209,34:08:04:9b:31:79,57469.980551784,47704,273
50210,34:08:04:9b:31:79,57470.58737793799,47711,273
50211,34:08:04:9b:31:79,57471.186992207004,47716,273
50212,34:08:04:9b:31:79,57472.236935741006,47733,273
50252,34:08:04:9b:31:79,57531.190415864985,47766,273
50253,34:08:04:9b:31:79,57531.19263202601,47767,273
50254,34:08:04:9b:31:79,57531.212608621994,47768,273
50299,34:08:04:9b:31:79,57591.336242454985,47817,273
50300,34:08:04:9b:31:79,57591.33850581299,47818,273
50301,34:08:04:9b:31:79,57591.350094384994,47819,273
50302,34:08:04:9b:31:79,57591.48770237299,47820,273
