,sa,timedifference,sequence no,length
25715,34:08:04:9b:31:79,15046.967576723,8274,273
25716,34:08:04:9b:31:79,15046.969952397005,8275,273
25717,34:08:04:9b:31:79,15046.974033325998,8276,273
25761,34:08:04:9b:31:79,15107.564422872994,8334,273
25762,34:08:04:9b:31:79,15107.569248095002,8336,273
25763,34:08:04:9b:31:79,15107.713904755,8338,273
25780,34:08:04:9b:31:79,15167.724852993997,8394,273
25781,34:08:04:9b:31:79,15167.727206395,8395,273
25805,34:08:04:9b:31:79,15226.062802723995,8430,273
25806,34:08:04:9b:31:79,15226.065279615992,8431,273
25807,34:08:04:9b:31:79,15226.067611223996,8432,273
25808,34:08:04:9b:31:79,15227.861228786998,8454,273
25809,34:08:04:9b:31:79,15227.863579015997,8455,273
25810,34:08:04:9b:31:79,15228.318164857003,8457,273
25811,34:08:04:9b:31:79,15228.324736813993,8458,273
25836,34:08:04:9b:31:79,15288.621618690995,8525,273
25837,34:08:04:9b:31:79,15288.623971627996,8526,273
25866,34:08:04:9b:31:79,15346.819329862003,8572,273
25867,34:08:04:9b:31:79,15346.822263448994,8573,273
25868,34:08:04:9b:31:79,15349.377562893991,8604,273
25869,34:08:04:9b:31:79,15349.406991348995,8606,273
25891,34:08:04:9b:31:79,15407.110173170993,8630,273
25892,34:08:04:9b:31:79,15407.112526313991,8631,273
25893,34:08:04:9b:31:79,15407.114819190996,8632,273
25930,34:08:04:9b:31:79,15527.567178300997,8746,273
25960,34:08:04:9b:31:79,15589.074924012995,8814,273
