,sa,timedifference,sequence no,length
63649,34:08:04:9b:31:79,78609.322168312,67451,273
63650,34:08:04:9b:31:79,78609.324473656,67452,273
63651,34:08:04:9b:31:79,78609.46933128101,67454,273
63652,34:08:04:9b:31:79,78609.471666266,67455,273
63687,34:08:04:9b:31:79,78669.475176901,67517,273
63688,34:08:04:9b:31:79,78669.477518542,67518,273
63736,34:08:04:9b:31:79,78727.831319638,67555,273
63737,34:08:04:9b:31:79,78727.834404772,67556,273
63738,34:08:04:9b:31:79,78729.473583258,67576,273
63739,34:08:04:9b:31:79,78729.621073623,67578,273
63740,34:08:04:9b:31:79,78729.625718822,67580,273
63768,34:08:04:9b:31:79,78787.96917525498,67615,273
63772,34:08:04:9b:31:79,78790.077761219,67639,273
63773,34:08:04:9b:31:79,78790.39068067499,67647,273
63809,34:08:04:9b:31:79,78848.57295485999,67674,273
63810,34:08:04:9b:31:79,78848.57526572999,67675,273
63811,34:08:04:9b:31:79,78848.57762010899,67676,273
63812,34:08:04:9b:31:79,78850.99433326,67705,273
63839,34:08:04:9b:31:79,78908.872305083,67735,273
63840,34:08:04:9b:31:79,78908.87468007799,67736,273
63920,34:08:04:9b:31:79,79088.116305404,67889,273
63921,34:08:04:9b:31:79,79088.11858057101,67890,273
63922,34:08:04:9b:31:79,79090.222069718,67913,273
63923,34:08:04:9b:31:79,79090.251736553,67915,273
63964,34:08:04:9b:31:79,79148.11468595998,67944,273
63965,34:08:04:9b:31:79,79148.125467797,67945,273
