,sa,timedifference,sequence no,length
55627,34:08:04:9b:31:79,65451.138177938,54493,273
55628,34:08:04:9b:31:79,65451.282554282996,54495,273
55629,34:08:04:9b:31:79,65451.290635285,54497,273
55664,34:08:04:9b:31:79,65511.427948259996,54551,273
55665,34:08:04:9b:31:79,65511.882185254,54553,273
55666,34:08:04:9b:31:79,65511.884510747,54554,273
55699,34:08:04:9b:31:79,65572.179476742,54610,273
55700,34:08:04:9b:31:79,65572.181807003,54611,273
55701,34:08:04:9b:31:79,65572.18405520999,54612,273
55743,34:08:04:9b:31:79,65630.686677394,54640,273
55744,34:08:04:9b:31:79,65630.689008272,54641,273
55745,34:08:04:9b:31:79,65632.943864904,54668,273
55769,34:08:04:9b:31:79,65690.531890794,54691,273
55770,34:08:04:9b:31:79,65690.68516339101,54695,273
55808,34:08:04:9b:31:79,65751.44076135498,54757,273
55850,34:08:04:9b:31:79,65809.784554361,54787,273
55891,34:08:04:9b:31:79,65869.925337874,54849,273
55892,34:08:04:9b:31:79,65869.943399357,54850,273
55893,34:08:04:9b:31:79,65872.03425976499,54874,273
55894,34:08:04:9b:31:79,65872.174480743,54875,273
55895,34:08:04:9b:31:79,65872.77573724299,54881,273
55896,34:08:04:9b:31:79,65872.778001041,54882,273
55935,34:08:04:9b:31:79,65930.53224364799,54907,273
55936,34:08:04:9b:31:79,65932.62926501999,54929,273
55963,34:08:04:9b:31:79,65989.930032872,54954,273
55964,34:08:04:9b:31:79,65990.52552293499,54958,273
55965,34:08:04:9b:31:79,65990.5278378,54959,273
55966,34:08:04:9b:31:79,65990.530147341,54960,273
55982,34:08:04:9b:31:79,65999.164476533,55006,273
55983,34:08:04:9b:31:79,65999.920181243,55015,273
55984,34:08:04:9b:31:79,65999.922454001,55016,273
