,sa,timedifference,sequence no,length
30944,34:08:04:9b:31:79,25859.78555152,19270,273
31015,34:08:04:9b:31:79,25977.814132242995,19375,273
31037,34:08:04:9b:31:79,26038.414298173993,19434,273
31038,34:08:04:9b:31:79,26038.416612233,19435,273
31039,34:08:04:9b:31:79,26038.42613692399,19436,273
31040,34:08:04:9b:31:79,26038.561615492,19437,273
31064,34:08:04:9b:31:79,26098.415692382005,19500,273
31065,34:08:04:9b:31:79,26098.417963713997,19501,273
31066,34:08:04:9b:31:79,26099.167248817997,19508,273
31067,34:08:04:9b:31:79,26100.80640363899,19529,273
31098,34:08:04:9b:31:79,26158.555487371,19563,273
31099,34:08:04:9b:31:79,26158.557803878997,19564,273
31100,34:08:04:9b:31:79,26159.307262752,19572,273
31101,34:08:04:9b:31:79,26159.316169129997,19574,273
31119,34:08:04:9b:31:79,26217.515498310997,19614,273
31120,34:08:04:9b:31:79,26217.517881732005,19615,273
31121,34:08:04:9b:31:79,26217.665735075003,19618,273
31122,34:08:04:9b:31:79,26217.668062602002,19619,273
31125,34:08:04:9b:31:79,26219.917843304996,19646,273
31156,34:08:04:9b:31:79,26277.672821413995,19670,273
31157,34:08:04:9b:31:79,26277.813278180998,19672,273
31158,34:08:04:9b:31:79,26277.816269201998,19673,273
31159,34:08:04:9b:31:79,26279.775232203,19693,273
31160,34:08:04:9b:31:79,26279.909045718996,19695,273
31161,34:08:04:9b:31:79,26280.658306872996,19704,273
31162,34:08:04:9b:31:79,26280.66290893399,19705,273
31163,34:08:04:9b:31:79,26280.665247747995,19706,273
31185,34:08:04:9b:31:79,26340.515724582998,19764,273
31202,34:08:04:9b:31:79,26397.81167654399,19791,273
31203,34:08:04:9b:31:79,26398.287732333993,19795,273
