,sa,timedifference,sequence no,length
49023,34:08:04:9b:31:79,55850.74359087899,46325,273
49024,34:08:04:9b:31:79,55850.748654703,46326,273
49025,34:08:04:9b:31:79,55850.75103355499,46327,273
49155,34:08:04:9b:31:79,56031.343241548995,46478,273
49156,34:08:04:9b:31:79,56031.34560931499,46479,273
49159,34:08:04:9b:31:79,56032.256889909,46492,273
49200,34:08:04:9b:31:79,56089.99480465999,46514,273
49201,34:08:04:9b:31:79,56089.997179401005,46515,273
49202,34:08:04:9b:31:79,56090.010285107,46516,273
49203,34:08:04:9b:31:79,56092.09723305999,46538,273
49204,34:08:04:9b:31:79,56092.24476037899,46541,273
49205,34:08:04:9b:31:79,56092.246908778005,46542,273
49240,34:08:04:9b:31:79,56150.59682005999,46570,273
49241,34:08:04:9b:31:79,56150.601379276006,46572,273
49242,34:08:04:9b:31:79,56152.243928701995,46591,273
49243,34:08:04:9b:31:79,56152.25059589998,46593,273
49300,34:08:04:9b:31:79,56210.59439787999,46621,273
49301,34:08:04:9b:31:79,56211.197258267,46627,273
49302,34:08:04:9b:31:79,56211.19957445499,46628,273
49303,34:08:04:9b:31:79,56211.205713421004,46629,273
49304,34:08:04:9b:31:79,56211.344366691,46630,273
49305,34:08:04:9b:31:79,56211.34661233399,46631,273
49309,34:08:04:9b:31:79,56213.014491441005,46653,273
49343,34:08:04:9b:31:79,56271.348940918004,46676,273
49344,34:08:04:9b:31:79,56271.351169871996,46677,273
49345,34:08:04:9b:31:79,56271.36118277999,46678,273
49346,34:08:04:9b:31:79,56271.52097377999,46681,273
49393,34:08:04:9b:31:79,56329.698349697996,46708,273
49394,34:08:04:9b:31:79,56329.844344993995,46711,273
49395,34:08:04:9b:31:79,56329.852786552,46712,273
49396,34:08:04:9b:31:79,56329.861851673995,46713,273
49397,34:08:04:9b:31:79,56332.101512299996,46739,273
49425,34:08:04:9b:31:79,56389.844372518986,46763,273
49426,34:08:04:9b:31:79,56389.861640106,46765,273
49427,34:08:04:9b:31:79,56389.990609064,46766,273
49428,34:08:04:9b:31:79,56389.996723879,46767,273
49429,34:08:04:9b:31:79,56390.449562917,46770,273
49430,34:08:04:9b:31:79,56390.45378991899,46771,273
49431,34:08:04:9b:31:79,56391.945160553994,46787,273
49436,34:08:04:9b:31:79,56392.08924326299,46790,273
49437,34:08:04:9b:31:79,56392.093787238,46791,273
49438,34:08:04:9b:31:79,56392.108037311,46792,273
49439,34:08:04:9b:31:79,56392.841482344986,46799,273
49440,34:08:04:9b:31:79,56392.859267562,46800,273
49441,34:08:04:9b:31:79,56392.86159621601,46801,273
