,sa,timedifference,sequence no,length
49473,34:08:04:9b:31:79,56449.845096471996,46815,273
49474,34:08:04:9b:31:79,56450.445931539,46820,273
49475,34:08:04:9b:31:79,56450.44823283299,46821,273
49476,34:08:04:9b:31:79,56450.45063975701,46822,273
49477,34:08:04:9b:31:79,56452.69636099601,46847,273
49478,34:08:04:9b:31:79,56452.69863176899,46848,273
49479,34:08:04:9b:31:79,56452.70087127999,46849,273
49517,34:08:04:9b:31:79,56510.461003131,46876,273
49518,34:08:04:9b:31:79,56510.752016943996,46882,273
49608,34:08:04:9b:31:79,56631.949652116,46998,273
49681,34:08:04:9b:31:79,56749.98756337499,47081,273
49682,34:08:04:9b:31:79,56750.000063176994,47082,273
49683,34:08:04:9b:31:79,56750.002356082,47083,273
49688,34:08:04:9b:31:79,56752.235721626,47108,273
49689,34:08:04:9b:31:79,56752.242847197995,47109,273
49765,34:08:04:9b:31:79,56870.59225635498,47192,273
49766,34:08:04:9b:31:79,56870.73823398999,47196,273
49767,34:08:04:9b:31:79,56871.34154886399,47202,273
49771,34:08:04:9b:31:79,56872.98944916899,47222,273
49772,34:08:04:9b:31:79,56872.991736147,47223,273
49794,34:08:04:9b:31:79,56930.73758883399,47247,273
49799,34:08:04:9b:31:79,56931.503806601,47258,273
49834,34:08:04:9b:31:79,56989.693690632994,47283,273
49835,34:08:04:9b:31:79,56989.709364069,47285,273
49836,34:08:04:9b:31:79,56989.84080132999,47286,273
49837,34:08:04:9b:31:79,56989.85469245499,47287,273
49838,34:08:04:9b:31:79,56989.85708940399,47288,273
49839,34:08:04:9b:31:79,56991.490708596,47307,273
49840,34:08:04:9b:31:79,56991.49298955499,47308,273
