,sa,timedifference,sequence no,length
44714,34:08:04:9b:31:79,49236.539825042,40736,273
44715,34:08:04:9b:31:79,49236.542103231,40737,273
44716,34:08:04:9b:31:79,49236.544864205,40738,273
44720,34:08:04:9b:31:79,49238.79715334,40763,273
44765,34:08:04:9b:31:79,49296.548202077,40786,273
44766,34:08:04:9b:31:79,49296.550482107006,40787,273
44843,34:08:04:9b:31:79,49417.903576565004,40896,273
44844,34:08:04:9b:31:79,49417.90822514999,40898,273
44845,34:08:04:9b:31:79,49418.05239191299,40899,273
44846,34:08:04:9b:31:79,49418.512995476995,40903,273
44887,34:08:04:9b:31:79,49475.788869965996,40922,273
44888,34:08:04:9b:31:79,49475.791210453,40923,273
44890,34:08:04:9b:31:79,49477.905740567,40947,273
44891,34:08:04:9b:31:79,49477.910548183005,40948,273
44892,34:08:04:9b:31:79,49478.51035301099,40953,273
44893,34:08:04:9b:31:79,49478.51270484,40954,273
44921,34:08:04:9b:31:79,49535.787280291,40971,273
44922,34:08:04:9b:31:79,49536.249216991,40975,273
44923,34:08:04:9b:31:79,49536.390960747,40976,273
44924,34:08:04:9b:31:79,49536.393333172,40977,273
44925,34:08:04:9b:31:79,49536.395637480004,40978,273
44960,34:08:04:9b:31:79,49596.99993511899,41030,273
44961,34:08:04:9b:31:79,49597.00224755099,41031,273
44962,34:08:04:9b:31:79,49597.004743784,41032,273
45003,34:08:04:9b:31:79,49657.145728125004,41094,273
45004,34:08:04:9b:31:79,49657.147975910004,41095,273
45005,34:08:04:9b:31:79,49657.150228457,41096,273
45043,34:08:04:9b:31:79,49715.490070190994,41125,273
45044,34:08:04:9b:31:79,49715.49435948899,41126,273
45045,34:08:04:9b:31:79,49715.496750313,41127,273
45046,34:08:04:9b:31:79,49717.293708155004,41149,273
45047,34:08:04:9b:31:79,49717.295981676,41150,273
45048,34:08:04:9b:31:79,49717.75153210899,41152,273
45049,34:08:04:9b:31:79,49717.898139582,41155,273
45050,34:08:04:9b:31:79,49717.900402422994,41156,273
45084,34:08:04:9b:31:79,49775.638880375,41174,273
45085,34:08:04:9b:31:79,49777.747013586995,41198,273
45086,34:08:04:9b:31:79,49778.039951665996,41204,273
45087,34:08:04:9b:31:79,49778.042181344994,41205,273
45088,34:08:04:9b:31:79,49778.049101336,41206,273
