,sa,timedifference,sequence no,length
51622,34:08:04:9b:31:79,59449.96633354499,49388,273
51623,34:08:04:9b:31:79,59450.56855795499,49394,273
51624,34:08:04:9b:31:79,59450.570825113,49395,273
51626,34:08:04:9b:31:79,59452.22019523299,49416,273
51667,34:08:04:9b:31:79,59511.17913100601,49451,273
51668,34:08:04:9b:31:79,59511.18376809399,49453,273
51688,34:08:04:9b:31:79,59571.323730802,49500,273
51689,34:08:04:9b:31:79,59571.32597981799,49501,273
51713,34:08:04:9b:31:79,59631.323624594996,49552,273
51714,34:08:04:9b:31:79,59631.469764874,49555,273
51715,34:08:04:9b:31:79,59631.48711529601,49557,273
51716,34:08:04:9b:31:79,59631.931410922,49558,273
51717,34:08:04:9b:31:79,59631.93371448701,49559,273
51765,34:08:04:9b:31:79,59692.21450655299,49618,273
51766,34:08:04:9b:31:79,59692.21676857899,49619,273
51767,34:08:04:9b:31:79,59692.22108684601,49620,273
51797,34:08:04:9b:31:79,59750.731711436994,49652,273
51798,34:08:04:9b:31:79,59751.176252719,49653,273
51801,34:08:04:9b:31:79,59752.97211780399,49677,273
51831,34:08:04:9b:31:79,59810.71879172999,49701,273
51832,34:08:04:9b:31:79,59810.72108568101,49702,273
51833,34:08:04:9b:31:79,59811.320648602996,49707,273
51834,34:08:04:9b:31:79,59812.974122083004,49729,273
51880,34:08:04:9b:31:79,59870.719512933996,49753,273
51881,34:08:04:9b:31:79,59870.72467507899,49754,273
51882,34:08:04:9b:31:79,59872.96427387399,49779,273
51929,34:08:04:9b:31:79,59929.817530553,49792,273
51976,34:08:04:9b:31:79,59992.070589457,49872,273
51977,34:08:04:9b:31:79,59992.082471588,49873,273
51978,34:08:04:9b:31:79,59992.087175758,49874,273
51979,34:08:04:9b:31:79,59992.216663611995,49875,273
51980,34:08:04:9b:31:79,59992.820542613,49881,273
51981,34:08:04:9b:31:79,59992.82681474999,49882,273
51982,34:08:04:9b:31:79,59992.83703477899,49883,273
