,sa,timedifference,sequence no,length
52391,34:08:04:9b:31:79,60649.83099165899,50387,273
52394,34:08:04:9b:31:79,60649.959328161,50388,273
52395,34:08:04:9b:31:79,60649.979370417,50390,273
52396,34:08:04:9b:31:79,60652.067857481,50412,273
52397,34:08:04:9b:31:79,60652.07262825899,50413,273
52398,34:08:04:9b:31:79,60652.673247171,50418,273
52399,34:08:04:9b:31:79,60652.821299922,50421,273
52400,34:08:04:9b:31:79,60652.831453541,50422,273
52434,34:08:04:9b:31:79,60712.67050516601,50475,273
52473,34:08:04:9b:31:79,60769.959729127004,50496,273
52474,34:08:04:9b:31:79,60769.961963023,50497,273
52475,34:08:04:9b:31:79,60769.96551221999,50498,273
52476,34:08:04:9b:31:79,60770.419238703995,50500,273
52527,34:08:04:9b:31:79,60831.16014687899,50559,273
52528,34:08:04:9b:31:79,60831.16245512299,50560,273
52529,34:08:04:9b:31:79,60831.16478124999,50561,273
52572,34:08:04:9b:31:79,60891.168434326,50608,273
52573,34:08:04:9b:31:79,60891.914330407,50615,273
52645,34:08:04:9b:31:79,61009.955104874985,50688,273
52646,34:08:04:9b:31:79,61009.95734601999,50689,273
52647,34:08:04:9b:31:79,61009.959727718,50690,273
52648,34:08:04:9b:31:79,61012.073567057,50714,273
52649,34:08:04:9b:31:79,61012.210342424994,50715,273
52650,34:08:04:9b:31:79,61012.212694368995,50716,273
52679,34:08:04:9b:31:79,61070.56215045499,50743,273
52680,34:08:04:9b:31:79,61070.564422498996,50744,273
52681,34:08:04:9b:31:79,61070.56669477999,50745,273
52682,34:08:04:9b:31:79,61070.70997124299,50746,273
52683,34:08:04:9b:31:79,61070.71224165498,50747,273
52684,34:08:04:9b:31:79,61070.718924639994,50748,273
52685,34:08:04:9b:31:79,61072.210236757994,50764,273
52686,34:08:04:9b:31:79,61072.212505588,50765,273
52687,34:08:04:9b:31:79,61072.217191168995,50766,273
52748,34:08:04:9b:31:79,61130.561518074,50795,273
52749,34:08:04:9b:31:79,61130.56381135101,50796,273
52750,34:08:04:9b:31:79,61130.566985792,50797,273
52751,34:08:04:9b:31:79,61131.164668261,50801,273
52752,34:08:04:9b:31:79,61131.166929807994,50802,273
52753,34:08:04:9b:31:79,61131.31906395999,50806,273
52794,34:08:04:9b:31:79,61191.310849494985,50852,273
52795,34:08:04:9b:31:79,61191.313179267,50853,273
52796,34:08:04:9b:31:79,61191.325497212994,50854,273
52797,34:08:04:9b:31:79,61191.458322614984,50855,273
