,sa,timedifference,sequence no,length
54056,34:08:04:9b:31:79,63050.54970488399,52444,273
54057,34:08:04:9b:31:79,63050.552410031,52445,273
54058,34:08:04:9b:31:79,63050.55472612899,52446,273
54059,34:08:04:9b:31:79,63051.15177026899,52450,273
54060,34:08:04:9b:31:79,63051.154041393995,52451,273
54061,34:08:04:9b:31:79,63051.15631382399,52452,273
54062,34:08:04:9b:31:79,63052.195427488,52465,273
54063,34:08:04:9b:31:79,63052.197645987006,52466,273
54100,34:08:04:9b:31:79,63110.54658620899,52494,273
54101,34:08:04:9b:31:79,63110.548874507,52495,273
54102,34:08:04:9b:31:79,63111.14982283999,52500,273
54103,34:08:04:9b:31:79,63111.152159248,52501,273
54104,34:08:04:9b:31:79,63111.165609321004,52502,273
54105,34:08:04:9b:31:79,63112.945289726005,52524,273
54106,34:08:04:9b:31:79,63112.953666459,52526,273
54138,34:08:04:9b:31:79,63170.698548082,52546,273
54139,34:08:04:9b:31:79,63170.700834167,52547,273
54140,34:08:04:9b:31:79,63171.300657788,52551,273
54141,34:08:04:9b:31:79,63171.305216507,52553,273
54182,34:08:04:9b:31:79,63229.647854081995,52582,273
54183,34:08:04:9b:31:79,63231.46494252101,52607,273
54184,34:08:04:9b:31:79,63231.898785201,52609,273
54219,34:08:04:9b:31:79,63289.793953168,52635,273
54220,34:08:04:9b:31:79,63289.805269673,52637,273
54221,34:08:04:9b:31:79,63291.898109756,52659,273
54267,34:08:04:9b:31:79,63350.398438744,52688,273
54268,34:08:04:9b:31:79,63350.40302136399,52690,273
54319,34:08:04:9b:31:79,63410.69536898201,52746,273
54320,34:08:04:9b:31:79,63410.705288178,52747,273
54321,34:08:04:9b:31:79,63410.70889108899,52748,273
54409,34:08:04:9b:31:79,63529.79427561701,52834,273
54410,34:08:04:9b:31:79,63529.80592153399,52835,273
54440,34:08:04:9b:31:79,63589.96052362399,52894,273
54443,34:08:04:9b:31:79,63592.04254976299,52916,273
54444,34:08:04:9b:31:79,63592.091801588,52917,273
54445,34:08:04:9b:31:79,63592.09596954299,52918,273
54446,34:08:04:9b:31:79,63592.19355467899,52920,273
54447,34:08:04:9b:31:79,63592.79361726499,52925,273
54448,34:08:04:9b:31:79,63592.816935366995,52926,273
54449,34:08:04:9b:31:79,63592.828478719995,52927,273
