,sa,timedifference,sequence no,length
41688,34:08:04:9b:31:79,44405.498572480006,36625,273
41689,34:08:04:9b:31:79,44405.64579885399,36628,273
41690,34:08:04:9b:31:79,44405.654820592,36629,273
41691,34:08:04:9b:31:79,44405.657217914995,36630,273
41695,34:08:04:9b:31:79,44407.912752131,36655,273
41720,34:08:04:9b:31:79,44465.647867235995,36678,273
41721,34:08:04:9b:31:79,44467.30786803299,36699,273
41722,34:08:04:9b:31:79,44467.77169765701,36702,273
41749,34:08:04:9b:31:79,44526.253002721,36734,273
41750,34:08:04:9b:31:79,44526.25793941,36736,273
41751,34:08:04:9b:31:79,44528.811735918,36767,273
41752,34:08:04:9b:31:79,44528.814062177,36768,273
41780,34:08:04:9b:31:79,44586.545547802,36789,273
41781,34:08:04:9b:31:79,44586.54786312299,36790,273
41824,34:08:04:9b:31:79,44648.809792474,36865,273
41852,34:08:04:9b:31:79,44707.01109133099,36892,273
41893,34:08:04:9b:31:79,44767.15045632399,36946,273
41894,34:08:04:9b:31:79,44768.056771442,36958,273
41920,34:08:04:9b:31:79,44827.918157370994,37003,273
41921,34:08:04:9b:31:79,44828.06209949299,37005,273
41922,34:08:04:9b:31:79,44828.06645750599,37006,273
41957,34:08:04:9b:31:79,44885.790026117,37025,273
41958,34:08:04:9b:31:79,44886.39828702899,37031,273
41959,34:08:04:9b:31:79,44886.400537548994,37032,273
41960,34:08:04:9b:31:79,44886.403016475,37033,273
41961,34:08:04:9b:31:79,44886.547631295995,37035,273
41986,34:08:04:9b:31:79,44946.394676824,37081,273
41987,34:08:04:9b:31:79,44948.81302535201,37111,273
