,sa,timedifference,sequence no,length
26791,34:08:04:9b:31:79,17447.559771295993,10525,273
26792,34:08:04:9b:31:79,17447.562020042,10526,273
26793,34:08:04:9b:31:79,17447.564351323992,10527,273
26794,34:08:04:9b:31:79,17447.707441453997,10528,273
26795,34:08:04:9b:31:79,17447.709741530998,10529,273
26812,34:08:04:9b:31:79,17507.698216807003,10588,273
26813,34:08:04:9b:31:79,17507.700471922995,10589,273
26814,34:08:04:9b:31:79,17507.849268564998,10591,273
26834,34:08:04:9b:31:79,17566.046187565,10632,273
26835,34:08:04:9b:31:79,17566.048534643996,10633,273
26836,34:08:04:9b:31:79,17566.061389413997,10634,273
26837,34:08:04:9b:31:79,17567.844936077003,10656,273
26839,34:08:04:9b:31:79,17568.300528728993,10659,273
26865,34:08:04:9b:31:79,17626.050251657995,10690,273
26866,34:08:04:9b:31:79,17626.052819745993,10691,273
26867,34:08:04:9b:31:79,17626.196274552,10693,273
26868,34:08:04:9b:31:79,17626.198649218,10694,273
26869,34:08:04:9b:31:79,17626.208467538992,10695,273
26870,34:08:04:9b:31:79,17628.304766942994,10717,273
26894,34:08:04:9b:31:79,17686.797615298994,10759,273
26895,34:08:04:9b:31:79,17686.80223425899,10761,273
26896,34:08:04:9b:31:79,17689.32980865,10792,273
26925,34:08:04:9b:31:79,17747.096809274997,10823,273
26926,34:08:04:9b:31:79,17747.099181667,10824,273
26951,34:08:04:9b:31:79,17794.689346383995,10888,273
26994,34:08:04:9b:31:79,17915.603787718,11026,273
