,sa,timedifference,sequence no,length
368,00:f4:6f:9e:c6:eb,1806.139956784,11359,149
369,00:f4:6f:9e:c6:eb,1806.1605549790002,11360,149
387,00:f4:6f:9e:c6:eb,1845.949131843,11574,149
388,00:f4:6f:9e:c6:eb,1845.968531647,11575,149
389,00:f4:6f:9e:c6:eb,1866.943921382,11692,149
390,00:f4:6f:9e:c6:eb,1866.963793992,11693,149
391,00:f4:6f:9e:c6:eb,1918.959925292,11986,149
392,00:f4:6f:9e:c6:eb,1918.979864907,11987,149
393,00:f4:6f:9e:c6:eb,1919.045526463,11991,149
394,00:f4:6f:9e:c6:eb,1919.177818251,11997,149
395,00:f4:6f:9e:c6:eb,1943.2797145750003,12181,149
396,00:f4:6f:9e:c6:eb,1943.2996068640002,12182,149
397,00:f4:6f:9e:c6:eb,1955.394767672,12236,149
398,00:f4:6f:9e:c6:eb,1955.415646191,12237,149
399,00:f4:6f:9e:c6:eb,1969.077986813,12280,149
400,00:f4:6f:9e:c6:eb,2000.0208456800003,12438,149
421,00:f4:6f:9e:c6:eb,2010.0281991119998,12510,149
422,00:f4:6f:9e:c6:eb,2010.0477383730001,12511,149
423,00:f4:6f:9e:c6:eb,2020.0505835809997,12558,149
424,00:f4:6f:9e:c6:eb,2020.0701092700003,12559,149
425,00:f4:6f:9e:c6:eb,2041.415355122,12708,149
426,00:f4:6f:9e:c6:eb,2041.436150363,12709,149
427,00:f4:6f:9e:c6:eb,2041.55122421,12714,149
428,00:f4:6f:9e:c6:eb,2041.8207855840003,12726,149
429,00:f4:6f:9e:c6:eb,2041.8410996540003,12727,149
459,00:f4:6f:9e:c6:eb,2073.535737326,14631,149
460,00:f4:6f:9e:c6:eb,2073.6894012119997,14638,149
461,00:f4:6f:9e:c6:eb,2073.7085668189998,14639,149
462,00:f4:6f:9e:c6:eb,2073.7337731,14640,149
463,00:f4:6f:9e:c6:eb,2073.865886214,14646,149
464,00:f4:6f:9e:c6:eb,2073.928626979,14649,149
465,00:f4:6f:9e:c6:eb,2073.95157132,14650,149
466,00:f4:6f:9e:c6:eb,2073.974170864,14651,149
467,00:f4:6f:9e:c6:eb,2074.0166164429997,14653,149
468,00:f4:6f:9e:c6:eb,2075.9905151539997,14675,149
469,00:f4:6f:9e:c6:eb,2076.030997805,14677,149
470,00:f4:6f:9e:c6:eb,2076.0714694219996,14679,149
471,00:f4:6f:9e:c6:eb,2076.3350022229997,14692,149
474,00:f4:6f:9e:c6:eb,2079.280021164,14753,149
476,00:f4:6f:9e:c6:eb,2079.299963084,14754,149
498,00:f4:6f:9e:c6:eb,2085.856471703,14816,149
499,00:f4:6f:9e:c6:eb,2085.8591228,14817,149
500,00:f4:6f:9e:c6:eb,2086.0810378409997,14828,149
501,00:f4:6f:9e:c6:eb,2086.101283473,14829,149
502,00:f4:6f:9e:c6:eb,2086.217248094,14834,149
503,00:f4:6f:9e:c6:eb,2086.2367489259996,14835,149
504,00:f4:6f:9e:c6:eb,2086.48584368,14846,149
505,00:f4:6f:9e:c6:eb,2086.5059955559996,14847,149
516,00:f4:6f:9e:c6:eb,2211.313744237,15353,149
517,00:f4:6f:9e:c6:eb,2211.333993073,15354,149
518,00:f4:6f:9e:c6:eb,2211.719820847,15371,149
519,00:f4:6f:9e:c6:eb,2211.739633584,15372,149
522,00:f4:6f:9e:c6:eb,2225.362697566,18729,149
