,sa,timedifference,sequence no,length
271,00:f4:6f:9e:c6:eb,1202.137293119,7661,149
272,00:f4:6f:9e:c6:eb,1202.158418067,7662,149
273,00:f4:6f:9e:c6:eb,1231.9781112960002,7865,149
274,00:f4:6f:9e:c6:eb,1231.998214895,7866,149
287,00:f4:6f:9e:c6:eb,1282.0104138410002,8122,149
288,00:f4:6f:9e:c6:eb,1291.949101246,8162,149
289,00:f4:6f:9e:c6:eb,1291.9704889959999,8164,149
290,00:f4:6f:9e:c6:eb,1292.3046296400003,8180,149
291,00:f4:6f:9e:c6:eb,1292.3249716950002,8181,149
292,00:f4:6f:9e:c6:eb,1336.021914307,8443,149
293,00:f4:6f:9e:c6:eb,1336.0331871820001,8444,149
294,00:f4:6f:9e:c6:eb,1355.9588247230001,8549,149
295,00:f4:6f:9e:c6:eb,1355.9794640750001,8550,149
296,00:f4:6f:9e:c6:eb,1366.003278703,8620,149
297,00:f4:6f:9e:c6:eb,1366.0236348900003,8621,149
298,00:f4:6f:9e:c6:eb,1376.035239643,8683,149
299,00:f4:6f:9e:c6:eb,1395.877245462,8827,149
300,00:f4:6f:9e:c6:eb,1395.897967284,8829,149
325,00:f4:6f:9e:c6:eb,1460.0191971400002,9240,149
326,00:f4:6f:9e:c6:eb,1469.930928502,9293,149
327,00:f4:6f:9e:c6:eb,1469.950859843,9294,149
328,00:f4:6f:9e:c6:eb,1490.803688991,9436,149
329,00:f4:6f:9e:c6:eb,1490.8243027980002,9437,149
330,00:f4:6f:9e:c6:eb,1500.952313938,9498,149
331,00:f4:6f:9e:c6:eb,1500.9730479480002,9499,149
332,00:f4:6f:9e:c6:eb,1510.8753569900002,9565,149
333,00:f4:6f:9e:c6:eb,1510.895029448,9566,149
334,00:f4:6f:9e:c6:eb,1539.1556190150002,9720,149
335,00:f4:6f:9e:c6:eb,1572.122312127,9967,149
336,00:f4:6f:9e:c6:eb,1592.020898256,10081,149
337,00:f4:6f:9e:c6:eb,1592.0357923259999,10082,149
338,00:f4:6f:9e:c6:eb,1611.967911936,10206,149
339,00:f4:6f:9e:c6:eb,1611.98813676,10207,149
340,00:f4:6f:9e:c6:eb,1641.961078274,10390,149
341,00:f4:6f:9e:c6:eb,1651.883048107,10452,149
342,00:f4:6f:9e:c6:eb,1662.2822229350002,10526,149
343,00:f4:6f:9e:c6:eb,1662.352530775,10530,149
344,00:f4:6f:9e:c6:eb,1662.618937395,10543,149
345,00:f4:6f:9e:c6:eb,1662.639689447,10544,149
346,00:f4:6f:9e:c6:eb,1675.076160222,10619,149
347,00:f4:6f:9e:c6:eb,1705.046489988,10793,149
348,00:f4:6f:9e:c6:eb,1705.066948141,10794,149
360,00:f4:6f:9e:c6:eb,1714.8908951330002,10834,149
361,00:f4:6f:9e:c6:eb,1725.220043872,10901,149
362,00:f4:6f:9e:c6:eb,1725.241584882,10902,149
363,00:f4:6f:9e:c6:eb,1755.098397157,11067,149
364,00:f4:6f:9e:c6:eb,1765.2981245780002,11115,149
365,00:f4:6f:9e:c6:eb,1765.318591771,11116,149
366,00:f4:6f:9e:c6:eb,1787.292523543,11250,149
367,00:f4:6f:9e:c6:eb,1787.3127458180002,11251,149
