,sa,timedifference,sequence no,length
949,00:f4:6f:9e:c6:eb,4311.327053975,45041,149
950,00:f4:6f:9e:c6:eb,4311.347202002,45042,149
951,00:f4:6f:9e:c6:eb,4311.585656886,45053,149
952,00:f4:6f:9e:c6:eb,4311.605905116,45054,149
953,00:f4:6f:9e:c6:eb,4311.847126660001,45065,149
963,00:f4:6f:9e:c6:eb,4316.036018247,45115,149
964,00:f4:6f:9e:c6:eb,4316.055519375001,45116,149
992,00:f4:6f:9e:c6:eb,4719.257239004,49137,149
993,00:f4:6f:9e:c6:eb,4719.277123768001,49138,149
994,00:f4:6f:9e:c6:eb,4719.518229389,49149,149
995,00:f4:6f:9e:c6:eb,4719.5383686000005,49150,149
996,00:f4:6f:9e:c6:eb,4719.779069085001,49161,149
997,00:f4:6f:9e:c6:eb,4719.799519375,49162,149
1010,00:f4:6f:9e:c6:eb,4723.977494089,49213,149
