,sa,timedifference,sequence no,length
511,00:f4:6f:9e:c6:eb,2466.480589444,28667,149
512,00:f4:6f:9e:c6:eb,2466.4997979950003,28668,149
513,00:f4:6f:9e:c6:eb,2466.71827204,28678,149
514,00:f4:6f:9e:c6:eb,2466.934919585,28688,149
530,00:f4:6f:9e:c6:eb,2470.8993207710005,28719,149
531,00:f4:6f:9e:c6:eb,2470.918900169,28720,149
532,00:f4:6f:9e:c6:eb,2471.0337465620005,28725,149
533,00:f4:6f:9e:c6:eb,2471.518908085,28740,149
583,00:f4:6f:9e:c6:eb,2811.5344032909998,32763,149
584,00:f4:6f:9e:c6:eb,2811.728129316,32772,149
585,00:f4:6f:9e:c6:eb,2811.7547882520003,32773,149
586,00:f4:6f:9e:c6:eb,2811.9928816220004,32784,149
600,00:f4:6f:9e:c6:eb,2816.386551555,32827,149
601,00:f4:6f:9e:c6:eb,2816.406456471,32828,149
602,00:f4:6f:9e:c6:eb,2816.794771975,32844,149
603,00:f4:6f:9e:c6:eb,2816.8147778940006,32845,149
604,00:f4:6f:9e:c6:eb,2816.9011377990005,32851,149
