-0.0006434967816952673,-81,11,1936,,d6:fb:e4:c7:59:9f
-0.0006428203259976164,-81,11,1936,,d6:fb:e4:c7:59:9f
-0.000643460101641409,-79,11,1936,,d6:fb:e4:c7:59:9f
-0.0006435553317366002,-81,11,1936,,d6:fb:e4:c7:59:9f
-0.0006435198827899839,-77,11,1936,,d6:fb:e4:c7:59:9f
-0.0006434309409947175,-79,11,1936,,d6:fb:e4:c7:59:9f
-0.0006429791352329294,-79,11,1936,,d6:fb:e4:c7:59:9f
-0.0006429489683340057,-85,11,1936,,d6:fb:e4:c7:59:9f
-0.0006429117654407012,-85,11,1936,,d6:fb:e4:c7:59:9f
-0.0006439210971848163,-81,11,1936,,d6:fb:e4:c7:59:9f
-0.000643460673393041,-79,11,1936,,d6:fb:e4:c7:59:9f
-0.0006433323329004877,-81,11,1936,,d6:fb:e4:c7:59:9f
-0.0006425460642745186,-81,11,1936,,d6:fb:e4:c7:59:9f
-0.0006426769714292374,-85,11,1936,,d6:fb:e4:c7:59:9f
-0.0006430859541000013,-77,11,1936,,d6:fb:e4:c7:59:9f
-0.000642997341733987,-85,11,1936,,d6:fb:e4:c7:59:9f
-0.0006431692604458708,-87,11,1936,,d6:fb:e4:c7:59:9f
-0.00064315751259593,-85,11,1936,,d6:fb:e4:c7:59:9f
-0.0006428217129194624,-85,11,1936,,d6:fb:e4:c7:59:9f
-0.000643401072912038,-87,11,1936,,d6:fb:e4:c7:59:9f
-0.0006430447954684116,-85,11,1936,,d6:fb:e4:c7:59:9f
-0.0006429136317572806,-81,11,1936,,d6:fb:e4:c7:59:9f
-0.0006440718928832264,-87,11,1936,,d6:fb:e4:c7:59:9f
-0.0006431407960941158,-85,11,1936,,d6:fb:e4:c7:59:9f
-0.0006430875895505003,-81,11,1936,,d6:fb:e4:c7:59:9f
-0.0006434682663934359,-83,11,1936,,d6:fb:e4:c7:59:9f
-0.000643198470763221,-89,11,1936,,d6:fb:e4:c7:59:9f
-0.0006435805004588148,-85,11,1936,,d6:fb:e4:c7:59:9f
-0.0006429862592267194,-85,11,1936,,d6:fb:e4:c7:59:9f
-0.0006436270613690079,-85,11,1936,,d6:fb:e4:c7:59:9f
