d6:fb:e4:c7:59:9f,,0.0,4142.080415187,11,-91,1936
d6:fb:e4:c7:59:9f,,0.1024,4142.182780668,11,-91,1936
d6:fb:e4:c7:59:9f,,3.791192,4145.869247664,11,-89,1936
d6:fb:e4:c7:59:9f,,7.4752,4149.550905742,11,-89,1936
d6:fb:e4:c7:59:9f,,11.3664,4153.439512959,11,-85,1936
d6:fb:e4:c7:59:9f,,11.6736,4153.746484119,11,-85,1936
d6:fb:e4:c7:59:9f,,14.95046,4157.021261716,11,-79,1936
d6:fb:e4:c7:59:9f,,21.8112,4163.877666283,11,-87,1936
d6:fb:e4:c7:59:9f,,22.3232,4164.389240447,11,-87,1936
d6:fb:e4:c7:59:9f,,22.4256,4164.491670031,11,-85,1936
d6:fb:e4:c7:59:9f,,26.112,4168.175639011,11,-85,1936
d6:fb:e4:c7:59:9f,,26.2144,4168.277919186,11,-89,1936
d6:fb:e4:c7:59:9f,,29.696,4171.757370979,11,-89,1936
d6:fb:e4:c7:59:9f,,29.7984,4171.859601481,11,-87,1936
d6:fb:e4:c7:59:9f,,29.9008,4171.961994345,11,-83,1936
d6:fb:e4:c7:59:9f,,37.2736,4179.330010812,11,-83,1936
d6:fb:e4:c7:59:9f,,40.859336,4182.913436411,11,-85,1936
d6:fb:e4:c7:59:9f,,52.0192,4194.066126714,11,-89,1936
d6:fb:e4:c7:59:9f,,55.809278,4197.853755057,11,-83,1936
d6:fb:e4:c7:59:9f,,63.181398,4205.221124914,11,-87,1936
d6:fb:e4:c7:59:9f,,74.24,4216.272619854,11,-85,1936
d6:fb:e4:c7:59:9f,,74.4448,4216.477337130,11,-85,1936
d6:fb:e4:c7:59:9f,,78.0288,4220.058997669,11,-85,1936
d6:fb:e4:c7:59:9f,,85.6064,4227.631710721,11,-89,1936
d6:fb:e4:c7:59:9f,,89.190505,4231.213524955,11,-87,1936
d6:fb:e4:c7:59:9f,,89.8048,4231.827517482,11,-89,1936
d6:fb:e4:c7:59:9f,,92.8768,4234.897539862,11,-87,1936
d6:fb:e4:c7:59:9f,,92.9792,4234.999871129,11,-85,1936
d6:fb:e4:c7:59:9f,,96.5632,4238.581546891,11,-85,1936
d6:fb:e4:c7:59:9f,,96.6656,4238.683896124,11,-87,1936
d6:fb:e4:c7:59:9f,,96.7693,4238.787548543,11,-85,1936
d6:fb:e4:c7:59:9f,,104.0384,4246.051945638,11,-81,1936
d6:fb:e4:c7:59:9f,,104.1408,4246.154192275,11,-81,1936
d6:fb:e4:c7:59:9f,,111.4112,4253.420012994,11,-83,1936
d6:fb:e4:c7:59:9f,,111.5136,4253.522365505,11,-85,1936
d6:fb:e4:c7:59:9f,,112.0256,4254.034012553,11,-83,1936
d6:fb:e4:c7:59:9f,,112.12901,4254.137368502,11,-85,1936
d6:fb:e4:c7:59:9f,,115.099224,4257.105538465,11,-85,1936
d6:fb:e4:c7:59:9f,,115.20056,4257.206836210,11,-85,1936
d6:fb:e4:c7:59:9f,,115.303469,4257.309665039,11,-85,1936
d6:fb:e4:c7:59:9f,,115.816849,4257.822840255,11,-85,1936
d6:fb:e4:c7:59:9f,,118.8864,4260.890418959,11,-81,1936
d6:fb:e4:c7:59:9f,,118.9888,4260.992627881,11,-81,1936
d6:fb:e4:c7:59:9f,,119.407114,4261.410686705,11,-83,1936
d6:fb:e4:c7:59:9f,,119.6032,4261.606748521,11,-83,1936
d6:fb:e4:c7:59:9f,,122.5728,4264.574443483,11,-85,1936
d6:fb:e4:c7:59:9f,,122.677571,4264.679150710,11,-87,1936
d6:fb:e4:c7:59:9f,,122.7776,4264.779052628,11,-87,1936
d6:fb:e4:c7:59:9f,,123.1872,4265.188446364,11,-87,1936
d6:fb:e4:c7:59:9f,,126.464,4268.463010418,11,-83,1936
d6:fb:e4:c7:59:9f,,133.8368,4275.831077696,11,-79,1936
d6:fb:e4:c7:59:9f,,137.625905,4279.617756537,11,-79,1936
d6:fb:e4:c7:59:9f,,148.0704,4290.055649157,11,-85,1936
d6:fb:e4:c7:59:9f,,148.1728,4290.157910461,11,-85,1936
d6:fb:e4:c7:59:9f,,152.2688,4294.251327434,11,-83,1936
d6:fb:e4:c7:59:9f,,156.16,4298.139937795,11,-87,1936
d6:fb:e4:c7:59:9f,,174.592,4316.560181566,11,-83,1936
d6:fb:e4:c7:59:9f,,175.104,4317.071851782,11,-85,1936
