,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
16313,88:36:6c:67:72:ec,carlynne,4680.704,4680.761205434001,1,-45,2256
16314,88:36:6c:67:72:ec,carlynne,4680.8064,4680.863501912,1,-45,2256
16315,88:36:6c:67:72:ec,carlynne,4681.5232,4681.58039371,1,-69,2256
16316,88:36:6c:67:72:ec,carlynne,4681.6256,4681.682748778,1,-69,2256
16317,88:36:6c:67:72:ec,carlynne,4681.728,4681.785234869,1,-21,2256
16318,88:36:6c:67:72:ec,carlynne,4681.8304,4681.887609447,1,-21,2256
16319,88:36:6c:67:72:ec,carlynne,4681.9328,4681.99003561,1,-23,2256
16320,88:36:6c:67:72:ec,carlynne,4682.6496,4682.70682666,1,-23,2256
16321,88:36:6c:67:72:ec,carlynne,4682.752,4682.80914814,1,-65,2256
16322,88:36:6c:67:72:ec,carlynne,4682.9568,4683.014025218,1,-65,2256
16323,88:36:6c:67:72:ec,carlynne,4683.0592,4683.116428994001,1,-25,2256
16324,88:36:6c:67:72:ec,carlynne,4683.3664,4683.423637179,1,-67,2256
16325,88:36:6c:67:72:ec,carlynne,4683.5712,4683.6284285229995,1,-65,2256
16326,88:36:6c:67:72:ec,carlynne,4684.3904,4684.44766064,1,-45,2256
16327,88:36:6c:67:72:ec,carlynne,4684.4928,4684.54994505,1,-45,2256
16328,88:36:6c:67:72:ec,carlynne,4684.5952,4684.652376555,1,-47,2256
16329,88:36:6c:67:72:ec,carlynne,4685.2096,4685.266860402,1,-71,2256
16330,88:36:6c:67:72:ec,carlynne,4685.312,4685.369152705,1,-69,2256
16331,88:36:6c:67:72:ec,carlynne,4685.4144,4685.47153672,1,-21,2256
16332,88:36:6c:67:72:ec,carlynne,4685.5168,4685.574043795,1,-23,2256
16333,88:36:6c:67:72:ec,carlynne,4685.6192,4685.676458661,1,-23,2256
16334,88:36:6c:67:72:ec,carlynne,4686.2336,4686.290863771,1,-23,2256
16335,88:36:6c:67:72:ec,carlynne,4686.4384,4686.495604744,1,-23,2256
16336,88:36:6c:67:72:ec,carlynne,4686.5408,4686.598020854,1,-65,2256
16337,88:36:6c:67:72:ec,carlynne,4686.6432,4686.700440657,1,-69,2256
16338,88:36:6c:67:72:ec,carlynne,4686.7456,4686.802778595,1,-25,2256
16339,88:36:6c:67:72:ec,carlynne,4687.2576,4687.314822187001,1,-65,2256
