,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
11167,88:36:6c:67:72:ec,carlynne,3240.3456,3240.385583873,1,-67,2256
11168,88:36:6c:67:72:ec,carlynne,3240.448,3240.4879971709997,1,-27,2256
11169,88:36:6c:67:72:ec,carlynne,3240.96,3240.999996987,1,-67,2256
11170,88:36:6c:67:72:ec,carlynne,3241.0624,3241.1022845840002,1,-67,2256
11171,88:36:6c:67:72:ec,carlynne,3241.1648,3241.20470576,1,-67,2256
11172,88:36:6c:67:72:ec,carlynne,3241.2672,3241.3072153959997,1,-33,2256
11173,88:36:6c:67:72:ec,carlynne,3241.5744,3241.6144178279997,1,-69,2256
11174,88:36:6c:67:72:ec,carlynne,3241.6768,3241.71681153,1,-67,2256
11175,88:36:6c:67:72:ec,carlynne,3242.5984,3242.638419453,1,-71,2256
11176,88:36:6c:67:72:ec,carlynne,3242.7008,3242.7407084540005,1,-71,2256
11177,88:36:6c:67:72:ec,carlynne,3242.8032,3242.843248785,1,-25,2256
11178,88:36:6c:67:72:ec,carlynne,3242.9056,3242.945622958,1,-25,2256
11179,88:36:6c:67:72:ec,carlynne,3243.008,3243.048017487,1,-25,2256
11180,88:36:6c:67:72:ec,carlynne,3243.7248,3243.764836722,1,-25,2256
11181,88:36:6c:67:72:ec,carlynne,3243.9296,3243.969643672,1,-67,2256
11182,88:36:6c:67:72:ec,carlynne,3244.032124,3244.072087115,1,-67,2256
11183,88:36:6c:67:72:ec,carlynne,3244.236838,3244.276868812,1,-27,2256
11184,88:36:6c:67:72:ec,carlynne,3244.6464,3244.68643828,1,-67,2256
11185,88:36:6c:67:72:ec,carlynne,3244.7488,3244.7888430079997,1,-67,2256
11186,88:36:6c:67:72:ec,carlynne,3244.8512,3244.8911676959997,1,-69,2256
11187,88:36:6c:67:72:ec,carlynne,3245.2608,3245.300793329,1,-67,2256
11188,88:36:6c:67:72:ec,carlynne,3245.4656,3245.5056711429997,1,-43,2256
11189,88:36:6c:67:72:ec,carlynne,3245.568,3245.608075245,1,-45,2256
11190,88:36:6c:67:72:ec,carlynne,3245.6704,3245.710384077,1,-45,2256
11191,88:36:6c:67:72:ec,carlynne,3246.3872,3246.427268928,1,-65,2256
11192,88:36:6c:67:72:ec,carlynne,3246.4896,3246.529606706,1,-21,2256
11193,88:36:6c:67:72:ec,carlynne,3246.592,3246.632065675,1,-23,2256
11194,88:36:6c:67:72:ec,carlynne,3246.6944,3246.73446701,1,-21,2256
11195,88:36:6c:67:72:ec,carlynne,3247.3088,3247.348871198,1,-21,2256
11196,88:36:6c:67:72:ec,carlynne,3247.4112,3247.451191255,1,-21,2256
11197,88:36:6c:67:72:ec,carlynne,3247.616,3247.656091676,1,-63,2256
11198,88:36:6c:67:72:ec,carlynne,3247.7184,3247.75841857,1,-63,2256
11199,88:36:6c:67:72:ec,carlynne,3248.3328,3248.372795775,1,-65,2256
11200,88:36:6c:67:72:ec,carlynne,3249.152,3249.192093388,1,-45,2256
11201,88:36:6c:67:72:ec,carlynne,3249.3568,3249.396817412,1,-47,2256
11202,88:36:6c:67:72:ec,carlynne,3249.9712,3250.011320698,1,-67,2256
11203,88:36:6c:67:72:ec,carlynne,3250.0736,3250.113714451,1,-65,2256
11204,88:36:6c:67:72:ec,carlynne,3250.176055,3250.2160646429998,1,-71,2256
11205,88:36:6c:67:72:ec,carlynne,3250.2784,3250.31852079,1,-21,2256
11206,88:36:6c:67:72:ec,carlynne,3250.3808,3250.4209160259998,1,-21,2256
11207,88:36:6c:67:72:ec,carlynne,3250.688,3250.728122723,1,-57,2256
11208,88:36:6c:67:72:ec,carlynne,3250.9952,3251.0353167659996,1,-21,2256
11209,88:36:6c:67:72:ec,carlynne,3251.0976,3251.1376102570002,1,-21,2256
11210,88:36:6c:67:72:ec,carlynne,3251.8144,3251.854544492,1,-65,2256
11211,88:36:6c:67:72:ec,carlynne,3251.9168,3251.956865803,1,-65,2256
11212,88:36:6c:67:72:ec,carlynne,3252.0192,3252.059332945,1,-67,2256
11213,88:36:6c:67:72:ec,carlynne,3252.8384,3252.878499114,1,-45,2256
11214,88:36:6c:67:72:ec,carlynne,3252.9408,3252.980947353,1,-45,2256
11215,88:36:6c:67:72:ec,carlynne,3253.0432,3253.083234384,1,-43,2256
11216,88:36:6c:67:72:ec,carlynne,3253.248,3253.2881521759996,1,-63,2256
11217,88:36:6c:67:72:ec,carlynne,3253.6576,3253.69775481,1,-65,2256
11218,88:36:6c:67:72:ec,carlynne,3253.76,3253.800042794,1,-69,2256
11219,88:36:6c:67:72:ec,carlynne,3253.8624,3253.90246196,1,-65,2256
11220,88:36:6c:67:72:ec,carlynne,3253.9648,3254.0048605690004,1,-21,2256
11221,88:36:6c:67:72:ec,carlynne,3254.0672,3254.107374078,1,-21,2256
11222,88:36:6c:67:72:ec,carlynne,3254.1696,3254.209655186,1,-55,2256
11223,88:36:6c:67:72:ec,carlynne,3254.3744,3254.414462432,1,-57,2256
11224,88:36:6c:67:72:ec,carlynne,3256.7296,3256.7698019490003,1,-45,2256
11225,88:36:6c:67:72:ec,carlynne,3256.9344,3256.974493212,1,-63,2256
11226,88:36:6c:67:72:ec,carlynne,3257.344,3257.384089437,1,-67,2256
11227,88:36:6c:67:72:ec,carlynne,3257.4464,3257.486490988,1,-65,2256
11228,88:36:6c:67:72:ec,carlynne,3257.6512,3257.691348265,1,-19,2256
11229,88:36:6c:67:72:ec,carlynne,3257.7536,3257.7937974959996,1,-19,2256
11230,88:36:6c:67:72:ec,carlynne,3257.856,3257.896135244,1,-19,2256
11231,88:36:6c:67:72:ec,carlynne,3258.0608,3258.101001927,1,-57,2256
11232,88:36:6c:67:72:ec,carlynne,3258.5728,3258.6130250270003,1,-21,2256
11233,88:36:6c:67:72:ec,carlynne,3258.6752,3258.7153242709996,1,-63,2256
11234,88:36:6c:67:72:ec,carlynne,3258.7776,3258.8177446,1,-61,2256
11235,88:36:6c:67:72:ec,carlynne,3258.88,3258.9201408040003,1,-63,2256
11236,88:36:6c:67:72:ec,carlynne,3259.2896,3259.32973753,1,-65,2256
11237,88:36:6c:67:72:ec,carlynne,3259.392,3259.432220398,1,-65,2256
11238,88:36:6c:67:72:ec,carlynne,3260.3136,3260.3538447140004,1,-45,2256
11239,88:36:6c:67:72:ec,carlynne,3260.416,3260.4561765290005,1,-43,2256
11240,88:36:6c:67:72:ec,carlynne,3260.5184,3260.5585239859997,1,-65,2256
11241,88:36:6c:67:72:ec,carlynne,3260.7232,3260.763368266,1,-65,2256
11242,88:36:6c:67:72:ec,carlynne,3261.1328,3261.172988572,1,-67,2256
11243,88:36:6c:67:72:ec,carlynne,3261.2352,3261.2753691840003,1,-67,2256
11244,88:36:6c:67:72:ec,carlynne,3261.3376,3261.3778089479997,1,-21,2256
11245,88:36:6c:67:72:ec,carlynne,3261.44,3261.48025854,1,-21,2256
11246,88:36:6c:67:72:ec,carlynne,3261.5424,3261.582651085,1,-21,2256
11247,88:36:6c:67:72:ec,carlynne,3261.6448,3261.6849416140003,1,-57,2256
11248,88:36:6c:67:72:ec,carlynne,3261.7472,3261.787341556,1,-57,2256
11249,88:36:6c:67:72:ec,carlynne,3262.3616,3262.401880871,1,-19,2256
11250,88:36:6c:67:72:ec,carlynne,3262.6688,3262.709011297,1,-23,2256
11251,88:36:6c:67:72:ec,carlynne,3262.8736,3262.9137741,1,-23,2256
11252,88:36:6c:67:72:ec,carlynne,3263.0784,3263.118674677,1,-67,2256
11253,88:36:6c:67:72:ec,carlynne,3264.0,3264.0402745559995,1,-45,2256
11254,88:36:6c:67:72:ec,carlynne,3264.8192,3264.859509805,1,-67,2256
11255,88:36:6c:67:72:ec,carlynne,3264.9216,3264.961825327,1,-69,2256
11256,88:36:6c:67:72:ec,carlynne,3265.024,3265.0641935159997,1,-21,2256
11257,88:36:6c:67:72:ec,carlynne,3265.1264,3265.1667029359996,1,-21,2256
11258,88:36:6c:67:72:ec,carlynne,3265.2288,3265.2690278190003,1,-21,2256
11259,88:36:6c:67:72:ec,carlynne,3265.3312,3265.3715049290004,1,-57,2256
11260,88:36:6c:67:72:ec,carlynne,3265.4336,3265.4738260090003,1,-57,2256
11261,88:36:6c:67:72:ec,carlynne,3265.536,3265.576224232,1,-57,2256
11262,88:36:6c:67:72:ec,carlynne,3266.1504,3266.190727339,1,-63,2256
11263,88:36:6c:67:72:ec,carlynne,3266.2528,3266.293053535,1,-63,2256
11264,88:36:6c:67:72:ec,carlynne,3267.6864,3267.726722986,1,-45,2256
11265,88:36:6c:67:72:ec,carlynne,3267.7888,3267.8290552420003,1,-45,2256
11266,88:36:6c:67:72:ec,carlynne,3267.8912,3267.931453134,1,-47,2256
11267,88:36:6c:67:72:ec,carlynne,3268.5056,3268.5459552879997,1,-65,2256
11268,88:36:6c:67:72:ec,carlynne,3268.608,3268.6482444740004,1,-67,2256
11269,88:36:6c:67:72:ec,carlynne,3268.8128,3268.85316396,1,-21,2256
11270,88:36:6c:67:72:ec,carlynne,3268.9152,3268.955557732,1,-21,2256
11271,88:36:6c:67:72:ec,carlynne,3269.0176,3269.0579532790002,1,-55,2256
11272,88:36:6c:67:72:ec,carlynne,3269.12,3269.160271182,1,-55,2256
11273,88:36:6c:67:72:ec,carlynne,3269.2224,3269.262679568,1,-57,2256
11274,88:36:6c:67:72:ec,carlynne,3269.632,3269.672354179,1,-19,2256
11275,88:36:6c:67:72:ec,carlynne,3269.7344,3269.774681699,1,-19,2256
11276,88:36:6c:67:72:ec,carlynne,3270.348872,3270.389222623,1,-65,2256
11277,88:36:6c:67:72:ec,carlynne,3270.451364,3270.4916481540004,1,-67,2256
11278,88:36:6c:67:72:ec,carlynne,3270.563965,3270.604323457,1,-65,2256
11279,88:36:6c:67:72:ec,carlynne,3271.884889,3271.9252757179997,1,-65,2256
11280,88:36:6c:67:72:ec,carlynne,3272.192,3272.2323220340004,1,-67,2256
11281,88:36:6c:67:72:ec,carlynne,3272.2944,3272.334785443,1,-67,2256
11282,88:36:6c:67:72:ec,carlynne,3272.3968,3272.437180885,1,-69,2256
11283,88:36:6c:67:72:ec,carlynne,3272.4992,3272.5396044359995,1,-21,2256
11284,88:36:6c:67:72:ec,carlynne,3272.6016,3272.6420216829997,1,-21,2256
11285,88:36:6c:67:72:ec,carlynne,3272.704,3272.744379678,1,-19,2256
11286,88:36:6c:67:72:ec,carlynne,3272.9088,3272.949206946,1,-57,2256
11287,88:36:6c:67:72:ec,carlynne,3273.3184,3273.358810718,1,-21,2256
11288,88:36:6c:67:72:ec,carlynne,3274.24,3274.280411479,1,-65,2256
11289,88:36:6c:67:72:ec,carlynne,3274.649664,3274.690084547,1,-31,2256
