,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
15011,88:36:6c:67:72:ec,carlynne,4319.9488,4320.001685178,1,-69,2256
15012,88:36:6c:67:72:ec,carlynne,4320.8704,4320.923298408,1,-45,2256
15013,88:36:6c:67:72:ec,carlynne,4321.0752,4321.128093857,1,-65,2256
15014,88:36:6c:67:72:ec,carlynne,4321.28,4321.332815586,1,-63,2256
15015,88:36:6c:67:72:ec,carlynne,4321.5872,4321.639992912,1,-69,2256
15016,88:36:6c:67:72:ec,carlynne,4321.6896,4321.742516512,1,-67,2256
15017,88:36:6c:67:72:ec,carlynne,4321.792,4321.844924277,1,-67,2256
15018,88:36:6c:67:72:ec,carlynne,4321.8944,4321.947321889,1,-21,2256
15019,88:36:6c:67:72:ec,carlynne,4321.9968,4322.049610629,1,-21,2256
15020,88:36:6c:67:72:ec,carlynne,4322.0992,4322.152122515,1,-21,2256
15021,88:36:6c:67:72:ec,carlynne,4322.2016,4322.254516142,1,-57,2256
15022,88:36:6c:67:72:ec,carlynne,4322.304,4322.356928268,1,-57,2256
15023,88:36:6c:67:72:ec,carlynne,4322.816,4322.868928895,1,-21,2256
15024,88:36:6c:67:72:ec,carlynne,4322.9184,4322.971198295,1,-65,2256
15025,88:36:6c:67:72:ec,carlynne,4323.0208,4323.073614705,1,-63,2256
15026,88:36:6c:67:72:ec,carlynne,4323.1232,4323.176013139,1,-61,2256
15027,88:36:6c:67:72:ec,carlynne,4323.5328,4323.585725327001,1,-65,2256
15028,88:36:6c:67:72:ec,carlynne,4324.5568,4324.609748121,1,-45,2256
15029,88:36:6c:67:72:ec,carlynne,4324.6592,4324.7120398179995,1,-43,2256
15030,88:36:6c:67:72:ec,carlynne,4324.7616,4324.814424915,1,-63,2256
15031,88:36:6c:67:72:ec,carlynne,4325.376006,4325.428952243,1,-67,2256
15032,88:36:6c:67:72:ec,carlynne,4325.4784,4325.531240417,1,-67,2256
15033,88:36:6c:67:72:ec,carlynne,4325.5808,4325.633729309,1,-21,2256
15034,88:36:6c:67:72:ec,carlynne,4325.683268,4325.736219009,1,-21,2256
15035,88:36:6c:67:72:ec,carlynne,4325.7856,4325.838563222,1,-19,2256
15036,88:36:6c:67:72:ec,carlynne,4325.888166,4325.941124592,1,-57,2256
15037,88:36:6c:67:72:ec,carlynne,4325.9904,4326.043264779,1,-57,2256
15038,88:36:6c:67:72:ec,carlynne,4326.4,4326.452972532,1,-19,2256
15039,88:36:6c:67:72:ec,carlynne,4326.7072,4326.760170052,1,-63,2256
15040,88:36:6c:67:72:ec,carlynne,4326.8096,4326.86258956,1,-63,2256
15041,88:36:6c:67:72:ec,carlynne,4327.2192,4327.272171121,1,-65,2256
15042,88:36:6c:67:72:ec,carlynne,4328.2432,4328.296172004,1,-45,2256
15043,88:36:6c:67:72:ec,carlynne,4328.3456,4328.398598247,1,-45,2256
15044,88:36:6c:67:72:ec,carlynne,4328.448,4328.500919934,1,-45,2256
15045,88:36:6c:67:72:ec,carlynne,4329.062467,4329.115477871,1,-69,2256
15046,88:36:6c:67:72:ec,carlynne,4329.369718,4329.422768653,1,-21,2256
15047,88:36:6c:67:72:ec,carlynne,4329.472002,4329.524993921,1,-21,2256
15048,88:36:6c:67:72:ec,carlynne,4329.5744,4329.627383239001,1,-57,2256
15049,88:36:6c:67:72:ec,carlynne,4329.7792,4329.832190991,1,-57,2256
15050,88:36:6c:67:72:ec,carlynne,4330.0864,4330.1394261390005,1,-21,2256
15051,88:36:6c:67:72:ec,carlynne,4330.3936,4330.44662632,1,-63,2256
15052,88:36:6c:67:72:ec,carlynne,4331.008,4331.06102248,1,-65,2256
15053,88:36:6c:67:72:ec,carlynne,4332.032,4332.08501894,1,-45,2256
15054,88:36:6c:67:72:ec,carlynne,4332.1344,4332.187352331,1,-43,2256
15055,88:36:6c:67:72:ec,carlynne,4332.2368,4332.28982451,1,-65,2256
15056,88:36:6c:67:72:ec,carlynne,4332.4416,4332.49465053,1,-65,2256
15057,88:36:6c:67:72:ec,carlynne,4332.7488,4332.801848071,1,-69,2256
15058,88:36:6c:67:72:ec,carlynne,4332.8512,4332.904143316,1,-67,2256
15059,88:36:6c:67:72:ec,carlynne,4332.9536,4333.006670973,1,-65,2256
15060,88:36:6c:67:72:ec,carlynne,4333.056,4333.109055127999,1,-19,2256
15061,88:36:6c:67:72:ec,carlynne,4333.1584,4333.211453582,1,-21,2256
15062,88:36:6c:67:72:ec,carlynne,4333.2608,4333.313743455,1,-57,2256
15063,88:36:6c:67:72:ec,carlynne,4333.3632,4333.416253667,1,-57,2256
15064,88:36:6c:67:72:ec,carlynne,4333.4656,4333.518541204,1,-57,2256
15065,88:36:6c:67:72:ec,carlynne,4333.8752,4333.928254154001,1,-21,2256
15066,88:36:6c:67:72:ec,carlynne,4334.08,4334.133055145,1,-63,2256
15067,88:36:6c:67:72:ec,carlynne,4334.1824,4334.235349503,1,-65,2256
15068,88:36:6c:67:72:ec,carlynne,4334.2848,4334.337745025,1,-63,2256
