,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
4747,88:36:6c:67:72:ec,carlynne,1440.0512,1440.069511542,1,-59,2256
4748,88:36:6c:67:72:ec,carlynne,1440.1536,1440.1719105920001,1,-59,2256
4749,88:36:6c:67:72:ec,carlynne,1440.5632,1440.581589302,1,-21,2256
4750,88:36:6c:67:72:ec,carlynne,1440.6656,1440.683987105,1,-21,2256
4751,88:36:6c:67:72:ec,carlynne,1440.768,1440.7863852920002,1,-65,2256
4752,88:36:6c:67:72:ec,carlynne,1440.8704,1440.8887061120001,1,-63,2256
4753,88:36:6c:67:72:ec,carlynne,1440.9728,1440.99111307,1,-65,2256
4754,88:36:6c:67:72:ec,carlynne,1441.28,1441.298280722,1,-65,2256
4755,88:36:6c:67:72:ec,carlynne,1441.382549,1441.40086507,1,-67,2256
4756,88:36:6c:67:72:ec,carlynne,1441.4848,1441.503114143,1,-67,2256
4757,88:36:6c:67:72:ec,carlynne,1442.4064,1442.424821606,1,-45,2256
4758,88:36:6c:67:72:ec,carlynne,1442.5088,1442.527219639,1,-47,2256
4759,88:36:6c:67:72:ec,carlynne,1442.6112,1442.629614434,1,-65,2256
4760,88:36:6c:67:72:ec,carlynne,1442.7136,1442.73193588,1,-65,2256
4761,88:36:6c:67:72:ec,carlynne,1442.816,1442.8343323489999,1,-65,2256
4762,88:36:6c:67:72:ec,carlynne,1442.9184,1442.9368215270001,1,-57,2256
4763,88:36:6c:67:72:ec,carlynne,1443.2256,1443.244016672,1,-67,2256
4764,88:36:6c:67:72:ec,carlynne,1443.328,1443.346358054,1,-69,2256
4765,88:36:6c:67:72:ec,carlynne,1443.4304,1443.44895012,1,-21,2256
4766,88:36:6c:67:72:ec,carlynne,1443.5328,1443.551215566,1,-21,2256
4767,88:36:6c:67:72:ec,carlynne,1443.6352,1443.653615583,1,-21,2256
4768,88:36:6c:67:72:ec,carlynne,1444.7616,1444.780042234,1,-23,2256
4769,88:36:6c:67:72:ec,carlynne,1444.9664,1444.9848417320002,1,-23,2256
4770,88:36:6c:67:72:ec,carlynne,1445.0688,1445.0872431520002,1,-65,2256
4771,88:36:6c:67:72:ec,carlynne,1446.0928,1446.1112670589998,1,-45,2256
4772,88:36:6c:67:72:ec,carlynne,1446.1952,1446.213668891,1,-45,2256
4773,88:36:6c:67:72:ec,carlynne,1446.2976,1446.315956854,1,-45,2256
4774,88:36:6c:67:72:ec,carlynne,1446.912,1446.930349831,1,-67,2256
4775,88:36:6c:67:72:ec,carlynne,1447.0144,1447.0327907929998,1,-67,2256
4776,88:36:6c:67:72:ec,carlynne,1447.1168,1447.135188079,1,-21,2256
4777,88:36:6c:67:72:ec,carlynne,1447.2192,1447.237666993,1,-21,2256
4778,88:36:6c:67:72:ec,carlynne,1447.3216,1447.339993009,1,-21,2256
4779,88:36:6c:67:72:ec,carlynne,1447.936,1447.95436175,1,-21,2256
4780,88:36:6c:67:72:ec,carlynne,1448.7552,1448.7736952760001,1,-65,2256
4781,88:36:6c:67:72:ec,carlynne,1449.7792,1449.797588015,1,-47,2256
4782,88:36:6c:67:72:ec,carlynne,1449.984,1450.0024928560001,1,-43,2256
4783,88:36:6c:67:72:ec,carlynne,1450.188888,1450.207282246,1,-67,2256
4784,88:36:6c:67:72:ec,carlynne,1450.5984,1450.6168160270001,1,-69,2256
4785,88:36:6c:67:72:ec,carlynne,1450.700859,1450.719291117,1,-67,2256
4786,88:36:6c:67:72:ec,carlynne,1450.8032,1450.82167983,1,-67,2256
