,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
5378,88:36:6c:67:72:ec,carlynne,1620.5824,1620.602981407,1,-41,2256
5379,88:36:6c:67:72:ec,carlynne,1620.7872,1620.8077207610002,1,-61,2256
5380,88:36:6c:67:72:ec,carlynne,1620.8896,1620.9100535829998,1,-59,2256
5381,88:36:6c:67:72:ec,carlynne,1621.4016,1621.4221243220002,1,-63,2256
5382,88:36:6c:67:72:ec,carlynne,1621.504,1621.52445733,1,-19,2256
5383,88:36:6c:67:72:ec,carlynne,1621.6064,1621.62698407,1,-17,2256
5384,88:36:6c:67:72:ec,carlynne,1621.7088,1621.7293805739998,1,-19,2256
5385,88:36:6c:67:72:ec,carlynne,1621.8112,1621.831784901,1,-53,2256
5386,88:36:6c:67:72:ec,carlynne,1621.9136,1621.9340778360001,1,-53,2256
5387,88:36:6c:67:72:ec,carlynne,1622.016,1622.036476961,1,-53,2256
5388,88:36:6c:67:72:ec,carlynne,1622.3232,1622.34377764,1,-17,2256
5389,88:36:6c:67:72:ec,carlynne,1622.528,1622.5484717170002,1,-19,2256
5390,88:36:6c:67:72:ec,carlynne,1623.04,1623.060597782,1,-21,2256
5391,88:36:6c:67:72:ec,carlynne,1623.2448,1623.265418599,1,-61,2256
5392,88:36:6c:67:72:ec,carlynne,1623.8592,1623.8797032710002,1,-29,2256
5393,88:36:6c:67:72:ec,carlynne,1624.1664,1624.187002246,1,-41,2256
5394,88:36:6c:67:72:ec,carlynne,1624.268839,1624.289380142,1,-45,2256
5395,88:36:6c:67:72:ec,carlynne,1624.3712,1624.391702821,1,-43,2256
5396,88:36:6c:67:72:ec,carlynne,1624.4736,1624.4942133779998,1,-59,2256
5397,88:36:6c:67:72:ec,carlynne,1624.576,1624.5964999829998,1,-59,2256
5398,88:36:6c:67:72:ec,carlynne,1624.9856,1625.006231641,1,-61,2256
5399,88:36:6c:67:72:ec,carlynne,1625.2928,1625.313435451,1,-19,2256
5400,88:36:6c:67:72:ec,carlynne,1625.3952,1625.415829304,1,-19,2256
5401,88:36:6c:67:72:ec,carlynne,1625.4976,1625.5182353960001,1,-51,2256
5402,88:36:6c:67:72:ec,carlynne,1626.2144,1626.235040483,1,-17,2256
5403,88:36:6c:67:72:ec,carlynne,1626.3168,1626.337438966,1,-61,2256
5404,88:36:6c:67:72:ec,carlynne,1626.624,1626.644667198,1,-21,2256
5405,88:36:6c:67:72:ec,carlynne,1626.7264,1626.747037777,1,-23,2256
5406,88:36:6c:67:72:ec,carlynne,1626.8288,1626.849435654,1,-65,2256
5407,88:36:6c:67:72:ec,carlynne,1626.9312,1626.951728995,1,-65,2256
5408,88:36:6c:67:72:ec,carlynne,1627.136,1627.1566621870002,1,-67,2256
5409,88:36:6c:67:72:ec,carlynne,1627.2384,1627.259043792,1,-67,2256
5410,88:36:6c:67:72:ec,carlynne,1627.8528,1627.8733499429998,1,-43,2256
5411,88:36:6c:67:72:ec,carlynne,1627.9552,1627.975852217,1,-47,2256
5412,88:36:6c:67:72:ec,carlynne,1628.0576,1628.07814685,1,-43,2256
5413,88:36:6c:67:72:ec,carlynne,1628.3648,1628.385463406,1,-65,2256
5414,88:36:6c:67:72:ec,carlynne,1628.672,1628.692660546,1,-69,2256
5415,88:36:6c:67:72:ec,carlynne,1628.7744,1628.7949535110001,1,-69,2256
5416,88:36:6c:67:72:ec,carlynne,1628.8768,1628.897353573,1,-69,2256
5417,88:36:6c:67:72:ec,carlynne,1628.9792,1628.999886172,1,-21,2256
5418,88:36:6c:67:72:ec,carlynne,1629.0816,1629.10229112,1,-19,2256
5419,88:36:6c:67:72:ec,carlynne,1629.184,1629.204555845,1,-55,2256
5420,88:36:6c:67:72:ec,carlynne,1630.5152,1630.5357730679998,1,-65,2256
5421,88:36:6c:67:72:ec,carlynne,1630.6176,1630.638190034,1,-67,2256
5422,88:36:6c:67:72:ec,carlynne,1631.6416,1631.662219735,1,-45,2256
5423,88:36:6c:67:72:ec,carlynne,1632.4608,1632.48142749,1,-69,2256
5424,88:36:6c:67:72:ec,carlynne,1632.5632,1632.5838378360002,1,-67,2256
5425,88:36:6c:67:72:ec,carlynne,1632.6656,1632.6862357379998,1,-21,2256
5426,88:36:6c:67:72:ec,carlynne,1632.768,1632.788715785,1,-21,2256
5427,88:36:6c:67:72:ec,carlynne,1632.8704,1632.8910194520001,1,-21,2256
5428,88:36:6c:67:72:ec,carlynne,1632.9728,1632.993515559,1,-57,2256
5429,88:36:6c:67:72:ec,carlynne,1633.4848,1633.505448565,1,-21,2256
5430,88:36:6c:67:72:ec,carlynne,1633.792,1633.8126512679999,1,-65,2256
5431,88:36:6c:67:72:ec,carlynne,1633.8944,1633.9150223329998,1,-63,2256
5432,88:36:6c:67:72:ec,carlynne,1633.9968,1634.0175416260001,1,-23,2256
5433,88:36:6c:67:72:ec,carlynne,1634.2016,1634.222228885,1,-23,2256
5434,88:36:6c:67:72:ec,carlynne,1634.406432,1634.42716998,1,-67,2256
5435,88:36:6c:67:72:ec,carlynne,1635.328,1635.3486522029998,1,-45,2256
5436,88:36:6c:67:72:ec,carlynne,1635.5328,1635.553545518,1,-45,2256
5437,88:36:6c:67:72:ec,carlynne,1635.6352,1635.655943921,1,-65,2256
5438,88:36:6c:67:72:ec,carlynne,1635.7376,1635.7582812639998,1,-63,2256
5439,88:36:6c:67:72:ec,carlynne,1636.1472,1636.1679264820002,1,-67,2256
5440,88:36:6c:67:72:ec,carlynne,1636.2496,1636.270350284,1,-67,2256
5441,88:36:6c:67:72:ec,carlynne,1636.352,1636.3726453689999,1,-21,2256
