,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
3027,88:36:6c:67:72:ec,carlynne,899.993678,900.005337599,1,-67,2256
3028,88:36:6c:67:72:ec,carlynne,900.8128,900.824413199,1,-45,2256
3029,88:36:6c:67:72:ec,carlynne,901.0176,901.0292826489999,1,-45,2256
3030,88:36:6c:67:72:ec,carlynne,901.12,901.1316774789999,1,-63,2256
3031,88:36:6c:67:72:ec,carlynne,901.632,901.643761965,1,-67,2256
3032,88:36:6c:67:72:ec,carlynne,901.734523,901.746214258,1,-69,2256
3033,88:36:6c:67:72:ec,carlynne,901.8368,901.84856195,1,-67,2256
3034,88:36:6c:67:72:ec,carlynne,901.9392,901.950852855,1,-21,2256
3035,88:36:6c:67:72:ec,carlynne,902.0416,902.05336878,1,-19,2256
3036,88:36:6c:67:72:ec,carlynne,902.2464,902.25806961,1,-57,2256
3037,88:36:6c:67:72:ec,carlynne,902.9632,902.974876917,1,-63,2256
3038,88:36:6c:67:72:ec,carlynne,903.0656,903.0773049139999,1,-65,2256
3039,88:36:6c:67:72:ec,carlynne,903.168,903.179728947,1,-63,2256
3040,88:36:6c:67:72:ec,carlynne,903.577666,903.5894383980001,1,-69,2256
3041,88:36:6c:67:72:ec,carlynne,903.68,903.691798368,1,-65,2256
3042,88:36:6c:67:72:ec,carlynne,904.6016,904.613331498,1,-43,2256
3043,88:36:6c:67:72:ec,carlynne,904.704,904.715713308,1,-47,2256
3044,88:36:6c:67:72:ec,carlynne,905.0112,905.022929923,1,-63,2256
3045,88:36:6c:67:72:ec,carlynne,905.3184,905.330216289,1,-67,2256
3046,88:36:6c:67:72:ec,carlynne,905.4208,905.432502308,1,-67,2256
3047,88:36:6c:67:72:ec,carlynne,905.5232,905.5349307360001,1,-67,2256
3048,88:36:6c:67:72:ec,carlynne,905.6256,905.63741605,1,-21,2256
3049,88:36:6c:67:72:ec,carlynne,905.728,905.7398133610001,1,-19,2256
3050,88:36:6c:67:72:ec,carlynne,905.8304,905.8421214580001,1,-57,2256
3051,88:36:6c:67:72:ec,carlynne,905.9328,905.944504404,1,-59,2256
3052,88:36:6c:67:72:ec,carlynne,906.6496,906.66141733,1,-65,2256
3053,88:36:6c:67:72:ec,carlynne,906.752,906.763737452,1,-63,2256
3054,88:36:6c:67:72:ec,carlynne,906.8544,906.866134538,1,-63,2256
3055,88:36:6c:67:72:ec,carlynne,907.264,907.275834457,1,-65,2256
3056,88:36:6c:67:72:ec,carlynne,907.3664,907.378158008,1,-67,2256
3057,88:36:6c:67:72:ec,carlynne,907.4688,907.480633389,1,-65,2256
3058,88:36:6c:67:72:ec,carlynne,907.5712,907.5829654739999,1,-65,2256
3059,88:36:6c:67:72:ec,carlynne,907.6736,907.6853633769999,1,-65,2256
3060,88:36:6c:67:72:ec,carlynne,908.4928,908.504634363,1,-65,2256
3061,88:36:6c:67:72:ec,carlynne,909.0048,909.016603698,1,-67,2256
3062,88:36:6c:67:72:ec,carlynne,909.1072,909.1190422689999,1,-67,2256
3063,88:36:6c:67:72:ec,carlynne,909.2096,909.221363935,1,-65,2256
3064,88:36:6c:67:72:ec,carlynne,909.312,909.323862651,1,-21,2256
3065,88:36:6c:67:72:ec,carlynne,909.4144,909.42625946,1,-21,2256
3066,88:36:6c:67:72:ec,carlynne,909.5168,909.5286653910001,1,-21,2256
3067,88:36:6c:67:72:ec,carlynne,909.6192,909.631070235,1,-59,2256
3068,88:36:6c:67:72:ec,carlynne,910.6432,910.655071499,1,-25,2256
3069,88:36:6c:67:72:ec,carlynne,911.9744,911.986294335,1,-47,2256
3070,88:36:6c:67:72:ec,carlynne,912.7936,912.805412088,1,-65,2256
3071,88:36:6c:67:72:ec,carlynne,912.896,912.9077814039999,1,-67,2256
3072,88:36:6c:67:72:ec,carlynne,912.9984,913.010300782,1,-19,2256
3073,88:36:6c:67:72:ec,carlynne,913.1008,913.1126928110001,1,-21,2256
3074,88:36:6c:67:72:ec,carlynne,913.2032,913.215090818,1,-19,2256
3075,88:36:6c:67:72:ec,carlynne,914.6368,914.648717345,1,-67,2256
3076,88:36:6c:67:72:ec,carlynne,915.6608,915.6727456819999,1,-45,2256
3077,88:36:6c:67:72:ec,carlynne,915.7632,915.775059575,1,-45,2256
3078,88:36:6c:67:72:ec,carlynne,916.48,916.491948902,1,-67,2256
3079,88:36:6c:67:72:ec,carlynne,916.5824,916.594236625,1,-67,2256
3080,88:36:6c:67:72:ec,carlynne,916.6848,916.696632237,1,-21,2256
3081,88:36:6c:67:72:ec,carlynne,916.7872,916.799060835,1,-19,2256
3082,88:36:6c:67:72:ec,carlynne,916.8896,916.901547437,1,-21,2256
3083,88:36:6c:67:72:ec,carlynne,916.992,917.00405588,1,-57,2256
3084,88:36:6c:67:72:ec,carlynne,917.504,917.515944298,1,-21,2256
3085,88:36:6c:67:72:ec,carlynne,917.8112,917.823167321,1,-63,2256
3086,88:36:6c:67:72:ec,carlynne,917.9136,917.925493374,1,-63,2256
3087,88:36:6c:67:72:ec,carlynne,918.4256,918.4375738760001,1,-65,2256
3088,88:36:6c:67:72:ec,carlynne,919.44966,919.461562977,1,-45,2256
3089,88:36:6c:67:72:ec,carlynne,919.552,919.563863635,1,-45,2256
3090,88:36:6c:67:72:ec,carlynne,920.1664,920.1783947460001,1,-69,2256
3091,88:36:6c:67:72:ec,carlynne,920.2688,920.280723027,1,-67,2256
3092,88:36:6c:67:72:ec,carlynne,920.3712,920.38308879,1,-65,2256
3093,88:36:6c:67:72:ec,carlynne,920.4736,920.485591355,1,-21,2256
3094,88:36:6c:67:72:ec,carlynne,920.576,920.587996308,1,-19,2256
3095,88:36:6c:67:72:ec,carlynne,920.6784,920.690387791,1,-57,2256
3096,88:36:6c:67:72:ec,carlynne,920.8832,920.8951191110001,1,-57,2256
3097,88:36:6c:67:72:ec,carlynne,921.4976,921.5096034989999,1,-65,2256
3098,88:36:6c:67:72:ec,carlynne,923.2384,923.250418315,1,-45,2256
3099,88:36:6c:67:72:ec,carlynne,923.3408,923.352827489,1,-65,2256
3100,88:36:6c:67:72:ec,carlynne,923.4432,923.455222449,1,-65,2256
3101,88:36:6c:67:72:ec,carlynne,923.8528,923.86482318,1,-67,2256
3102,88:36:6c:67:72:ec,carlynne,923.9552,923.967137429,1,-69,2256
3103,88:36:6c:67:72:ec,carlynne,924.0576,924.0695655610001,1,-67,2256
3104,88:36:6c:67:72:ec,carlynne,924.16,924.1720553760001,1,-21,2256
3105,88:36:6c:67:72:ec,carlynne,924.2624,924.274439205,1,-21,2256
3106,88:36:6c:67:72:ec,carlynne,924.3648,924.376721892,1,-57,2256
3107,88:36:6c:67:72:ec,carlynne,924.569646,924.581704212,1,-57,2256
3108,88:36:6c:67:72:ec,carlynne,925.696,925.7079302489999,1,-67,2256
3109,88:36:6c:67:72:ec,carlynne,926.8224,926.8344735239999,1,-45,2256
3110,88:36:6c:67:72:ec,carlynne,926.9248,926.936765652,1,-45,2256
3111,88:36:6c:67:72:ec,carlynne,927.232,927.2440003539999,1,-65,2256
3112,88:36:6c:67:72:ec,carlynne,927.6416,927.6536775210001,1,-67,2256
3113,88:36:6c:67:72:ec,carlynne,927.744,927.755998089,1,-67,2256
3114,88:36:6c:67:72:ec,carlynne,927.8464,927.8584736160001,1,-21,2256
3115,88:36:6c:67:72:ec,carlynne,927.9488,927.960788947,1,-21,2256
3116,88:36:6c:67:72:ec,carlynne,928.0512,928.0633033089999,1,-21,2256
3117,88:36:6c:67:72:ec,carlynne,928.6656,928.677714818,1,-21,2256
3118,88:36:6c:67:72:ec,carlynne,929.28,929.292099591,1,-23,2256
3119,88:36:6c:67:72:ec,carlynne,929.5872,929.599307877,1,-67,2256
3120,88:36:6c:67:72:ec,carlynne,930.6112,930.6233309969999,1,-45,2256
3121,88:36:6c:67:72:ec,carlynne,931.328,931.340127955,1,-67,2256
3122,88:36:6c:67:72:ec,carlynne,931.5328,931.544928035,1,-21,2256
3123,88:36:6c:67:72:ec,carlynne,931.6352,931.647333089,1,-21,2256
3124,88:36:6c:67:72:ec,carlynne,931.7376,931.74967001,1,-21,2256
3125,88:36:6c:67:72:ec,carlynne,932.4544,932.4665592760001,1,-21,2256
3126,88:36:6c:67:72:ec,carlynne,932.6592,932.6713502,1,-65,2256
3127,88:36:6c:67:72:ec,carlynne,933.7856,933.797643462,1,-31,2256
3128,88:36:6c:67:72:ec,carlynne,934.1952,934.207245776,1,-45,2256
3129,88:36:6c:67:72:ec,carlynne,934.297624,934.309750806,1,-45,2256
3130,88:36:6c:67:72:ec,carlynne,934.4,934.4121034789999,1,-45,2256
3131,88:36:6c:67:72:ec,carlynne,934.6048,934.6169013580001,1,-65,2256
3132,88:36:6c:67:72:ec,carlynne,935.0144,935.026504198,1,-67,2256
3133,88:36:6c:67:72:ec,carlynne,935.1168,935.128981088,1,-69,2256
3134,88:36:6c:67:72:ec,carlynne,935.2192,935.231269748,1,-67,2256
3135,88:36:6c:67:72:ec,carlynne,935.3216,935.33366758,1,-21,2256
3136,88:36:6c:67:72:ec,carlynne,935.424,935.436088755,1,-21,2256
3137,88:36:6c:67:72:ec,carlynne,935.5264,935.5385787719999,1,-57,2256
3138,88:36:6c:67:72:ec,carlynne,935.6288,935.6408998869999,1,-57,2256
3139,88:36:6c:67:72:ec,carlynne,935.7312,935.743297413,1,-57,2256
3140,88:36:6c:67:72:ec,carlynne,936.038432,936.0505857439999,1,-21,2256
3141,88:36:6c:67:72:ec,carlynne,936.6528,936.664925342,1,-23,2256
3142,88:36:6c:67:72:ec,carlynne,936.8576,936.869735014,1,-67,2256
3143,88:36:6c:67:72:ec,carlynne,937.984,937.99620982,1,-45,2256
3144,88:36:6c:67:72:ec,carlynne,938.0864,938.0984942,1,-47,2256
3145,88:36:6c:67:72:ec,carlynne,938.1888,938.201002187,1,-65,2256
3146,88:36:6c:67:72:ec,carlynne,938.3936,938.405698427,1,-65,2256
3147,88:36:6c:67:72:ec,carlynne,938.7008,938.713021272,1,-67,2256
3148,88:36:6c:67:72:ec,carlynne,938.803241,938.815448535,1,-69,2256
3149,88:36:6c:67:72:ec,carlynne,938.9056,938.917754457,1,-67,2256
3150,88:36:6c:67:72:ec,carlynne,939.008,939.020229959,1,-21,2256
3151,88:36:6c:67:72:ec,carlynne,939.1104,939.1226287630001,1,-21,2256
3152,88:36:6c:67:72:ec,carlynne,939.2128,939.2249177739999,1,-57,2256
3153,88:36:6c:67:72:ec,carlynne,939.4176,939.429795718,1,-57,2256
3154,88:36:6c:67:72:ec,carlynne,940.032,940.0442314239999,1,-63,2256
3155,88:36:6c:67:72:ec,carlynne,940.1344,940.146515463,1,-65,2256
