,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
2413,88:36:6c:67:72:ec,carlynne,720.0768,720.0862066469999,1,-21,2256
2414,88:36:6c:67:72:ec,carlynne,720.1792,720.1886982369999,1,-21,2256
2415,88:36:6c:67:72:ec,carlynne,720.2816,720.2909937610001,1,-23,2256
2416,88:36:6c:67:72:ec,carlynne,720.896,720.905492211,1,-21,2256
2417,88:36:6c:67:72:ec,carlynne,721.1008,721.110179566,1,-21,2256
2418,88:36:6c:67:72:ec,carlynne,721.2032,721.212706792,1,-65,2256
2419,88:36:6c:67:72:ec,carlynne,721.3056,721.315016936,1,-63,2256
2420,88:36:6c:67:72:ec,carlynne,721.408,721.41737215,1,-23,2256
2421,88:36:6c:67:72:ec,carlynne,721.5104,721.519890085,1,-25,2256
2422,88:36:6c:67:72:ec,carlynne,721.8176,721.827088686,1,-67,2256
2423,88:36:6c:67:72:ec,carlynne,722.7392,722.7486330889999,1,-47,2256
2424,88:36:6c:67:72:ec,carlynne,722.8416,722.8511239410001,1,-45,2256
2425,88:36:6c:67:72:ec,carlynne,722.944,722.953438065,1,-45,2256
2426,88:36:6c:67:72:ec,carlynne,723.5584,723.567919586,1,-69,2256
2427,88:36:6c:67:72:ec,carlynne,723.6608,723.67021429,1,-69,2256
2428,88:36:6c:67:72:ec,carlynne,723.7632,723.772614858,1,-69,2256
2429,88:36:6c:67:72:ec,carlynne,723.8656,723.8751185,1,-19,2256
2430,88:36:6c:67:72:ec,carlynne,723.968,723.9774400560001,1,-21,2256
2431,88:36:6c:67:72:ec,carlynne,724.6848,724.694334023,1,-21,2256
2432,88:36:6c:67:72:ec,carlynne,724.7872,724.796679094,1,-21,2256
2433,88:36:6c:67:72:ec,carlynne,724.8896,724.899145895,1,-67,2256
2434,88:36:6c:67:72:ec,carlynne,724.992,725.001463597,1,-65,2256
2435,88:36:6c:67:72:ec,carlynne,726.528,726.537579202,1,-45,2256
2436,88:36:6c:67:72:ec,carlynne,726.6304,726.640002227,1,-43,2256
2437,88:36:6c:67:72:ec,carlynne,726.9376,726.947159064,1,-61,2256
2438,88:36:6c:67:72:ec,carlynne,727.3472,727.3566900630001,1,-65,2256
2439,88:36:6c:67:72:ec,carlynne,727.552,727.561574352,1,-21,2256
2440,88:36:6c:67:72:ec,carlynne,727.6544,727.6639752410001,1,-19,2256
2441,88:36:6c:67:72:ec,carlynne,728.4736,728.483198583,1,-19,2256
2442,88:36:6c:67:72:ec,carlynne,729.8048,729.814394375,1,-29,2256
2443,88:36:6c:67:72:ec,carlynne,730.2144,730.224002053,1,-43,2256
2444,88:36:6c:67:72:ec,carlynne,730.319651,730.329244325,1,-43,2256
2445,88:36:6c:67:72:ec,carlynne,730.422461,730.4319609739999,1,-61,2256
2446,88:36:6c:67:72:ec,carlynne,730.5216,730.531199583,1,-59,2256
2447,88:36:6c:67:72:ec,carlynne,730.624,730.633604191,1,-63,2256
2448,88:36:6c:67:72:ec,carlynne,730.7264,730.736017812,1,-57,2256
2449,88:36:6c:67:72:ec,carlynne,731.034615,731.0441381969999,1,-69,2256
2450,88:36:6c:67:72:ec,carlynne,731.2384,731.248015556,1,-21,2256
2451,88:36:6c:67:72:ec,carlynne,731.3408,731.350415528,1,-21,2256
2452,88:36:6c:67:72:ec,carlynne,731.443931,731.453531592,1,-21,2256
2453,88:36:6c:67:72:ec,carlynne,732.0576,732.067229425,1,-21,2256
2454,88:36:6c:67:72:ec,carlynne,732.8768,732.8864576369999,1,-65,2256
2455,88:36:6c:67:72:ec,carlynne,732.979207,732.988772508,1,-67,2256
2456,88:36:6c:67:72:ec,carlynne,733.7984,733.808118142,1,-67,2256
2457,88:36:6c:67:72:ec,carlynne,733.9008,733.910452783,1,-47,2256
2458,88:36:6c:67:72:ec,carlynne,734.0032,734.01276841,1,-45,2256
2459,88:36:6c:67:72:ec,carlynne,734.3104,734.320051068,1,-67,2256
2460,88:36:6c:67:72:ec,carlynne,734.72,734.729677076,1,-67,2256
2461,88:36:6c:67:72:ec,carlynne,734.8224,734.832085077,1,-67,2256
2462,88:36:6c:67:72:ec,carlynne,734.9248,734.9344761939999,1,-21,2256
2463,88:36:6c:67:72:ec,carlynne,735.0272,735.036875645,1,-23,2256
2464,88:36:6c:67:72:ec,carlynne,735.1296,735.139269463,1,-21,2256
2465,88:36:6c:67:72:ec,carlynne,735.744,735.753673605,1,-19,2256
2466,88:36:6c:67:72:ec,carlynne,736.563267,736.572956133,1,-67,2256
2467,88:36:6c:67:72:ec,carlynne,736.6656,736.675219575,1,-65,2256
2468,88:36:6c:67:72:ec,carlynne,737.28,737.2897088689999,1,-29,2256
2469,88:36:6c:67:72:ec,carlynne,737.5872,737.5969070919999,1,-43,2256
2470,88:36:6c:67:72:ec,carlynne,737.6896,737.6992091469999,1,-43,2256
2471,88:36:6c:67:72:ec,carlynne,737.792,737.8016001189999,1,-45,2256
2472,88:36:6c:67:72:ec,carlynne,738.4064,738.41610318,1,-69,2256
2473,88:36:6c:67:72:ec,carlynne,738.5088,738.518535978,1,-69,2256
2474,88:36:6c:67:72:ec,carlynne,738.7136,738.7233354260001,1,-21,2256
2475,88:36:6c:67:72:ec,carlynne,738.816,738.825705484,1,-21,2256
2476,88:36:6c:67:72:ec,carlynne,739.5328,739.542416483,1,-21,2256
2477,88:36:6c:67:72:ec,carlynne,740.0448,740.054530112,1,-23,2256
2478,88:36:6c:67:72:ec,carlynne,740.4544,740.4641372369999,1,-65,2256
2479,88:36:6c:67:72:ec,carlynne,741.2736,741.2832209710001,1,-45,2256
2480,88:36:6c:67:72:ec,carlynne,741.376,741.38566308,1,-45,2256
2481,88:36:6c:67:72:ec,carlynne,742.0928,742.102554928,1,-65,2256
2482,88:36:6c:67:72:ec,carlynne,742.1952,742.20485319,1,-67,2256
2483,88:36:6c:67:72:ec,carlynne,742.2976,742.3072483860001,1,-67,2256
2484,88:36:6c:67:72:ec,carlynne,742.4,742.4097178889999,1,-21,2256
2485,88:36:6c:67:72:ec,carlynne,742.5024,742.5121519989999,1,-19,2256
2486,88:36:6c:67:72:ec,carlynne,742.605703,742.615364714,1,-57,2256
2487,88:36:6c:67:72:ec,carlynne,742.7072,742.716958348,1,-55,2256
2488,88:36:6c:67:72:ec,carlynne,742.8096,742.819278847,1,-53,2256
2489,88:36:6c:67:72:ec,carlynne,743.2192,743.228980756,1,-19,2256
2490,88:36:6c:67:72:ec,carlynne,743.3216,743.3312748039999,1,-19,2256
2491,88:36:6c:67:72:ec,carlynne,743.8336,743.843385555,1,-23,2256
2492,88:36:6c:67:72:ec,carlynne,745.1648,745.174476206,1,-43,2256
2493,88:36:6c:67:72:ec,carlynne,746.0864,746.09621456,1,-21,2256
2494,88:36:6c:67:72:ec,carlynne,746.1888,746.198501155,1,-21,2256
2495,88:36:6c:67:72:ec,carlynne,746.2912,746.301002812,1,-19,2256
2496,88:36:6c:67:72:ec,carlynne,746.3936,746.4032946089999,1,-57,2256
2497,88:36:6c:67:72:ec,carlynne,747.008,747.017728656,1,-19,2256
2498,88:36:6c:67:72:ec,carlynne,747.1104,747.120100689,1,-63,2256
2499,88:36:6c:67:72:ec,carlynne,747.2128,747.222524526,1,-63,2256
2500,88:36:6c:67:72:ec,carlynne,748.748828,748.7586785689999,1,-45,2256
2501,88:36:6c:67:72:ec,carlynne,748.851235,748.8610025510001,1,-45,2256
2502,88:36:6c:67:72:ec,carlynne,749.158489,749.1683382660001,1,-67,2256
2503,88:36:6c:67:72:ec,carlynne,749.568,749.577863341,1,-67,2256
2504,88:36:6c:67:72:ec,carlynne,749.6704,749.680255982,1,-69,2256
2505,88:36:6c:67:72:ec,carlynne,749.7728,749.782649093,1,-21,2256
2506,88:36:6c:67:72:ec,carlynne,749.8752,749.8850527230001,1,-21,2256
2507,88:36:6c:67:72:ec,carlynne,749.9776,749.987354549,1,-21,2256
2508,88:36:6c:67:72:ec,carlynne,750.7968,750.806564464,1,-21,2256
2509,88:36:6c:67:72:ec,carlynne,750.8992,750.909087004,1,-63,2256
2510,88:36:6c:67:72:ec,carlynne,751.5136,751.5234895230001,1,-65,2256
2511,88:36:6c:67:72:ec,carlynne,751.9232,751.9330771680001,1,-31,2256
2512,88:36:6c:67:72:ec,carlynne,752.5376,752.547407861,1,-45,2256
2513,88:36:6c:67:72:ec,carlynne,752.64,752.649777979,1,-45,2256
2514,88:36:6c:67:72:ec,carlynne,753.2544,753.2643094010001,1,-69,2256
2515,88:36:6c:67:72:ec,carlynne,753.3568,753.3667163389999,1,-69,2256
2516,88:36:6c:67:72:ec,carlynne,753.5616,753.571505398,1,-21,2256
2517,88:36:6c:67:72:ec,carlynne,753.664,753.673910362,1,-21,2256
2518,88:36:6c:67:72:ec,carlynne,753.7664,753.77630421,1,-59,2256
2519,88:36:6c:67:72:ec,carlynne,754.2784,754.288197474,1,-21,2256
2520,88:36:6c:67:72:ec,carlynne,754.4832,754.4930073810001,1,-21,2256
2521,88:36:6c:67:72:ec,carlynne,755.0976,755.107514301,1,-67,2256
2522,88:36:6c:67:72:ec,carlynne,755.2,755.209940965,1,-65,2256
2523,88:36:6c:67:72:ec,carlynne,755.4048,755.414709853,1,-61,2256
2524,88:36:6c:67:72:ec,carlynne,756.1216,756.1314219,1,-45,2256
2525,88:36:6c:67:72:ec,carlynne,756.224,756.233896735,1,-45,2256
2526,88:36:6c:67:72:ec,carlynne,756.3264,756.3362625780001,1,-45,2256
2527,88:36:6c:67:72:ec,carlynne,756.5312,756.541135185,1,-65,2256
2528,88:36:6c:67:72:ec,carlynne,756.9408,756.9507382260001,1,-67,2256
2529,88:36:6c:67:72:ec,carlynne,757.0432,757.0531329260001,1,-69,2256
2530,88:36:6c:67:72:ec,carlynne,757.1456,757.155560747,1,-67,2256
2531,88:36:6c:67:72:ec,carlynne,757.248,757.257981647,1,-21,2256
2532,88:36:6c:67:72:ec,carlynne,757.3504,757.3603444339999,1,-21,2256
2533,88:36:6c:67:72:ec,carlynne,758.5792,758.589159835,1,-25,2256
2534,88:36:6c:67:72:ec,carlynne,758.6816,758.69145283,1,-25,2256
2535,88:36:6c:67:72:ec,carlynne,759.0912,759.101164672,1,-61,2256
2536,88:36:6c:67:72:ec,carlynne,760.2176,760.227596495,1,-67,2256
2537,88:36:6c:67:72:ec,carlynne,760.32,760.3300113160001,1,-65,2256
2538,88:36:6c:67:72:ec,carlynne,760.627215,760.637092984,1,-69,2256
2539,88:36:6c:67:72:ec,carlynne,760.729643,760.7396378410001,1,-69,2256
2540,88:36:6c:67:72:ec,carlynne,760.832,760.8420120239999,1,-69,2256
2541,88:36:6c:67:72:ec,carlynne,760.9344,760.944387083,1,-21,2256
2542,88:36:6c:67:72:ec,carlynne,761.0368,761.0467855969999,1,-21,2256
2543,88:36:6c:67:72:ec,carlynne,761.2416,761.2515921710001,1,-57,2256
2544,88:36:6c:67:72:ec,carlynne,762.4704,762.480303262,1,-67,2256
2545,88:36:6c:67:72:ec,carlynne,762.5728,762.582814717,1,-67,2256
2546,88:36:6c:67:72:ec,carlynne,762.6752,762.685110994,1,-67,2256
2547,88:36:6c:67:72:ec,carlynne,762.7776,762.7876253410001,1,-65,2256
2548,88:36:6c:67:72:ec,carlynne,762.88,762.8899279130001,1,-65,2256
2549,88:36:6c:67:72:ec,carlynne,762.9824,762.9924174619999,1,-63,2256
2550,88:36:6c:67:72:ec,carlynne,763.5968,763.606846276,1,-45,2256
2551,88:36:6c:67:72:ec,carlynne,763.6992,763.7091131760001,1,-45,2256
2552,88:36:6c:67:72:ec,carlynne,763.8016,763.8115281280001,1,-65,2256
2553,88:36:6c:67:72:ec,carlynne,763.904,763.9140425339999,1,-65,2256
2554,88:36:6c:67:72:ec,carlynne,764.416,764.426042831,1,-69,2256
2555,88:36:6c:67:72:ec,carlynne,764.5184,764.52832917,1,-69,2256
2556,88:36:6c:67:72:ec,carlynne,764.6208,764.63084917,1,-21,2256
2557,88:36:6c:67:72:ec,carlynne,764.7232,764.733232995,1,-21,2256
2558,88:36:6c:67:72:ec,carlynne,764.8256,764.835636806,1,-21,2256
2559,88:36:6c:67:72:ec,carlynne,764.928,764.938042922,1,-59,2256
2560,88:36:6c:67:72:ec,carlynne,767.3856,767.3956688589999,1,-45,2256
2561,88:36:6c:67:72:ec,carlynne,767.488,767.498037699,1,-45,2256
2562,88:36:6c:67:72:ec,carlynne,767.5904,767.6004746210001,1,-65,2256
2563,88:36:6c:67:72:ec,carlynne,768.1024,768.11249531,1,-69,2256
2564,88:36:6c:67:72:ec,carlynne,768.2048,768.2148926660001,1,-67,2256
2565,88:36:6c:67:72:ec,carlynne,768.3072,768.317181757,1,-21,2256
2566,88:36:6c:67:72:ec,carlynne,768.4096,768.419610461,1,-23,2256
2567,88:36:6c:67:72:ec,carlynne,768.512,768.52210651,1,-21,2256
2568,88:36:6c:67:72:ec,carlynne,769.1264,769.136495182,1,-21,2256
2569,88:36:6c:67:72:ec,carlynne,769.8432,769.8533143110001,1,-23,2256
2570,88:36:6c:67:72:ec,carlynne,769.9456,769.9557258,1,-69,2256
2571,88:36:6c:67:72:ec,carlynne,770.048,770.0580215460001,1,-67,2256
2572,88:36:6c:67:72:ec,carlynne,771.072,771.082034538,1,-45,2256
2573,88:36:6c:67:72:ec,carlynne,771.1744,771.184412905,1,-45,2256
2574,88:36:6c:67:72:ec,carlynne,771.7888,771.7989399160001,1,-69,2256
2575,88:36:6c:67:72:ec,carlynne,771.8912,771.9013467110001,1,-67,2256
2576,88:36:6c:67:72:ec,carlynne,771.9936,772.003727281,1,-69,2256
2577,88:36:6c:67:72:ec,carlynne,772.096,772.106642579,1,-21,2256
2578,88:36:6c:67:72:ec,carlynne,772.1984,772.208544997,1,-23,2256
2579,88:36:6c:67:72:ec,carlynne,773.12,773.13006653,1,-63,2256
2580,88:36:6c:67:72:ec,carlynne,773.2224,773.232437124,1,-65,2256
2581,88:36:6c:67:72:ec,carlynne,773.3248,773.3348620989999,1,-65,2256
2582,88:36:6c:67:72:ec,carlynne,773.8368,773.846973683,1,-65,2256
2583,88:36:6c:67:72:ec,carlynne,773.9392,773.94926982,1,-63,2256
2584,88:36:6c:67:72:ec,carlynne,774.7584,774.7684874930001,1,-45,2256
2585,88:36:6c:67:72:ec,carlynne,775.4752,775.4852478519999,1,-69,2256
2586,88:36:6c:67:72:ec,carlynne,775.5776,775.5877339880001,1,-67,2256
2587,88:36:6c:67:72:ec,carlynne,775.68,775.69006047,1,-69,2256
2588,88:36:6c:67:72:ec,carlynne,775.7824,775.792540357,1,-21,2256
2589,88:36:6c:67:72:ec,carlynne,775.8848,775.894974333,1,-21,2256
2590,88:36:6c:67:72:ec,carlynne,775.9872,775.997264942,1,-21,2256
2591,88:36:6c:67:72:ec,carlynne,776.6016,776.611750212,1,-21,2256
2592,88:36:6c:67:72:ec,carlynne,776.8064,776.81651697,1,-63,2256
2593,88:36:6c:67:72:ec,carlynne,777.1136,777.1237989460001,1,-25,2256
2594,88:36:6c:67:72:ec,carlynne,778.5472,778.557442682,1,-47,2256
2595,88:36:6c:67:72:ec,carlynne,778.752,778.762230834,1,-65,2256
2596,88:36:6c:67:72:ec,carlynne,779.264,779.274155141,1,-67,2256
2597,88:36:6c:67:72:ec,carlynne,779.3664,779.376624477,1,-69,2256
2598,88:36:6c:67:72:ec,carlynne,779.46881,779.479042045,1,-23,2256
2599,88:36:6c:67:72:ec,carlynne,779.5712,779.581420588,1,-21,2256
2600,88:36:6c:67:72:ec,carlynne,779.6736,779.6838304930001,1,-21,2256
2601,88:36:6c:67:72:ec,carlynne,780.3904,780.400662893,1,-21,2256
2602,88:36:6c:67:72:ec,carlynne,780.8,780.810175194,1,-25,2256
2603,88:36:6c:67:72:ec,carlynne,781.1072,781.117417102,1,-67,2256
2604,88:36:6c:67:72:ec,carlynne,781.2096,781.219775749,1,-65,2256
2605,88:36:6c:67:72:ec,carlynne,782.1312,782.1414796930001,1,-47,2256
2606,88:36:6c:67:72:ec,carlynne,782.2336,782.243776442,1,-45,2256
2607,88:36:6c:67:72:ec,carlynne,782.336,782.346280204,1,-45,2256
2608,88:36:6c:67:72:ec,carlynne,782.5408,782.5510750010001,1,-65,2256
2609,88:36:6c:67:72:ec,carlynne,782.9504,782.960672224,1,-67,2256
2610,88:36:6c:67:72:ec,carlynne,783.0528,783.063073413,1,-67,2256
2611,88:36:6c:67:72:ec,carlynne,783.1552,783.165374186,1,-23,2256
2612,88:36:6c:67:72:ec,carlynne,783.257787,783.268056395,1,-21,2256
2613,88:36:6c:67:72:ec,carlynne,783.36,783.37020221,1,-23,2256
2614,88:36:6c:67:72:ec,carlynne,783.5648,783.575076065,1,-57,2256
2615,88:36:6c:67:72:ec,carlynne,783.9744,783.984688723,1,-21,2256
2616,88:36:6c:67:72:ec,carlynne,784.896,784.906301598,1,-65,2256
2617,88:36:6c:67:72:ec,carlynne,785.92,785.9302524510001,1,-45,2256
2618,88:36:6c:67:72:ec,carlynne,786.0224,786.032651671,1,-47,2256
2619,88:36:6c:67:72:ec,carlynne,786.6368,786.6471318639999,1,-67,2256
2620,88:36:6c:67:72:ec,carlynne,786.7392,786.749447386,1,-67,2256
2621,88:36:6c:67:72:ec,carlynne,786.8416,786.851847945,1,-67,2256
2622,88:36:6c:67:72:ec,carlynne,786.944,786.9543224089999,1,-21,2256
2623,88:36:6c:67:72:ec,carlynne,787.0464,787.056730685,1,-23,2256
2624,88:36:6c:67:72:ec,carlynne,787.6608,787.671025054,1,-21,2256
2625,88:36:6c:67:72:ec,carlynne,787.968,787.978321955,1,-63,2256
2626,88:36:6c:67:72:ec,carlynne,788.0704,788.0807308669999,1,-65,2256
2627,88:36:6c:67:72:ec,carlynne,788.48,788.4903445580001,1,-65,2256
2628,88:36:6c:67:72:ec,carlynne,789.504,789.514231248,1,-45,2256
2629,88:36:6c:67:72:ec,carlynne,789.7088,789.71914726,1,-47,2256
2630,88:36:6c:67:72:ec,carlynne,790.016,790.026346745,1,-65,2256
2631,88:36:6c:67:72:ec,carlynne,790.323338,790.333698427,1,-69,2256
2632,88:36:6c:67:72:ec,carlynne,790.4256,790.435982662,1,-67,2256
2633,88:36:6c:67:72:ec,carlynne,790.528,790.538247241,1,-69,2256
2634,88:36:6c:67:72:ec,carlynne,790.6304,790.64077564,1,-23,2256
2635,88:36:6c:67:72:ec,carlynne,790.7328,790.74306841,1,-21,2256
2636,88:36:6c:67:72:ec,carlynne,790.8352,790.845463771,1,-59,2256
2637,88:36:6c:67:72:ec,carlynne,792.2688,792.279175855,1,-67,2256
