,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
13651,88:36:6c:67:72:ec,carlynne,3960.1152,3960.163828087,1,-63,2256
13652,88:36:6c:67:72:ec,carlynne,3960.6272,3960.675823077,1,-29,2256
13653,88:36:6c:67:72:ec,carlynne,3961.2416,3961.29017773,1,-43,2256
13654,88:36:6c:67:72:ec,carlynne,3961.344,3961.392530854,1,-45,2256
13655,88:36:6c:67:72:ec,carlynne,3961.5488,3961.597455982,1,-63,2256
13656,88:36:6c:67:72:ec,carlynne,3961.9584,3962.007057409,1,-65,2256
13657,88:36:6c:67:72:ec,carlynne,3962.0608,3962.1093499529998,1,-63,2256
13658,88:36:6c:67:72:ec,carlynne,3962.1632,3962.211741701,1,-21,2256
13659,88:36:6c:67:72:ec,carlynne,3962.2656,3962.314265364,1,-19,2256
13660,88:36:6c:67:72:ec,carlynne,3962.368,3962.41666467,1,-21,2256
13661,88:36:6c:67:72:ec,carlynne,3962.4704,3962.519063429,1,-57,2256
13662,88:36:6c:67:72:ec,carlynne,3962.5728,3962.62135269,1,-55,2256
13663,88:36:6c:67:72:ec,carlynne,3963.1872,3963.23586395,1,-19,2256
13664,88:36:6c:67:72:ec,carlynne,3963.2896,3963.338266127,1,-61,2256
13665,88:36:6c:67:72:ec,carlynne,3963.392,3963.440584125,1,-63,2256
13666,88:36:6c:67:72:ec,carlynne,3963.904,3963.952684328,1,-65,2256
13667,88:36:6c:67:72:ec,carlynne,3964.0064,3964.054980395,1,-63,2256
13668,88:36:6c:67:72:ec,carlynne,3964.1088,3964.157413087,1,-63,2256
13669,88:36:6c:67:72:ec,carlynne,3964.2112,3964.25978295,1,-63,2256
13670,88:36:6c:67:72:ec,carlynne,3964.928,3964.976692578,1,-45,2256
13671,88:36:6c:67:72:ec,carlynne,3965.030448,3965.079032186,1,-45,2256
13672,88:36:6c:67:72:ec,carlynne,3965.6448,3965.693496728,1,-67,2256
13673,88:36:6c:67:72:ec,carlynne,3965.8496,3965.898306746,1,-21,2256
13674,88:36:6c:67:72:ec,carlynne,3965.952,3966.000704818,1,-21,2256
13675,88:36:6c:67:72:ec,carlynne,3966.0544,3966.103113085,1,-21,2256
13676,88:36:6c:67:72:ec,carlynne,3966.1568,3966.2055185840004,1,-55,2256
13677,88:36:6c:67:72:ec,carlynne,3966.2592,3966.307915845,1,-57,2256
13678,88:36:6c:67:72:ec,carlynne,3966.3616,3966.4102024709996,1,-55,2256
13679,88:36:6c:67:72:ec,carlynne,3966.6688,3966.7175106120003,1,-19,2256
13680,88:36:6c:67:72:ec,carlynne,3966.7712,3966.819805474,1,-19,2256
13681,88:36:6c:67:72:ec,carlynne,3966.8736,3966.922203719,1,-19,2256
13682,88:36:6c:67:72:ec,carlynne,3967.5904,3967.639117798,1,-63,2256
13683,88:36:6c:67:72:ec,carlynne,3967.6928,3967.741517996,1,-65,2256
13684,88:36:6c:67:72:ec,carlynne,3968.512,3968.560741217,1,-43,2256
13685,88:36:6c:67:72:ec,carlynne,3968.614446,3968.6631855359997,1,-45,2256
13686,88:36:6c:67:72:ec,carlynne,3969.3312,3969.379942236,1,-67,2256
13687,88:36:6c:67:72:ec,carlynne,3969.6384,3969.687146027,1,-19,2256
13688,88:36:6c:67:72:ec,carlynne,3969.7408,3969.789538947,1,-19,2256
13689,88:36:6c:67:72:ec,carlynne,3969.9456,3969.994358211,1,-55,2256
13690,88:36:6c:67:72:ec,carlynne,3970.048,3970.0967478240004,1,-57,2256
13691,88:36:6c:67:72:ec,carlynne,3970.3552,3970.4039555890004,1,-19,2256
13692,88:36:6c:67:72:ec,carlynne,3970.4576,3970.506369989,1,-19,2256
13693,88:36:6c:67:72:ec,carlynne,3970.56,3970.6086593409996,1,-19,2256
13694,88:36:6c:67:72:ec,carlynne,3971.1744,3971.2231695890005,1,-63,2256
13695,88:36:6c:67:72:ec,carlynne,3971.2768,3971.325459286,1,-65,2256
13696,88:36:6c:67:72:ec,carlynne,3972.4032,3972.451986103,1,-43,2256
13697,88:36:6c:67:72:ec,carlynne,3972.7104,3972.7591943929997,1,-63,2256
13698,88:36:6c:67:72:ec,carlynne,3973.12,3973.168689259,1,-63,2256
13699,88:36:6c:67:72:ec,carlynne,3973.2224,3973.271081834,1,-65,2256
13700,88:36:6c:67:72:ec,carlynne,3973.3248,3973.3735870240002,1,-21,2256
13701,88:36:6c:67:72:ec,carlynne,3973.4272,3973.4759838490004,1,-19,2256
13702,88:36:6c:67:72:ec,carlynne,3973.5296,3973.5782766290004,1,-53,2256
13703,88:36:6c:67:72:ec,carlynne,3973.632,3973.680795235,1,-55,2256
13704,88:36:6c:67:72:ec,carlynne,3973.7344,3973.783110782,1,-55,2256
13705,88:36:6c:67:72:ec,carlynne,3974.144,3974.192685993,1,-19,2256
13706,88:36:6c:67:72:ec,carlynne,3974.9632,3975.011939494,1,-67,2256
13707,88:36:6c:67:72:ec,carlynne,3975.0656,3975.114338329,1,-65,2256
13708,88:36:6c:67:72:ec,carlynne,3975.9872,3976.0359119570003,1,-43,2256
13709,88:36:6c:67:72:ec,carlynne,3976.192,3976.240692938,1,-63,2256
13710,88:36:6c:67:72:ec,carlynne,3976.3968,3976.4455174140003,1,-61,2256
13711,88:36:6c:67:72:ec,carlynne,3976.8064,3976.855168105,1,-65,2256
13712,88:36:6c:67:72:ec,carlynne,3977.0112,3977.05995339,1,-21,2256
13713,88:36:6c:67:72:ec,carlynne,3977.1136,3977.1624451690004,1,-21,2256
13714,88:36:6c:67:72:ec,carlynne,3977.216,3977.26478386,1,-21,2256
13715,88:36:6c:67:72:ec,carlynne,3977.3184,3977.367250887,1,-55,2256
13716,88:36:6c:67:72:ec,carlynne,3977.4208,3977.469594308,1,-55,2256
13717,88:36:6c:67:72:ec,carlynne,3977.8304,3977.879181592,1,-19,2256
