,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
602,88:36:6c:67:72:ec,carlynne,180.224,180.22644475200002,1,-67,2256
603,88:36:6c:67:72:ec,carlynne,181.1456,181.147986783,1,-45,2256
604,88:36:6c:67:72:ec,carlynne,181.248,181.25038866900002,1,-45,2256
605,88:36:6c:67:72:ec,carlynne,181.9648,181.96729519,1,-67,2256
606,88:36:6c:67:72:ec,carlynne,182.0672,182.069593011,1,-69,2256
607,88:36:6c:67:72:ec,carlynne,182.1696,182.171943995,1,-21,2256
608,88:36:6c:67:72:ec,carlynne,182.272,182.274493879,1,-21,2256
609,88:36:6c:67:72:ec,carlynne,182.3744,182.376779497,1,-21,2256
610,88:36:6c:67:72:ec,carlynne,183.296,183.298518633,1,-65,2256
611,88:36:6c:67:72:ec,carlynne,183.3984,183.40080841,1,-63,2256
612,88:36:6c:67:72:ec,carlynne,184.832,184.834539052,1,-43,2256
613,88:36:6c:67:72:ec,carlynne,184.9344,184.936843629,1,-45,2256
614,88:36:6c:67:72:ec,carlynne,185.0368,185.039241136,1,-45,2256
615,88:36:6c:67:72:ec,carlynne,185.6512,185.65371754,1,-67,2256
616,88:36:6c:67:72:ec,carlynne,185.7536,185.75600828,1,-69,2256
617,88:36:6c:67:72:ec,carlynne,185.856,185.858467574,1,-67,2256
618,88:36:6c:67:72:ec,carlynne,185.9584,185.960923821,1,-19,2256
619,88:36:6c:67:72:ec,carlynne,186.0608,186.063213343,1,-19,2256
620,88:36:6c:67:72:ec,carlynne,186.1632,186.16574481900003,1,-57,2256
621,88:36:6c:67:72:ec,carlynne,186.368,186.37044008599997,1,-57,2256
622,88:36:6c:67:72:ec,carlynne,186.9824,186.984948129,1,-65,2256
623,88:36:6c:67:72:ec,carlynne,187.0848,187.0872567,1,-63,2256
624,88:36:6c:67:72:ec,carlynne,187.392,187.394484952,1,-25,2256
625,88:36:6c:67:72:ec,carlynne,189.3376,189.340172691,1,-67,2256
626,88:36:6c:67:72:ec,carlynne,189.44,189.442492838,1,-69,2256
627,88:36:6c:67:72:ec,carlynne,189.5424,189.54496883599998,1,-69,2256
628,88:36:6c:67:72:ec,carlynne,189.6448,189.647370793,1,-21,2256
629,88:36:6c:67:72:ec,carlynne,189.7472,189.74974011400002,1,-19,2256
630,88:36:6c:67:72:ec,carlynne,190.0544,190.056995925,1,-57,2256
631,88:36:6c:67:72:ec,carlynne,190.6688,190.67139396299999,1,-65,2256
632,88:36:6c:67:72:ec,carlynne,190.7712,190.77372209900003,1,-65,2256
633,88:36:6c:67:72:ec,carlynne,191.0784,191.080992694,1,-25,2256
634,88:36:6c:67:72:ec,carlynne,191.1808,191.18339394900002,1,-67,2256
635,88:36:6c:67:72:ec,carlynne,192.3072,192.309826864,1,-45,2256
636,88:36:6c:67:72:ec,carlynne,192.4096,192.412142125,1,-45,2256
637,88:36:6c:67:72:ec,carlynne,193.024,193.026618079,1,-67,2256
638,88:36:6c:67:72:ec,carlynne,193.1264,193.128939028,1,-65,2256
639,88:36:6c:67:72:ec,carlynne,193.2288,193.23134680299998,1,-67,2256
640,88:36:6c:67:72:ec,carlynne,193.3312,193.333823027,1,-21,2256
