,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
0,88:36:6c:67:72:ec,carlynne,0.0,0.0,1,-65,2256
1,88:36:6c:67:72:ec,carlynne,0.1024,0.10239568199999999,1,-63,2256
2,88:36:6c:67:72:ec,carlynne,0.512,0.5120140329999999,1,-29,2256
3,88:36:6c:67:72:ec,carlynne,0.6144,0.614398745,1,-29,2256
4,88:36:6c:67:72:ec,carlynne,1.6384,1.638423093,1,-71,2256
5,88:36:6c:67:72:ec,carlynne,1.7408,1.740826573,1,-71,2256
6,88:36:6c:67:72:ec,carlynne,2.3552,2.355115805,1,-73,2256
7,88:36:6c:67:72:ec,carlynne,2.4576,2.457624278,1,-67,2256
8,88:36:6c:67:72:ec,carlynne,3.1744,3.174389297,1,-45,2256
9,88:36:6c:67:72:ec,carlynne,3.2768,3.276827558,1,-45,2256
10,88:36:6c:67:72:ec,carlynne,3.9936,3.993562448,1,-71,2256
11,88:36:6c:67:72:ec,carlynne,4.1984,4.198451858,1,-23,2256
12,88:36:6c:67:72:ec,carlynne,4.3008,4.30085158,1,-23,2256
13,88:36:6c:67:72:ec,carlynne,4.4032,4.403138396,1,-23,2256
14,88:36:6c:67:72:ec,carlynne,4.5056,4.505650131,1,-61,2256
15,88:36:6c:67:72:ec,carlynne,5.2224,5.222365621000001,1,-67,2256
16,88:36:6c:67:72:ec,carlynne,5.3248,5.324875006,1,-67,2256
17,88:36:6c:67:72:ec,carlynne,5.4272,5.427194672000001,1,-65,2256
18,88:36:6c:67:72:ec,carlynne,5.632,5.632078009,1,-25,2256
19,88:36:6c:67:72:ec,carlynne,5.9392,5.9392768579999995,1,-69,2256
20,88:36:6c:67:72:ec,carlynne,6.0416,6.04167034,1,-67,2256
21,88:36:6c:67:72:ec,carlynne,6.144,6.144077975,1,-65,2256
22,88:36:6c:67:72:ec,carlynne,6.2464,6.246481931,1,-67,2256
