,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
12420,88:36:6c:67:72:ec,carlynne,3600.4864,3600.530616554,1,-65,2256
12421,88:36:6c:67:72:ec,carlynne,3601.6128,3601.657144905,1,-43,2256
12422,88:36:6c:67:72:ec,carlynne,3601.8176,3601.861981092,1,-65,2256
12423,88:36:6c:67:72:ec,carlynne,3602.2272,3602.27142914,1,-67,2256
12424,88:36:6c:67:72:ec,carlynne,3602.3296,3602.3738473490002,1,-67,2256
12425,88:36:6c:67:72:ec,carlynne,3602.432,3602.476243748,1,-67,2256
12426,88:36:6c:67:72:ec,carlynne,3602.5344,3602.5787479459996,1,-21,2256
12427,88:36:6c:67:72:ec,carlynne,3602.6368,3602.681145457,1,-21,2256
12428,88:36:6c:67:72:ec,carlynne,3602.7392,3602.783548752,1,-21,2256
12429,88:36:6c:67:72:ec,carlynne,3602.8416,3602.885956137,1,-57,2256
12430,88:36:6c:67:72:ec,carlynne,3602.944,3602.9882446959996,1,-57,2256
12431,88:36:6c:67:72:ec,carlynne,3603.5584,3603.6027752809996,1,-65,2256
12432,88:36:6c:67:72:ec,carlynne,3603.6608,3603.705103392,1,-61,2256
12433,88:36:6c:67:72:ec,carlynne,3603.7632,3603.807570404,1,-65,2256
12434,88:36:6c:67:72:ec,carlynne,3604.1728,3604.217170498,1,-67,2256
12435,88:36:6c:67:72:ec,carlynne,3604.275235,3604.319523527,1,-69,2256
12436,88:36:6c:67:72:ec,carlynne,3605.1968,3605.241080537,1,-45,2256
12437,88:36:6c:67:72:ec,carlynne,3605.2992,3605.3435830609997,1,-45,2256
12438,88:36:6c:67:72:ec,carlynne,3606.016,3606.0603980809997,1,-67,2256
12439,88:36:6c:67:72:ec,carlynne,3606.1184,3606.1628064670003,1,-67,2256
12440,88:36:6c:67:72:ec,carlynne,3606.2208,3606.265205026,1,-21,2256
12441,88:36:6c:67:72:ec,carlynne,3606.3232,3606.367621887,1,-21,2256
12442,88:36:6c:67:72:ec,carlynne,3606.4256,3606.469993335,1,-19,2256
12443,88:36:6c:67:72:ec,carlynne,3607.04,3607.0844009290004,1,-21,2256
12444,88:36:6c:67:72:ec,carlynne,3607.1424,3607.186728694,1,-21,2256
12445,88:36:6c:67:72:ec,carlynne,3607.3472,3607.391605992,1,-63,2256
12446,88:36:6c:67:72:ec,carlynne,3607.8592,3607.9036303390003,1,-65,2256
12447,88:36:6c:67:72:ec,carlynne,3608.4736,3608.5180191920003,1,-31,2256
12448,88:36:6c:67:72:ec,carlynne,3608.8832,3608.927630832,1,-43,2256
12449,88:36:6c:67:72:ec,carlynne,3608.9856,3609.0299318859998,1,-43,2256
12450,88:36:6c:67:72:ec,carlynne,3609.088,3609.132438143,1,-45,2256
12451,88:36:6c:67:72:ec,carlynne,3609.1904,3609.234835945,1,-63,2256
12452,88:36:6c:67:72:ec,carlynne,3609.702425,3609.746881687,1,-71,2256
12453,88:36:6c:67:72:ec,carlynne,3609.804954,3609.84929508,1,-67,2256
12454,88:36:6c:67:72:ec,carlynne,3610.0096,3610.0540205820002,1,-21,2256
12455,88:36:6c:67:72:ec,carlynne,3610.112,3610.1564522129997,1,-21,2256
12456,88:36:6c:67:72:ec,carlynne,3610.2144,3610.25885441,1,-57,2256
12457,88:36:6c:67:72:ec,carlynne,3610.4192,3610.4635416140004,1,-57,2256
12458,88:36:6c:67:72:ec,carlynne,3611.0336,3611.0780634929997,1,-65,2256
12459,88:36:6c:67:72:ec,carlynne,3611.7504,3611.7948601109997,1,-65,2256
12460,88:36:6c:67:72:ec,carlynne,3612.5696,3612.6139611890003,1,-43,2256
12461,88:36:6c:67:72:ec,carlynne,3612.672,3612.716374141,1,-45,2256
12462,88:36:6c:67:72:ec,carlynne,3612.7744,3612.818769513,1,-45,2256
12463,88:36:6c:67:72:ec,carlynne,3612.8768,3612.921282646,1,-63,2256
12464,88:36:6c:67:72:ec,carlynne,3613.3888,3613.433275636,1,-67,2256
12465,88:36:6c:67:72:ec,carlynne,3613.4912,3613.535578945,1,-65,2256
12466,88:36:6c:67:72:ec,carlynne,3613.5936,3613.63797597,1,-67,2256
12467,88:36:6c:67:72:ec,carlynne,3613.696,3613.7403758670002,1,-21,2256
12468,88:36:6c:67:72:ec,carlynne,3613.7984,3613.842773439,1,-23,2256
12469,88:36:6c:67:72:ec,carlynne,3613.9008,3613.94518802,1,-57,2256
12470,88:36:6c:67:72:ec,carlynne,3614.0032,3614.04757853,1,-57,2256
12471,88:36:6c:67:72:ec,carlynne,3614.1056,3614.1499760509996,1,-57,2256
12472,88:36:6c:67:72:ec,carlynne,3614.72,3614.76442826,1,-63,2256
12473,88:36:6c:67:72:ec,carlynne,3615.4368,3615.481313627,1,-67,2256
12474,88:36:6c:67:72:ec,carlynne,3616.3584,3616.402843242,1,-45,2256
12475,88:36:6c:67:72:ec,carlynne,3616.4608,3616.505317132,1,-43,2256
12476,88:36:6c:67:72:ec,carlynne,3617.0752,3617.1196243209997,1,-67,2256
12477,88:36:6c:67:72:ec,carlynne,3617.1776,3617.222022664,1,-67,2256
12478,88:36:6c:67:72:ec,carlynne,3617.28,3617.324423207,1,-67,2256
12479,88:36:6c:67:72:ec,carlynne,3617.3824,3617.42683433,1,-19,2256
12480,88:36:6c:67:72:ec,carlynne,3617.4848,3617.5293353559996,1,-21,2256
12481,88:36:6c:67:72:ec,carlynne,3617.6896,3617.734092035,1,-57,2256
12482,88:36:6c:67:72:ec,carlynne,3617.792,3617.83643625,1,-57,2256
12483,88:36:6c:67:72:ec,carlynne,3618.816,3618.8605621059996,1,-25,2256
12484,88:36:6c:67:72:ec,carlynne,3619.1232,3619.16764853,1,-65,2256
12485,88:36:6c:67:72:ec,carlynne,3619.6352,3619.679679623,1,-31,2256
12486,88:36:6c:67:72:ec,carlynne,3620.1472,3620.191761828,1,-45,2256
12487,88:36:6c:67:72:ec,carlynne,3620.2496,3620.294091022,1,-65,2256
12488,88:36:6c:67:72:ec,carlynne,3620.352,3620.396454434,1,-65,2256
12489,88:36:6c:67:72:ec,carlynne,3620.7616,3620.80611159,1,-67,2256
12490,88:36:6c:67:72:ec,carlynne,3620.9664,3621.0109892590003,1,-67,2256
12491,88:36:6c:67:72:ec,carlynne,3621.0688,3621.113376662,1,-19,2256
12492,88:36:6c:67:72:ec,carlynne,3621.1712,3621.215725757,1,-23,2256
12493,88:36:6c:67:72:ec,carlynne,3621.2736,3621.318109892,1,-21,2256
12494,88:36:6c:67:72:ec,carlynne,3621.4784,3621.5229906629997,1,-57,2256
12495,88:36:6c:67:72:ec,carlynne,3622.0928,3622.137320494,1,-63,2256
12496,88:36:6c:67:72:ec,carlynne,3622.1952,3622.239785752,1,-61,2256
12497,88:36:6c:67:72:ec,carlynne,3622.2976,3622.3420827659997,1,-65,2256
12498,88:36:6c:67:72:ec,carlynne,3622.7072,3622.751803644,1,-65,2256
12499,88:36:6c:67:72:ec,carlynne,3623.7312,3623.775810647,1,-45,2256
12500,88:36:6c:67:72:ec,carlynne,3623.8336,3623.878135159,1,-45,2256
12501,88:36:6c:67:72:ec,carlynne,3623.936,3623.980506306,1,-45,2256
12502,88:36:6c:67:72:ec,carlynne,3624.1408,3624.185411302,1,-65,2256
12503,88:36:6c:67:72:ec,carlynne,3624.5504,3624.59500886,1,-67,2256
12504,88:36:6c:67:72:ec,carlynne,3624.6528,3624.697330898,1,-67,2256
12505,88:36:6c:67:72:ec,carlynne,3624.7552,3624.799704053,1,-21,2256
12506,88:36:6c:67:72:ec,carlynne,3624.8576,3624.9021521359996,1,-23,2256
12507,88:36:6c:67:72:ec,carlynne,3624.960117,3625.0047230859996,1,-23,2256
12508,88:36:6c:67:72:ec,carlynne,3625.0624,3625.1070371220003,1,-57,2256
12509,88:36:6c:67:72:ec,carlynne,3625.1648,3625.209362481,1,-57,2256
12510,88:36:6c:67:72:ec,carlynne,3625.2672,3625.311737285,1,-55,2256
12511,88:36:6c:67:72:ec,carlynne,3625.5744,3625.6190260820003,1,-21,2256
12512,88:36:6c:67:72:ec,carlynne,3625.8816,3625.9262419,1,-63,2256
12513,88:36:6c:67:72:ec,carlynne,3625.984,3626.028558515,1,-63,2256
12514,88:36:6c:67:72:ec,carlynne,3626.496,3626.540635097,1,-67,2256
12515,88:36:6c:67:72:ec,carlynne,3626.5984,3626.642925501,1,-65,2256
12516,88:36:6c:67:72:ec,carlynne,3627.4176,3627.4621189540003,1,-45,2256
12517,88:36:6c:67:72:ec,carlynne,3627.52,3627.5646416259997,1,-45,2256
12518,88:36:6c:67:72:ec,carlynne,3627.6224,3627.667066228,1,-45,2256
12519,88:36:6c:67:72:ec,carlynne,3627.9296,3627.9741856379997,1,-65,2256
12520,88:36:6c:67:72:ec,carlynne,3628.2368,3628.28147009,1,-67,2256
12521,88:36:6c:67:72:ec,carlynne,3628.3392,3628.383787366,1,-67,2256
12522,88:36:6c:67:72:ec,carlynne,3628.4416,3628.4861828079997,1,-67,2256
12523,88:36:6c:67:72:ec,carlynne,3628.544,3628.588659191,1,-21,2256
12524,88:36:6c:67:72:ec,carlynne,3628.6464,3628.6910702940004,1,-21,2256
12525,88:36:6c:67:72:ec,carlynne,3628.7488,3628.793361415,1,-57,2256
12526,88:36:6c:67:72:ec,carlynne,3628.8512,3628.895787347,1,-57,2256
12527,88:36:6c:67:72:ec,carlynne,3628.9536,3628.9982582479997,1,-57,2256
12528,88:36:6c:67:72:ec,carlynne,3629.8752,3629.9198921859997,1,-25,2256
12529,88:36:6c:67:72:ec,carlynne,3629.9776,3630.0222092659997,1,-25,2256
12530,88:36:6c:67:72:ec,carlynne,3630.1824,3630.226983,1,-65,2256
12531,88:36:6c:67:72:ec,carlynne,3630.592,3630.636689545,1,-31,2256
12532,88:36:6c:67:72:ec,carlynne,3631.2064,3631.251103956,1,-45,2256
12533,88:36:6c:67:72:ec,carlynne,3631.3088,3631.353490247,1,-45,2256
12534,88:36:6c:67:72:ec,carlynne,3631.5136,3631.558322967,1,-65,2256
12535,88:36:6c:67:72:ec,carlynne,3631.616,3631.660694267,1,-65,2256
12536,88:36:6c:67:72:ec,carlynne,3631.9232,3631.967789848,1,-67,2256
12537,88:36:6c:67:72:ec,carlynne,3632.0256,3632.070212312,1,-67,2256
12538,88:36:6c:67:72:ec,carlynne,3632.128,3632.1726945890005,1,-69,2256
12539,88:36:6c:67:72:ec,carlynne,3632.2304,3632.275209547,1,-23,2256
12540,88:36:6c:67:72:ec,carlynne,3632.3328,3632.3775128,1,-21,2256
12541,88:36:6c:67:72:ec,carlynne,3632.5376,3632.582325023,1,-57,2256
12542,88:36:6c:67:72:ec,carlynne,3633.0496,3633.0943215209995,1,-21,2256
12543,88:36:6c:67:72:ec,carlynne,3633.152,3633.196639288,1,-21,2256
12544,88:36:6c:67:72:ec,carlynne,3633.2544,3633.2991158970003,1,-65,2256
12545,88:36:6c:67:72:ec,carlynne,3633.3568,3633.4014376590003,1,-63,2256
12546,88:36:6c:67:72:ec,carlynne,3634.892933,3634.9376661990004,1,-45,2256
12547,88:36:6c:67:72:ec,carlynne,3635.712,3635.7566551090003,1,-67,2256
12548,88:36:6c:67:72:ec,carlynne,3635.8144,3635.8591397620003,1,-65,2256
12549,88:36:6c:67:72:ec,carlynne,3635.9168,3635.9615713020003,1,-23,2256
12550,88:36:6c:67:72:ec,carlynne,3636.0192,3636.063947769,1,-21,2256
12551,88:36:6c:67:72:ec,carlynne,3636.1216,3636.1663482179997,1,-21,2256
12552,88:36:6c:67:72:ec,carlynne,3636.224,3636.26874835,1,-57,2256
12553,88:36:6c:67:72:ec,carlynne,3637.4528,3637.4975766209996,1,-25,2256
12554,88:36:6c:67:72:ec,carlynne,3637.5552,3637.5999696979998,1,-67,2256
12555,88:36:6c:67:72:ec,carlynne,3638.6816,3638.7263966640003,1,-45,2256
12556,88:36:6c:67:72:ec,carlynne,3638.8864,3638.93120192,1,-65,2256
12557,88:36:6c:67:72:ec,carlynne,3639.3984,3639.4430991890003,1,-67,2256
12558,88:36:6c:67:72:ec,carlynne,3639.5008,3639.545595403,1,-67,2256
12559,88:36:6c:67:72:ec,carlynne,3639.6032,3639.6479935559996,1,-21,2256
12560,88:36:6c:67:72:ec,carlynne,3639.7056,3639.750397152,1,-19,2256
12561,88:36:6c:67:72:ec,carlynne,3639.808,3639.852783076,1,-21,2256
12562,88:36:6c:67:72:ec,carlynne,3639.9104,3639.955203255,1,-57,2256
12563,88:36:6c:67:72:ec,carlynne,3640.5248,3640.569590173,1,-21,2256
12564,88:36:6c:67:72:ec,carlynne,3642.2656,3642.310420144,1,-43,2256
12565,88:36:6c:67:72:ec,carlynne,3642.4704,3642.5151439320002,1,-45,2256
12566,88:36:6c:67:72:ec,carlynne,3643.0848,3643.129536443,1,-67,2256
12567,88:36:6c:67:72:ec,carlynne,3643.1872,3643.231937287,1,-69,2256
12568,88:36:6c:67:72:ec,carlynne,3643.2896,3643.334349152,1,-23,2256
12569,88:36:6c:67:72:ec,carlynne,3643.392,3643.43683426,1,-19,2256
12570,88:36:6c:67:72:ec,carlynne,3643.494487,3643.53932208,1,-19,2256
12571,88:36:6c:67:72:ec,carlynne,3643.5968,3643.641649295,1,-57,2256
12572,88:36:6c:67:72:ec,carlynne,3643.6992,3643.7439334540004,1,-57,2256
12573,88:36:6c:67:72:ec,carlynne,3645.6448,3645.689667259,1,-31,2256
12574,88:36:6c:67:72:ec,carlynne,3645.952,3645.996759778,1,-45,2256
12575,88:36:6c:67:72:ec,carlynne,3646.0544,3646.099163108,1,-47,2256
12576,88:36:6c:67:72:ec,carlynne,3646.1568,3646.201592848,1,-43,2256
12577,88:36:6c:67:72:ec,carlynne,3646.7712,3646.8159793620002,1,-67,2256
12578,88:36:6c:67:72:ec,carlynne,3646.8736,3646.918480426,1,-65,2256
12579,88:36:6c:67:72:ec,carlynne,3646.976,3647.020789418,1,-67,2256
12580,88:36:6c:67:72:ec,carlynne,3647.0784,3647.1232711840003,1,-19,2256
12581,88:36:6c:67:72:ec,carlynne,3647.1808,3647.225666275,1,-21,2256
12582,88:36:6c:67:72:ec,carlynne,3647.3856,3647.43047551,1,-59,2256
12583,88:36:6c:67:72:ec,carlynne,3647.7952,3647.84005846,1,-21,2256
12584,88:36:6c:67:72:ec,carlynne,3648.1024,3648.1472981379998,1,-63,2256
12585,88:36:6c:67:72:ec,carlynne,3648.8192,3648.864101486,1,-65,2256
12586,88:36:6c:67:72:ec,carlynne,3649.6384,3649.683192602,1,-45,2256
12587,88:36:6c:67:72:ec,carlynne,3649.7408,3649.7855977659997,1,-43,2256
12588,88:36:6c:67:72:ec,carlynne,3649.8432,3649.888016837,1,-45,2256
12589,88:36:6c:67:72:ec,carlynne,3649.9456,3649.990526397,1,-65,2256
12590,88:36:6c:67:72:ec,carlynne,3650.048,3650.092815127,1,-65,2256
12591,88:36:6c:67:72:ec,carlynne,3650.4576,3650.5025303370003,1,-67,2256
12592,88:36:6c:67:72:ec,carlynne,3650.6624,3650.707220503,1,-67,2256
12593,88:36:6c:67:72:ec,carlynne,3650.7648,3650.8096310729998,1,-23,2256
12594,88:36:6c:67:72:ec,carlynne,3650.8672,3650.912120653,1,-21,2256
12595,88:36:6c:67:72:ec,carlynne,3650.9696,3651.0145222590004,1,-59,2256
12596,88:36:6c:67:72:ec,carlynne,3651.072,3651.11681547,1,-57,2256
12597,88:36:6c:67:72:ec,carlynne,3651.1744,3651.219333595,1,-57,2256
12598,88:36:6c:67:72:ec,carlynne,3651.584,3651.6289544220003,1,-21,2256
12599,88:36:6c:67:72:ec,carlynne,3651.6864,3651.731222905,1,-21,2256
12600,88:36:6c:67:72:ec,carlynne,3652.096,3652.140954939,1,-25,2256
12601,88:36:6c:67:72:ec,carlynne,3652.4032,3652.4481495729997,1,-67,2256
12602,88:36:6c:67:72:ec,carlynne,3653.4272,3653.472154902,1,-45,2256
12603,88:36:6c:67:72:ec,carlynne,3653.5296,3653.574547116,1,-43,2256
12604,88:36:6c:67:72:ec,carlynne,3653.632,3653.6769557929997,1,-65,2256
12605,88:36:6c:67:72:ec,carlynne,3654.144,3654.188955092,1,-67,2256
12606,88:36:6c:67:72:ec,carlynne,3654.2464,3654.2913772409997,1,-67,2256
12607,88:36:6c:67:72:ec,carlynne,3654.3488,3654.393665042,1,-67,2256
12608,88:36:6c:67:72:ec,carlynne,3654.4512,3654.4961735770003,1,-21,2256
12609,88:36:6c:67:72:ec,carlynne,3654.5536,3654.598577498,1,-19,2256
12610,88:36:6c:67:72:ec,carlynne,3654.8608,3654.905774447,1,-57,2256
12611,88:36:6c:67:72:ec,carlynne,3655.2704,3655.315377067,1,-21,2256
12612,88:36:6c:67:72:ec,carlynne,3655.3728,3655.417667165,1,-21,2256
12613,88:36:6c:67:72:ec,carlynne,3656.192,3656.2368729409995,1,-65,2256
12614,88:36:6c:67:72:ec,carlynne,3657.1136,3657.1586084690002,1,-45,2256
12615,88:36:6c:67:72:ec,carlynne,3657.3184,3657.36329442,1,-65,2256
12616,88:36:6c:67:72:ec,carlynne,3657.9328,3657.9778042509997,1,-67,2256
12617,88:36:6c:67:72:ec,carlynne,3658.0352,3658.080207486,1,-67,2256
12618,88:36:6c:67:72:ec,carlynne,3658.1376,3658.182609177,1,-19,2256
12619,88:36:6c:67:72:ec,carlynne,3658.24,3658.285003526,1,-21,2256
12620,88:36:6c:67:72:ec,carlynne,3658.3424,3658.38741277,1,-21,2256
12621,88:36:6c:67:72:ec,carlynne,3658.5472,3658.59221314,1,-59,2256
12622,88:36:6c:67:72:ec,carlynne,3659.4688,3659.513837776,1,-23,2256
12623,88:36:6c:67:72:ec,carlynne,3659.776,3659.8209871609997,1,-65,2256
12624,88:36:6c:67:72:ec,carlynne,3660.8,3660.84505542,1,-45,2256
12625,88:36:6c:67:72:ec,carlynne,3660.9024,3660.94738076,1,-45,2256
12626,88:36:6c:67:72:ec,carlynne,3661.6192,3661.664255503,1,-67,2256
12627,88:36:6c:67:72:ec,carlynne,3661.7216,3661.76657536,1,-67,2256
12628,88:36:6c:67:72:ec,carlynne,3661.824,3661.869051368,1,-23,2256
12629,88:36:6c:67:72:ec,carlynne,3661.9264,3661.971463638,1,-23,2256
