,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
14342,88:36:6c:67:72:ec,carlynne,4140.032,4140.082719492,1,-69,2256
14343,88:36:6c:67:72:ec,carlynne,4140.1344,4140.1850675040005,1,-69,2256
14344,88:36:6c:67:72:ec,carlynne,4140.2368,4140.287590851,1,-21,2256
14345,88:36:6c:67:72:ec,carlynne,4140.3392,4140.389873412,1,-21,2256
14346,88:36:6c:67:72:ec,carlynne,4140.9536,4141.004268093,1,-21,2256
14347,88:36:6c:67:72:ec,carlynne,4141.056,4141.106689795,1,-21,2256
14348,88:36:6c:67:72:ec,carlynne,4141.7728,4141.823593927,1,-65,2256
14349,88:36:6c:67:72:ec,carlynne,4141.9776,4142.028295002,1,-65,2256
14350,88:36:6c:67:72:ec,carlynne,4142.2848,4142.335608455,1,-31,2256
14351,88:36:6c:67:72:ec,carlynne,4142.7968,4142.847495891,1,-45,2256
14352,88:36:6c:67:72:ec,carlynne,4142.8992,4142.949975277,1,-47,2256
14353,88:36:6c:67:72:ec,carlynne,4143.0016,4143.052296281,1,-47,2256
14354,88:36:6c:67:72:ec,carlynne,4143.206752,4143.257579467,1,-65,2256
14355,88:36:6c:67:72:ec,carlynne,4143.7184,4143.769154660999,1,-69,2256
14356,88:36:6c:67:72:ec,carlynne,4143.8208,4143.8715412520005,1,-69,2256
14357,88:36:6c:67:72:ec,carlynne,4143.9232,4143.97403228,1,-21,2256
14358,88:36:6c:67:72:ec,carlynne,4144.0256,4144.076421016,1,-21,2256
14359,88:36:6c:67:72:ec,carlynne,4144.2304,4144.281233519,1,-57,2256
14360,88:36:6c:67:72:ec,carlynne,4144.3328,4144.3836321829995,1,-57,2256
14361,88:36:6c:67:72:ec,carlynne,4144.742433,4144.793259265,1,-23,2256
14362,88:36:6c:67:72:ec,carlynne,4145.049701,4145.100526732,1,-63,2256
14363,88:36:6c:67:72:ec,carlynne,4145.152149,4145.202875651,1,-63,2256
14364,88:36:6c:67:72:ec,carlynne,4145.5616,4145.612351553,1,-67,2256
14365,88:36:6c:67:72:ec,carlynne,4146.585635,4146.636478313,1,-45,2256
14366,88:36:6c:67:72:ec,carlynne,4146.688,4146.7388605040005,1,-45,2256
14367,88:36:6c:67:72:ec,carlynne,4146.8928,4146.943657486,1,-63,2256
14368,88:36:6c:67:72:ec,carlynne,4146.9952,4147.045963461,1,-61,2256
14369,88:36:6c:67:72:ec,carlynne,4147.3024,4147.353152187,1,-65,2256
14370,88:36:6c:67:72:ec,carlynne,4147.4048,4147.4555329840005,1,-65,2256
14371,88:36:6c:67:72:ec,carlynne,4147.6096,4147.660457276,1,-19,2256
14372,88:36:6c:67:72:ec,carlynne,4147.712,4147.762854136,1,-21,2256
14373,88:36:6c:67:72:ec,carlynne,4147.8144,4147.865278945,1,-19,2256
14374,88:36:6c:67:72:ec,carlynne,4147.9168,4147.967681238,1,-55,2256
