,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
1196,88:36:6c:67:72:ec,carlynne,360.0384,360.043265024,1,-65,2256
1197,88:36:6c:67:72:ec,carlynne,360.3456,360.350458621,1,-21,2256
1198,88:36:6c:67:72:ec,carlynne,360.448,360.452777225,1,-21,2256
1199,88:36:6c:67:72:ec,carlynne,360.5504,360.555261396,1,-57,2256
1200,88:36:6c:67:72:ec,carlynne,360.6528,360.65758279199997,1,-55,2256
1201,88:36:6c:67:72:ec,carlynne,360.7552,360.759980579,1,-55,2256
1202,88:36:6c:67:72:ec,carlynne,361.0624,361.067265818,1,-19,2256
1203,88:36:6c:67:72:ec,carlynne,361.1648,361.169552287,1,-19,2256
1204,88:36:6c:67:72:ec,carlynne,361.3696,361.374459635,1,-63,2256
1205,88:36:6c:67:72:ec,carlynne,361.472,361.47675259,1,-65,2256
1206,88:36:6c:67:72:ec,carlynne,361.8816,361.886452389,1,-63,2256
1207,88:36:6c:67:72:ec,carlynne,361.984,361.988750315,1,-65,2256
1208,88:36:6c:67:72:ec,carlynne,362.0864,362.091184025,1,-65,2256
1209,88:36:6c:67:72:ec,carlynne,362.9056,362.910416869,1,-45,2256
1210,88:36:6c:67:72:ec,carlynne,363.4176,363.422479249,1,-61,2256
1211,88:36:6c:67:72:ec,carlynne,363.8272,363.83199709699994,1,-67,2256
1212,88:36:6c:67:72:ec,carlynne,364.032,364.03689437099996,1,-19,2256
1213,88:36:6c:67:72:ec,carlynne,364.1344,364.139180501,1,-21,2256
1214,88:36:6c:67:72:ec,carlynne,364.2368,364.241564285,1,-55,2256
1215,88:36:6c:67:72:ec,carlynne,364.4416,364.44651243199996,1,-55,2256
1216,88:36:6c:67:72:ec,carlynne,364.8512,364.85610465300005,1,-19,2256
1217,88:36:6c:67:72:ec,carlynne,364.9536,364.958407701,1,-19,2256
1218,88:36:6c:67:72:ec,carlynne,365.056,365.060915066,1,-65,2256
1219,88:36:6c:67:72:ec,carlynne,365.1584,365.163202964,1,-65,2256
1220,88:36:6c:67:72:ec,carlynne,365.2608,365.265630856,1,-61,2256
1221,88:36:6c:67:72:ec,carlynne,365.4656,365.47051928400003,1,-23,2256
1222,88:36:6c:67:72:ec,carlynne,365.6704,365.675230694,1,-65,2256
1223,88:36:6c:67:72:ec,carlynne,367.0016,367.00653835599996,1,-63,2256
1224,88:36:6c:67:72:ec,carlynne,367.7184,367.723337529,1,-19,2256
1225,88:36:6c:67:72:ec,carlynne,367.8208,367.82565576800005,1,-19,2256
1226,88:36:6c:67:72:ec,carlynne,367.9232,367.928033839,1,-21,2256
1227,88:36:6c:67:72:ec,carlynne,368.0256,368.0305413,1,-55,2256
1228,88:36:6c:67:72:ec,carlynne,368.128,368.132829534,1,-55,2256
1229,88:36:6c:67:72:ec,carlynne,368.5376,368.542565767,1,-19,2256
1230,88:36:6c:67:72:ec,carlynne,368.64,368.64485452199995,1,-19,2256
1231,88:36:6c:67:72:ec,carlynne,369.0496,369.054567271,1,-23,2256
1232,88:36:6c:67:72:ec,carlynne,369.2544,369.259249343,1,-23,2256
1233,88:36:6c:67:72:ec,carlynne,369.3568,369.36176662099996,1,-65,2256
1234,88:36:6c:67:72:ec,carlynne,370.4832,370.48817725,1,-43,2256
1235,88:36:6c:67:72:ec,carlynne,370.688,370.692983163,1,-61,2256
1236,88:36:6c:67:72:ec,carlynne,371.3024,371.307396547,1,-65,2256
1237,88:36:6c:67:72:ec,carlynne,371.4048,371.40967562099996,1,-19,2256
1238,88:36:6c:67:72:ec,carlynne,371.5072,371.512185591,1,-21,2256
1239,88:36:6c:67:72:ec,carlynne,371.6096,371.61450718699996,1,-21,2256
1240,88:36:6c:67:72:ec,carlynne,371.712,371.71698041300004,1,-53,2256
1241,88:36:6c:67:72:ec,carlynne,371.8144,371.819284664,1,-55,2256
1242,88:36:6c:67:72:ec,carlynne,372.736,372.741020081,1,-23,2256
1243,88:36:6c:67:72:ec,carlynne,372.9408,372.945808424,1,-23,2256
1244,88:36:6c:67:72:ec,carlynne,373.0432,373.048110204,1,-65,2256
1245,88:36:6c:67:72:ec,carlynne,373.6576,373.66252716599996,1,-29,2256
1246,88:36:6c:67:72:ec,carlynne,374.0672,374.072130818,1,-43,2256
1247,88:36:6c:67:72:ec,carlynne,375.1936,375.19854697,1,-21,2256
1248,88:36:6c:67:72:ec,carlynne,375.296,375.301041435,1,-19,2256
1249,88:36:6c:67:72:ec,carlynne,375.5008,375.505785219,1,-57,2256
1250,88:36:6c:67:72:ec,carlynne,375.9104,375.91543675699995,1,-19,2256
1251,88:36:6c:67:72:ec,carlynne,376.013445,376.018482115,1,-19,2256
1252,88:36:6c:67:72:ec,carlynne,377.754465,377.759537181,1,-45,2256
1253,88:36:6c:67:72:ec,carlynne,377.856,377.86098010800004,1,-45,2256
1254,88:36:6c:67:72:ec,carlynne,377.9584,377.963463583,1,-43,2256
1255,88:36:6c:67:72:ec,carlynne,378.573228,378.578251416,1,-69,2256
1256,88:36:6c:67:72:ec,carlynne,378.6752,378.680299315,1,-67,2256
1257,88:36:6c:67:72:ec,carlynne,378.7776,378.78268753,1,-21,2256
1258,88:36:6c:67:72:ec,carlynne,378.88,378.885089281,1,-21,2256
1259,88:36:6c:67:72:ec,carlynne,378.9824,378.98747439699997,1,-21,2256
1260,88:36:6c:67:72:ec,carlynne,380.3136,380.31871639900004,1,-23,2256
1261,88:36:6c:67:72:ec,carlynne,380.416,380.42104554400004,1,-65,2256
1262,88:36:6c:67:72:ec,carlynne,381.440024,381.44502316300003,1,-45,2256
1263,88:36:6c:67:72:ec,carlynne,381.542415,381.547481866,1,-43,2256
1264,88:36:6c:67:72:ec,carlynne,381.644814,381.649974602,1,-45,2256
1265,88:36:6c:67:72:ec,carlynne,382.259232,382.26436463199997,1,-67,2256
1266,88:36:6c:67:72:ec,carlynne,382.362143,382.36727653199995,1,-69,2256
1267,88:36:6c:67:72:ec,carlynne,382.464,382.469147702,1,-65,2256
1268,88:36:6c:67:72:ec,carlynne,382.5664,382.57154758400003,1,-21,2256
1269,88:36:6c:67:72:ec,carlynne,382.668813,382.673864504,1,-21,2256
1270,88:36:6c:67:72:ec,carlynne,383.385645,383.390800604,1,-21,2256
1271,88:36:6c:67:72:ec,carlynne,384.0,384.00515655,1,-23,2256
1272,88:36:6c:67:72:ec,carlynne,384.102564,384.107717579,1,-67,2256
1273,88:36:6c:67:72:ec,carlynne,384.2048,384.20998392300004,1,-65,2256
1274,88:36:6c:67:72:ec,carlynne,385.2288,385.233976087,1,-45,2256
1275,88:36:6c:67:72:ec,carlynne,385.536,385.541177632,1,-63,2256
1276,88:36:6c:67:72:ec,carlynne,385.945626,385.950796158,1,-69,2256
1277,88:36:6c:67:72:ec,carlynne,386.1504,386.15557440199996,1,-67,2256
1278,88:36:6c:67:72:ec,carlynne,386.2528,386.25786398400004,1,-19,2256
1279,88:36:6c:67:72:ec,carlynne,386.3552,386.360396873,1,-19,2256
1280,88:36:6c:67:72:ec,carlynne,386.6624,386.66759709,1,-55,2256
1281,88:36:6c:67:72:ec,carlynne,387.072,387.077195551,1,-19,2256
1282,88:36:6c:67:72:ec,carlynne,387.1744,387.179515793,1,-19,2256
1283,88:36:6c:67:72:ec,carlynne,387.2768,387.28199022800004,1,-63,2256
1284,88:36:6c:67:72:ec,carlynne,387.3792,387.384399451,1,-65,2256
1285,88:36:6c:67:72:ec,carlynne,387.8912,387.896299601,1,-67,2256
1286,88:36:6c:67:72:ec,carlynne,388.096,388.101201105,1,-65,2256
1287,88:36:6c:67:72:ec,carlynne,389.0176,389.02282831199994,1,-47,2256
1288,88:36:6c:67:72:ec,carlynne,389.735111,389.740346221,1,-73,2256
1289,88:36:6c:67:72:ec,carlynne,389.8368,389.841976791,1,-69,2256
1290,88:36:6c:67:72:ec,carlynne,389.9392,389.944421336,1,-23,2256
1291,88:36:6c:67:72:ec,carlynne,390.041635,390.046864528,1,-23,2256
1292,88:36:6c:67:72:ec,carlynne,390.144,390.149240771,1,-21,2256
1293,88:36:6c:67:72:ec,carlynne,390.3488,390.354030636,1,-59,2256
1294,88:36:6c:67:72:ec,carlynne,390.7584,390.763655753,1,-23,2256
1295,88:36:6c:67:72:ec,carlynne,390.8608,390.865997177,1,-23,2256
1296,88:36:6c:67:72:ec,carlynne,391.0656,391.070737286,1,-65,2256
1297,88:36:6c:67:72:ec,carlynne,391.9872,391.992448833,1,-65,2256
1298,88:36:6c:67:72:ec,carlynne,392.4992,392.50447107,1,-67,2256
1299,88:36:6c:67:72:ec,carlynne,392.8064,392.81158850599996,1,-67,2256
1300,88:36:6c:67:72:ec,carlynne,393.0112,393.016471467,1,-67,2256
1301,88:36:6c:67:72:ec,carlynne,393.4208,393.426078191,1,-69,2256
1302,88:36:6c:67:72:ec,carlynne,393.5232,393.528366881,1,-69,2256
1303,88:36:6c:67:72:ec,carlynne,393.6256,393.63087411099997,1,-21,2256
1304,88:36:6c:67:72:ec,carlynne,393.728,393.73327808199997,1,-23,2256
1305,88:36:6c:67:72:ec,carlynne,393.8304,393.835599227,1,-21,2256
1306,88:36:6c:67:72:ec,carlynne,394.5472,394.552494828,1,-23,2256
1307,88:36:6c:67:72:ec,carlynne,394.752,394.75730190900003,1,-63,2256
1308,88:36:6c:67:72:ec,carlynne,395.0592,395.064411492,1,-25,2256
1309,88:36:6c:67:72:ec,carlynne,395.3664,395.37170263900003,1,-67,2256
1310,88:36:6c:67:72:ec,carlynne,395.5712,395.576496313,1,-65,2256
1311,88:36:6c:67:72:ec,carlynne,396.4928,396.49804829199996,1,-45,2256
1312,88:36:6c:67:72:ec,carlynne,396.5952,396.600532779,1,-67,2256
1313,88:36:6c:67:72:ec,carlynne,397.1072,397.112528711,1,-69,2256
1314,88:36:6c:67:72:ec,carlynne,397.2096,397.21493318800003,1,-71,2256
1315,88:36:6c:67:72:ec,carlynne,397.4144,397.419729384,1,-23,2256
1316,88:36:6c:67:72:ec,carlynne,397.5168,397.52212530699995,1,-21,2256
1317,88:36:6c:67:72:ec,carlynne,397.6192,397.624520999,1,-59,2256
1318,88:36:6c:67:72:ec,carlynne,397.7216,397.726849766,1,-61,2256
1319,88:36:6c:67:72:ec,carlynne,398.4384,398.443752534,1,-65,2256
1320,88:36:6c:67:72:ec,carlynne,398.5408,398.546049659,1,-63,2256
1321,88:36:6c:67:72:ec,carlynne,399.052826,399.058171937,1,-69,2256
1322,88:36:6c:67:72:ec,carlynne,399.36,399.36535020800005,1,-67,2256
1323,88:36:6c:67:72:ec,carlynne,399.9744,399.97966265900004,1,-47,2256
1324,88:36:6c:67:72:ec,carlynne,400.0768,400.08215154199996,1,-45,2256
1325,88:36:6c:67:72:ec,carlynne,400.1792,400.18447704199997,1,-45,2256
1326,88:36:6c:67:72:ec,carlynne,400.4864,400.49167432699994,1,-65,2256
1327,88:36:6c:67:72:ec,carlynne,400.7936,400.79889751699994,1,-71,2256
1328,88:36:6c:67:72:ec,carlynne,400.896,400.90129732400004,1,-69,2256
1329,88:36:6c:67:72:ec,carlynne,400.9984,401.00367556099997,1,-69,2256
1330,88:36:6c:67:72:ec,carlynne,401.1008,401.10611985,1,-23,2256
1331,88:36:6c:67:72:ec,carlynne,401.2032,401.20847099900004,1,-21,2256
1332,88:36:6c:67:72:ec,carlynne,402.0224,402.02778201800004,1,-23,2256
1333,88:36:6c:67:72:ec,carlynne,402.7392,402.74449313800005,1,-67,2256
1334,88:36:6c:67:72:ec,carlynne,402.944,402.949411862,1,-67,2256
1335,88:36:6c:67:72:ec,carlynne,403.7632,403.76860233199994,1,-45,2256
1336,88:36:6c:67:72:ec,carlynne,404.48007,404.485371606,1,-69,2256
1337,88:36:6c:67:72:ec,carlynne,404.5824,404.58783371699997,1,-67,2256
1338,88:36:6c:67:72:ec,carlynne,404.684834,404.690192318,1,-69,2256
