,sa,timedifference,sequence no,length
1751,84:2e:27:6b:53:df,3273.126947308,45032,158
1752,84:2e:27:6b:53:df,3273.128621671,45033,158
1753,84:2e:27:6b:53:df,3273.130431336,45034,158
1754,84:2e:27:6b:53:df,3273.1319180299997,45035,158
1755,84:2e:27:6b:53:df,3273.1468617849996,45036,158
1756,84:2e:27:6b:53:df,3273.148152171,45037,158
1757,84:2e:27:6b:53:df,3273.150050356,45038,158
1758,84:2e:27:6b:53:df,3273.1516959019996,45039,158
1759,84:2e:27:6b:53:df,3273.402585026,45084,158
1760,84:2e:27:6b:53:df,3273.4041214399995,45085,158
1761,84:2e:27:6b:53:df,3273.406031848,45086,158
1762,84:2e:27:6b:53:df,3273.4075097369996,45087,158
1800,84:2e:27:6b:53:df,3281.080916821,45159,158
1801,84:2e:27:6b:53:df,3281.1644404189997,45176,158
1802,84:2e:27:6b:53:df,3281.165836829,45177,158
1803,84:2e:27:6b:53:df,3281.167264136,45178,158
1804,84:2e:27:6b:53:df,3281.168616976,45179,158
1805,84:2e:27:6b:53:df,3281.184748846,45180,158
1806,84:2e:27:6b:53:df,3281.186137809,45181,158
1807,84:2e:27:6b:53:df,3281.1876836549995,45182,158
1808,84:2e:27:6b:53:df,3281.189012881,45183,158
1817,84:2e:27:6b:53:df,3289.081123776,45395,158
1818,84:2e:27:6b:53:df,3289.0825013080002,45396,158
1819,84:2e:27:6b:53:df,3289.083826624,45397,158
1820,84:2e:27:6b:53:df,3289.100216645,45398,158
1821,84:2e:27:6b:53:df,3289.101643611,45399,158
1822,84:2e:27:6b:53:df,3289.103041109,45400,158
1823,84:2e:27:6b:53:df,3289.104415324,45401,158
1824,84:2e:27:6b:53:df,3289.118123635,45402,158
1825,84:2e:27:6b:53:df,3289.1195175549997,45403,158
1826,84:2e:27:6b:53:df,3289.144896926,45408,158
1827,84:2e:27:6b:53:df,3289.146244343,45409,158
1828,84:2e:27:6b:53:df,3289.1597156569997,45411,158
1829,84:2e:27:6b:53:df,3289.161096356,45412,158
1830,84:2e:27:6b:53:df,3289.162458934,45413,158
1831,84:2e:27:6b:53:df,3289.1783093980002,45414,158
1832,84:2e:27:6b:53:df,3289.1797671349996,45415,158
1833,84:2e:27:6b:53:df,3289.2179195719996,45422,158
1834,84:2e:27:6b:53:df,3289.220720351,45424,158
1835,84:2e:27:6b:53:df,3289.238771775,45426,158
1836,84:2e:27:6b:53:df,3289.243086948,45429,158
1837,84:2e:27:6b:53:df,3289.259373214,45430,158
1838,84:2e:27:6b:53:df,3289.260755672,45431,158
1839,84:2e:27:6b:53:df,3289.262212442,45432,158
1840,84:2e:27:6b:53:df,3289.263541573,45433,158
1849,84:2e:27:6b:53:df,3306.864702124,45476,158
1850,84:2e:27:6b:53:df,3306.867504287,45478,158
1851,84:2e:27:6b:53:df,3306.903706288,45483,158
1852,84:2e:27:6b:53:df,3306.907765084,45486,158
1853,84:2e:27:6b:53:df,3306.9235535149996,45487,158
1854,84:2e:27:6b:53:df,3306.9669056619996,45497,158
1855,84:2e:27:6b:53:df,3306.968255029,45498,158
1856,84:2e:27:6b:53:df,3306.9862549189997,45500,158
1857,84:2e:27:6b:53:df,3306.9876532589997,45501,158
1858,84:2e:27:6b:53:df,3307.0279049549995,45509,158
1859,84:2e:27:6b:53:df,3307.029193682,45510,158
1900,84:2e:27:6b:53:df,3413.6170462219998,45809,158
1901,84:2e:27:6b:53:df,3413.6979380899998,45824,158
