,sa,timedifference,sequence no,length
2516,84:2e:27:6b:53:df,4936.217345649,61409,158
2517,84:2e:27:6b:53:df,4936.219174985,61410,158
2518,84:2e:27:6b:53:df,4936.236009863,61412,158
2519,84:2e:27:6b:53:df,4936.239096032,61414,158
2520,84:2e:27:6b:53:df,4936.258391904999,61416,158
2521,84:2e:27:6b:53:df,4936.2597864869995,61417,158
2522,84:2e:27:6b:53:df,4936.261490654,61418,158
2523,84:2e:27:6b:53:df,4936.262967695,61419,158
2524,84:2e:27:6b:53:df,4936.278868496,61420,158
2525,84:2e:27:6b:53:df,4936.408704224,61446,158
2526,84:2e:27:6b:53:df,4936.410028649,61447,158
2527,84:2e:27:6b:53:df,4936.494663965,61463,158
2528,84:2e:27:6b:53:df,4936.554414101,61472,158
2529,84:2e:27:6b:53:df,4936.555810833001,61473,158
2530,84:2e:27:6b:53:df,4936.559537241,61475,158
2531,84:2e:27:6b:53:df,4936.580564097,61478,158
2563,84:2e:27:6b:53:df,4944.310895445,61565,158
2564,84:2e:27:6b:53:df,4944.312207541,61566,158
2565,84:2e:27:6b:53:df,4944.328100293,61567,158
2566,84:2e:27:6b:53:df,4944.330915686,61569,158
2567,84:2e:27:6b:53:df,4944.531975731,61593,158
2568,84:2e:27:6b:53:df,4944.533392514,61594,158
2569,84:2e:27:6b:53:df,4944.534813371,61595,158
2570,84:2e:27:6b:53:df,4944.536165144,61596,158
2571,84:2e:27:6b:53:df,4944.551372768,61597,158
2572,84:2e:27:6b:53:df,4944.55279137,61598,158
2573,84:2e:27:6b:53:df,4944.554188933,61599,158
2574,84:2e:27:6b:53:df,4944.5555403749995,61600,158
2582,84:2e:27:6b:53:df,4952.311285758,61779,158
2583,84:2e:27:6b:53:df,4952.312705483,61780,158
2584,84:2e:27:6b:53:df,4952.3142279799995,61781,158
2585,84:2e:27:6b:53:df,4952.3155085280005,61782,158
2586,84:2e:27:6b:53:df,4952.330064201,61783,158
2587,84:2e:27:6b:53:df,4952.331449792,61784,158
2588,84:2e:27:6b:53:df,4952.332860746,61785,158
2589,84:2e:27:6b:53:df,4952.334188874,61786,158
2590,84:2e:27:6b:53:df,4952.351873379999,61787,158
2591,84:2e:27:6b:53:df,4952.353294743,61788,158
2592,84:2e:27:6b:53:df,4952.3546916099995,61789,158
2593,84:2e:27:6b:53:df,4952.356019688,61790,158
2594,84:2e:27:6b:53:df,4952.370258099,61791,158
2595,84:2e:27:6b:53:df,4952.371654454,61792,158
2596,84:2e:27:6b:53:df,4952.373024038,61793,158
2597,84:2e:27:6b:53:df,4952.374381719,61794,158
2598,84:2e:27:6b:53:df,4952.397850958,61795,158
2599,84:2e:27:6b:53:df,4952.399248741,61796,158
2600,84:2e:27:6b:53:df,4952.4006459189995,61797,158
2601,84:2e:27:6b:53:df,4952.401976046,61798,158
2602,84:2e:27:6b:53:df,4952.413921149,61799,158
2603,84:2e:27:6b:53:df,4952.41535639,61800,158
2604,84:2e:27:6b:53:df,4952.416748285,61801,158
2605,84:2e:27:6b:53:df,4952.418081495,61802,158
2606,84:2e:27:6b:53:df,4968.264328141,61846,158
2607,84:2e:27:6b:53:df,4968.326385277,61859,158
2608,84:2e:27:6b:53:df,4968.345082883,61862,158
2609,84:2e:27:6b:53:df,4968.363634963001,61865,158
2610,84:2e:27:6b:53:df,4968.401992468001,61872,158
2675,84:2e:27:6b:53:df,5194.240709615,65538,158
2676,84:2e:27:6b:53:df,5194.242124027,65539,158
2677,84:2e:27:6b:53:df,5194.257320772,65540,158
2678,84:2e:27:6b:53:df,5194.258614199,65541,158
2679,84:2e:27:6b:53:df,5194.26341987,65543,158
2680,84:2e:27:6b:53:df,5194.280603855,65545,158
2681,84:2e:27:6b:53:df,5194.283692659999,65547,158
2682,84:2e:27:6b:53:df,5194.325976976,65555,158
2683,84:2e:27:6b:53:df,5194.362695495,65560,158
2684,84:2e:27:6b:53:df,5194.471013306999,65581,158
2685,84:2e:27:6b:53:df,5194.4726610239995,65582,158
2716,84:2e:27:6b:53:df,5202.105055268,65648,158
2717,84:2e:27:6b:53:df,5202.126000917,65651,158
2718,84:2e:27:6b:53:df,5202.14598289,65655,158
2719,84:2e:27:6b:53:df,5202.658170304,65723,158
2725,84:2e:27:6b:53:df,5210.250983923,65901,158
2726,84:2e:27:6b:53:df,5210.267644478,65902,158
2727,84:2e:27:6b:53:df,5210.269046838001,65903,158
2742,84:2e:27:6b:53:df,5227.293300099,65952,158
2743,84:2e:27:6b:53:df,5227.311628762,65955,158
2744,84:2e:27:6b:53:df,5227.315413139,65956,158
2745,84:2e:27:6b:53:df,5227.353268946,65964,158
2746,84:2e:27:6b:53:df,5227.354552004,65965,158
2768,84:2e:27:6b:53:df,5259.294734475,66087,158
2769,84:2e:27:6b:53:df,5259.2961271819995,66088,158
2770,84:2e:27:6b:53:df,5259.314137721,66091,158
2771,84:2e:27:6b:53:df,5259.318304191,66094,158
2789,84:2e:27:6b:53:df,5332.762576934,66266,158
2790,84:2e:27:6b:53:df,5332.7639905589995,66267,158
2791,84:2e:27:6b:53:df,5332.7653422719995,66268,158
2792,84:2e:27:6b:53:df,5332.788487161,66271,158
2793,84:2e:27:6b:53:df,5332.789800906,66272,158
2794,84:2e:27:6b:53:df,5332.8042356139995,66273,158
2795,84:2e:27:6b:53:df,5332.807085122,66275,158
2796,84:2e:27:6b:53:df,5332.808513521,66276,158
2797,84:2e:27:6b:53:df,5332.827815539,66280,158
