,sa,timedifference,sequence no,length
1314,84:2e:27:6b:53:df,2499.7809200869997,36912,158
1315,84:2e:27:6b:53:df,2499.7821657599998,36913,158
1316,84:2e:27:6b:53:df,2499.7858602789997,36915,158
1317,84:2e:27:6b:53:df,2499.802272476,36916,158
1318,84:2e:27:6b:53:df,2499.803760283,36917,158
1319,84:2e:27:6b:53:df,2499.8068609849997,36919,158
1354,84:2e:27:6b:53:df,2507.3709708389997,36970,158
1355,84:2e:27:6b:53:df,2507.387165022,36971,158
1356,84:2e:27:6b:53:df,2507.388492774,36972,158
1357,84:2e:27:6b:53:df,2507.3898143519996,36973,158
1358,84:2e:27:6b:53:df,2507.3911383610002,36974,158
1359,84:2e:27:6b:53:df,2507.4561878689997,36977,158
1360,84:2e:27:6b:53:df,2507.457608876,36978,158
1361,84:2e:27:6b:53:df,2507.4764150379997,36981,158
1362,84:2e:27:6b:53:df,2507.477813429,36982,158
1363,84:2e:27:6b:53:df,2507.4792176069996,36983,158
1364,84:2e:27:6b:53:df,2507.480537185,36984,158
1365,84:2e:27:6b:53:df,2507.501919769,36988,158
1366,84:2e:27:6b:53:df,2507.5875392479998,36995,158
1367,84:2e:27:6b:53:df,2507.5889307879997,36996,158
1368,84:2e:27:6b:53:df,2507.59034327,36997,158
1369,84:2e:27:6b:53:df,2507.591661671,36998,158
1370,84:2e:27:6b:53:df,2507.607855624,36999,158
1371,84:2e:27:6b:53:df,2507.6092119819996,37000,158
1372,84:2e:27:6b:53:df,2507.610592817,37001,158
1373,84:2e:27:6b:53:df,2507.611942529,37002,158
1374,84:2e:27:6b:53:df,2507.720862783,37014,158
1375,84:2e:27:6b:53:df,2507.742123265,37018,158
1376,84:2e:27:6b:53:df,2507.853098376,37032,158
1377,84:2e:27:6b:53:df,2507.872120817,37035,158
1378,84:2e:27:6b:53:df,2507.8749119639997,37037,158
1379,84:2e:27:6b:53:df,2507.9838321979996,37051,158
1380,84:2e:27:6b:53:df,2507.9852883569997,37052,158
1381,84:2e:27:6b:53:df,2507.98668606,37053,158
1382,84:2e:27:6b:53:df,2507.987992222,37054,158
1383,84:2e:27:6b:53:df,2508.004144469,37055,158
1384,84:2e:27:6b:53:df,2508.0055290369996,37056,158
1385,84:2e:27:6b:53:df,2508.0069271969996,37057,158
1386,84:2e:27:6b:53:df,2508.008256137,37058,158
1397,84:2e:27:6b:53:df,2515.502989331,37174,158
1398,84:2e:27:6b:53:df,2515.504405934,37175,158
1399,84:2e:27:6b:53:df,2515.505916739,37176,158
1400,84:2e:27:6b:53:df,2515.5072677089997,37177,158
1401,84:2e:27:6b:53:df,2515.508643613,37178,158
1402,84:2e:27:6b:53:df,2515.51379189,37179,158
1403,84:2e:27:6b:53:df,2515.515222004,37180,158
1404,84:2e:27:6b:53:df,2515.516488985,37181,158
1405,84:2e:27:6b:53:df,2515.517936198,37182,158
1406,84:2e:27:6b:53:df,2515.522813846,37184,158
1407,84:2e:27:6b:53:df,2515.526345459,37185,158
1408,84:2e:27:6b:53:df,2515.527759681,37186,158
1409,84:2e:27:6b:53:df,2515.533912669,37188,158
1410,84:2e:27:6b:53:df,2515.5352843319997,37189,158
1411,84:2e:27:6b:53:df,2515.536660977,37190,158
1412,84:2e:27:6b:53:df,2515.5417822719996,37191,158
1413,84:2e:27:6b:53:df,2515.5432013,37192,158
1414,84:2e:27:6b:53:df,2515.544567682,37193,158
1415,84:2e:27:6b:53:df,2515.545938022,37194,158
1416,84:2e:27:6b:53:df,2515.550941245,37196,158
1417,84:2e:27:6b:53:df,2515.552274144,37197,158
1418,84:2e:27:6b:53:df,2515.553692991,37198,158
1419,84:2e:27:6b:53:df,2515.555120468,37199,158
1420,84:2e:27:6b:53:df,2515.55651716,37200,158
1421,84:2e:27:6b:53:df,2515.557790947,37201,158
1422,84:2e:27:6b:53:df,2515.559158571,37202,158
1423,84:2e:27:6b:53:df,2515.56427914,37203,158
1424,84:2e:27:6b:53:df,2515.5657241679996,37204,158
1425,84:2e:27:6b:53:df,2515.567026807,37205,158
1426,84:2e:27:6b:53:df,2515.5686659179996,37206,158
1427,84:2e:27:6b:53:df,2515.570064181,37207,158
1428,84:2e:27:6b:53:df,2515.571470892,37208,158
1429,84:2e:27:6b:53:df,2515.572791069,37209,158
1430,84:2e:27:6b:53:df,2515.574176331,37210,158
1431,84:2e:27:6b:53:df,2515.579199842,37212,158
1432,84:2e:27:6b:53:df,2515.580816532,37213,158
1443,84:2e:27:6b:53:df,2532.209403841,37266,158
1444,84:2e:27:6b:53:df,2532.229984451,37270,158
1445,84:2e:27:6b:53:df,2532.231300111,37271,158
1446,84:2e:27:6b:53:df,2532.247983664,37272,158
1447,84:2e:27:6b:53:df,2532.249342067,37273,158
1448,84:2e:27:6b:53:df,2532.2507532369996,37274,158
1449,84:2e:27:6b:53:df,2532.252109675,37275,158
1450,84:2e:27:6b:53:df,2532.267737726,37276,158
1451,84:2e:27:6b:53:df,2532.2888129039998,37281,158
1452,84:2e:27:6b:53:df,2532.290208087,37282,158
1453,84:2e:27:6b:53:df,2532.291523531,37283,158
1454,84:2e:27:6b:53:df,2532.3090397329997,37285,158
1455,84:2e:27:6b:53:df,2532.3103558579996,37286,158
1456,84:2e:27:6b:53:df,2532.311697833,37287,158
1457,84:2e:27:6b:53:df,2532.328002281,37288,158
1458,84:2e:27:6b:53:df,2532.32938078,37289,158
1459,84:2e:27:6b:53:df,2532.349138711,37292,158
1460,84:2e:27:6b:53:df,2532.3520274029997,37294,158
1478,84:2e:27:6b:53:df,2565.032250951,37392,158
1479,84:2e:27:6b:53:df,2565.042918197,37397,158
1480,84:2e:27:6b:53:df,2565.052625932,37401,158
1503,84:2e:27:6b:53:df,2756.9136460849995,37844,158
1504,84:2e:27:6b:53:df,2756.955567258,37854,158
1505,84:2e:27:6b:53:df,2756.9720671369996,37857,158
1506,84:2e:27:6b:53:df,2757.0349968230003,37871,158
1507,84:2e:27:6b:53:df,2757.0717941349994,37877,158
1533,84:2e:27:6b:53:df,2835.928613814,40937,158
1534,84:2e:27:6b:53:df,2835.930017446,40938,158
1535,84:2e:27:6b:53:df,2835.931720631,40939,158
1536,84:2e:27:6b:53:df,2835.9481200719997,40940,158
1537,84:2e:27:6b:53:df,2835.970759082,40944,158
1538,84:2e:27:6b:53:df,2835.972153908,40945,158
1539,84:2e:27:6b:53:df,2835.9742255730002,40946,158
1540,84:2e:27:6b:53:df,2835.9755672519996,40947,158
1541,84:2e:27:6b:53:df,2835.990786188,40948,158
1542,84:2e:27:6b:53:df,2835.992837666,40949,158
1543,84:2e:27:6b:53:df,2835.997001204,40950,158
1544,84:2e:27:6b:53:df,2835.9989728869996,40951,158
1545,84:2e:27:6b:53:df,2836.056806056,40960,158
1546,84:2e:27:6b:53:df,2836.0815608989997,40967,158
1547,84:2e:27:6b:53:df,2836.103640202,40971,158
1550,84:2e:27:6b:53:df,2838.525679652,41105,158
1551,84:2e:27:6b:53:df,2838.527107293,41106,158
1552,84:2e:27:6b:53:df,2838.528570222,41107,158
1553,84:2e:27:6b:53:df,2838.529944446,41108,158
1557,84:2e:27:6b:53:df,2838.639336846,41120,158
1558,84:2e:27:6b:53:df,2838.640733252,41121,158
1559,84:2e:27:6b:53:df,2838.6421242599995,41122,158
1564,84:2e:27:6b:53:df,2838.7715863599997,41138,158
1567,84:2e:27:6b:53:df,2838.907411824,41156,158
1568,84:2e:27:6b:53:df,2838.9087875719997,41157,158
1569,84:2e:27:6b:53:df,2838.910332571,41158,158
1570,84:2e:27:6b:53:df,2838.911684354,41159,158
1571,84:2e:27:6b:53:df,2838.927897105,41160,158
1572,84:2e:27:6b:53:df,2838.929285552,41161,158
1573,84:2e:27:6b:53:df,2838.930731638,41162,158
1574,84:2e:27:6b:53:df,2838.932059385,41163,158
1600,84:2e:27:6b:53:df,2843.911272127,41261,158
1601,84:2e:27:6b:53:df,2843.915436677,41264,158
1602,84:2e:27:6b:53:df,2843.937193079,41272,158
1603,84:2e:27:6b:53:df,2844.086660516,41292,158
1604,84:2e:27:6b:53:df,2844.0880821399996,41293,158
1605,84:2e:27:6b:53:df,2844.089545716,41294,158
1606,84:2e:27:6b:53:df,2844.090897519,41295,158
1607,84:2e:27:6b:53:df,2844.1071871619997,41296,158
1608,84:2e:27:6b:53:df,2844.1086416069998,41297,158
1609,84:2e:27:6b:53:df,2844.110039922,41298,158
1610,84:2e:27:6b:53:df,2844.1113908830002,41299,158
1611,84:2e:27:6b:53:df,2844.4829682199997,41346,158
1612,84:2e:27:6b:53:df,2844.484391593,41347,158
1613,84:2e:27:6b:53:df,2844.485811819,41348,158
1614,84:2e:27:6b:53:df,2844.4871414649997,41349,158
1615,84:2e:27:6b:53:df,2844.503338926,41350,158
1616,84:2e:27:6b:53:df,2844.5047661830004,41351,158
1617,84:2e:27:6b:53:df,2844.5061869549995,41352,158
1618,84:2e:27:6b:53:df,2844.5075204299997,41353,158
1619,84:2e:27:6b:53:df,2844.6612737580003,41375,158
1620,84:2e:27:6b:53:df,2844.6816118680003,41379,158
1653,84:2e:27:6b:53:df,2867.959454248,41597,158
1654,84:2e:27:6b:53:df,2867.963669255,41600,158
1655,84:2e:27:6b:53:df,2867.980490767,41601,158
1656,84:2e:27:6b:53:df,2867.9819954530003,41602,158
1657,84:2e:27:6b:53:df,2867.983403626,41603,158
1658,84:2e:27:6b:53:df,2867.9846485569997,41604,158
1661,84:2e:27:6b:53:df,2868.0009909319997,41605,158
1662,84:2e:27:6b:53:df,2868.002392811,41606,158
1663,84:2e:27:6b:53:df,2868.003760109,41607,158
1664,84:2e:27:6b:53:df,2868.0051092399995,41608,158
1665,84:2e:27:6b:53:df,2868.0238539999996,41609,158
1666,84:2e:27:6b:53:df,2868.025163701,41610,158
1667,84:2e:27:6b:53:df,2868.026620526,41611,158
1668,84:2e:27:6b:53:df,2868.0279276310002,41612,158
1669,84:2e:27:6b:53:df,2868.048403154,41613,158
1670,84:2e:27:6b:53:df,2868.049824913,41614,158
1671,84:2e:27:6b:53:df,2868.051222461,41615,158
1672,84:2e:27:6b:53:df,2868.0525286330003,41616,158
1673,84:2e:27:6b:53:df,2868.063475586,41617,158
1674,84:2e:27:6b:53:df,2868.0648702519998,41618,158
1675,84:2e:27:6b:53:df,2868.083249578,41621,158
1676,84:2e:27:6b:53:df,2868.0846170719997,41622,158
1677,84:2e:27:6b:53:df,2868.086050944,41623,158
1678,84:2e:27:6b:53:df,2868.0875305319996,41624,158
1679,84:2e:27:6b:53:df,2868.104492334,41625,158
1680,84:2e:27:6b:53:df,2868.1059003660002,41626,158
1681,84:2e:27:6b:53:df,2868.107316372,41627,158
1682,84:2e:27:6b:53:df,2868.108657851,41628,158
