80:8c:97:be:72:fc,1200.226772575,128677,NaN,251
80:8c:97:be:72:fc,1212.2382024889998,133061,NaN,251
80:8c:97:be:72:fc,1212.246134175,133063,NaN,251
80:8c:97:be:72:fc,1216.227885083,133157,NaN,251
80:8c:97:be:72:fc,1220.234311127,133254,NaN,251
80:8c:97:be:72:fc,1224.239397932,133349,NaN,251
80:8c:97:be:72:fc,1224.241566257,133350,NaN,251
80:8c:97:be:72:fc,1228.2376989939999,133445,NaN,251
80:8c:97:be:72:fc,1236.238286174,133637,NaN,251
80:8c:97:be:72:fc,1240.247256833,133733,NaN,251
80:8c:97:be:72:fc,1247.226919002,133925,NaN,251
80:8c:97:be:72:fc,1252.246327116,134021,NaN,251
80:8c:97:be:72:fc,1256.269998435,134117,NaN,251
80:8c:97:be:72:fc,1256.272145411,134118,NaN,251
80:8c:97:be:72:fc,1256.2744253189999,134119,NaN,251
80:8c:97:be:72:fc,1264.254186926,138406,NaN,251
80:8c:97:be:72:fc,1268.258756677,138502,NaN,251
80:8c:97:be:72:fc,1268.264338063,138503,NaN,251
80:8c:97:be:72:fc,1280.276272483,138791,NaN,251
80:8c:97:be:72:fc,1292.23846957,139077,NaN,251
80:8c:97:be:72:fc,1304.270826356,139365,NaN,251
80:8c:97:be:72:fc,1304.273024014,139366,NaN,251
80:8c:97:be:72:fc,1312.2796265680001,139559,NaN,251
80:8c:97:be:72:fc,1316.278515478,139653,NaN,251
80:8c:97:be:72:fc,1316.282806006,139655,NaN,251
80:8c:97:be:72:fc,1320.29277234,139749,NaN,251
80:8c:97:be:72:fc,1320.29704186,139751,NaN,251
80:8c:97:be:72:fc,1324.283441989,143942,NaN,251
80:8c:97:be:72:fc,1332.28460469,144133,NaN,251
80:8c:97:be:72:fc,1332.292077135,144135,NaN,251
80:8c:97:be:72:fc,1336.288019236,144229,NaN,251
80:8c:97:be:72:fc,1340.297169154,144325,NaN,251
80:8c:97:be:72:fc,1340.301391525,144327,NaN,251
80:8c:97:be:72:fc,1344.293563806,144422,NaN,251
80:8c:97:be:72:fc,1376.305932073,145189,NaN,251
80:8c:97:be:72:fc,1384.332190246,149477,NaN,251
80:8c:97:be:72:fc,1384.340256258,149479,NaN,251
80:8c:97:be:72:fc,1388.316274961,149573,NaN,251
80:8c:97:be:72:fc,1388.318670195,149574,NaN,251
80:8c:97:be:72:fc,1392.318697931,149669,NaN,251
80:8c:97:be:72:fc,1400.324275858,149861,NaN,251
80:8c:97:be:72:fc,1400.32847711,149863,NaN,251
80:8c:97:be:72:fc,1408.331401416,150055,NaN,251
