0.0,-91,11,2096,,24:de:c6:c5:48:10
2.723478963296226e-05,-91,1,2096,,24:de:c6:c5:48:10
3.0368853208770573e-05,-91,1,2096,,24:de:c6:c5:48:10
3.1239685548562136e-05,-91,1,2096,,24:de:c6:c5:48:10
2.7030342983163955e-05,-91,1,2096,,24:de:c6:c5:48:10
2.1909450933428066e-05,-91,1,2096,,24:de:c6:c5:48:10
2.8455869087545105e-05,-91,1,2096,,24:de:c6:c5:48:10
0.0,-91,1,2096,,24:de:c6:c5:48:10
2.770727473270972e-05,-91,1,2096,,24:de:c6:c5:48:10
2.7050642817432212e-05,-91,1,2096,,24:de:c6:c5:48:10
0.0,-91,11,2096,,24:de:c6:c5:48:10
2.7992288802956036e-05,-91,1,2096,,24:de:c6:c5:48:10
2.8709032318426868e-05,-91,1,2096,,24:de:c6:c5:48:10
2.675228291754382e-05,-91,1,2096,,24:de:c6:c5:48:10
