6a:9a:f3:0c:cf:2d,0.0,0,94
6a:9a:f3:0c:cf:2d,0.04899052300015683,2,94
6a:9a:f3:0c:cf:2d,0.07265763600003083,3,94
6a:9a:f3:0c:cf:2d,0.09713587100009136,4,94
6a:9a:f3:0c:cf:2d,0.14539241500006028,6,94
6a:9a:f3:0c:cf:2d,0.19434409300015432,8,94
6a:9a:f3:0c:cf:2d,62.960557565000045,11,94
6a:9a:f3:0c:cf:2d,63.1059085039999,17,94
6a:9a:f3:0c:cf:2d,125.93661158999998,22,94
6a:9a:f3:0c:cf:2d,125.98567852399992,24,94
6a:9a:f3:0c:cf:2d,126.08197550399996,28,94
6a:9a:f3:0c:cf:2d,126.1309884530001,30,94
6a:9a:f3:0c:cf:2d,188.95256160899999,33,94
6a:9a:f3:0c:cf:2d,189.09791840100002,39,94
6a:9a:f3:0c:cf:2d,189.1469134450001,41,94
6a:9a:f3:0c:cf:2d,189.195062518,43,94
6a:9a:f3:0c:cf:2d,251.9606056560001,44,94
6a:9a:f3:0c:cf:2d,251.984979222,45,94
6a:9a:f3:0c:cf:2d,252.0095587630001,46,94
6a:9a:f3:0c:cf:2d,252.05768879200014,48,94
6a:9a:f3:0c:cf:2d,252.1059553120001,50,94
6a:9a:f3:0c:cf:2d,252.15486681300013,52,94
6a:9a:f3:0c:cf:2d,252.20303269500005,54,94
