Clock skew,RSS,Channel,duration,SSID,Mac address
0.0,-89,11,3080,KT_GiGA_2G_Wave2_6CCF,88:3c:1c:b4:6c:d3
0.0,-91,11,3080,KT_GiGA_2G_Wave2_6CCF,88:3c:1c:b4:6c:d3
